listing_id,ts,seller_id,region,item_id,qty,list_price,expires_at
L0000755,2025-01-01 15:00:00,P00118,EU,I0033,3,48.15,2025-01-02 23:00:00
L0000756,2025-01-01 15:00:00,P00130,NA,I0032,1,411.38,2025-01-02 07:00:00
L0000757,2025-01-01 15:00:00,P00167,EU,I0029,1,58.06,2025-01-02 18:00:00
L0000767,2025-01-01 15:00:00,P00325,NA,I0019,1,54.04,2025-01-02 18:00:00
L0000751,2025-01-01 15:00:00,P00076,ASIA,I0031,2,417.81,2025-01-02 05:00:00
L0000766,2025-01-01 15:00:00,P00318,NA,I0028,1,56.83,2025-01-02 10:00:00
L0000747,2025-01-01 15:00:00,P00051,ASIA,I0028,1,59.71,2025-01-03 02:00:00
L0000758,2025-01-01 15:00:00,P00197,NA,I0022,1,32.64,2025-01-02 23:00:00
L0000778,2025-01-01 15:00:00,P00428,ASIA,I0013,2,68.92,2025-01-02 15:00:00
L0000749,2025-01-01 15:00:00,P00066,EU,I0013,1,60.19,2025-01-02 15:00:00
L0000748,2025-01-01 15:00:00,P00056,ASIA,I0006,2,3352.31,2025-01-02 10:00:00
L0000782,2025-01-01 15:00:00,P00477,NA,I0000,1,52.53,2025-01-02 15:00:00
L0000760,2025-01-01 15:00:00,P00218,ASIA,I0021,3,54.46,2025-01-02 15:00:00
L0000776,2025-01-01 15:00:00,P00415,EU,I0008,1,27.95,2025-01-02 18:00:00
L0000779,2025-01-01 15:00:00,P00440,NA,I0033,3,40.93,2025-01-03 01:00:00
L0000780,2025-01-01 15:00:00,P00469,EU,I0027,1,43.6,2025-01-03 02:00:00
L0000781,2025-01-01 15:00:00,P00472,NA,I0013,2,60.43,2025-01-02 16:00:00
L0000775,2025-01-01 15:00:00,P00384,EU,I0038,2,45.63,2025-01-02 11:00:00
L0000765,2025-01-01 15:00:00,P00311,EU,I0039,1,59.05,2025-01-02 22:00:00
L0000750,2025-01-01 15:00:00,P00067,NA,I0004,1,52.78,2025-01-02 06:00:00
L0000764,2025-01-01 15:00:00,P00275,EU,I0035,1,42.35,2025-01-02 08:00:00
L0000774,2025-01-01 15:00:00,P00374,ASIA,I0018,1,39.27,2025-01-02 05:00:00
L0000762,2025-01-01 15:00:00,P00256,EU,I0014,2,55.98,2025-01-03 01:00:00
L0000787,2025-01-01 15:00:00,P00552,EU,I0001,2,52.72,2025-01-02 03:00:00
L0000759,2025-01-01 15:00:00,P00207,EU,I0029,3,52.6,2025-01-02 12:00:00
L0000792,2025-01-01 15:00:00,P00566,EU,I0000,1,46.95,2025-01-03 01:00:00
L0000770,2025-01-01 15:00:00,P00347,NA,I0033,1,42.44,2025-01-03 02:00:00
L0000796,2025-01-01 15:00:00,P00598,ASIA,I0020,2,43.79,2025-01-02 19:00:00
L0000771,2025-01-01 15:00:00,P00353,EU,I0029,2,57.77,2025-01-02 11:00:00
L0000795,2025-01-01 15:00:00,P00594,ASIA,I0014,1,49.46,2025-01-02 21:00:00
L0000794,2025-01-01 15:00:00,P00591,NA,I0037,2,54.34,2025-01-02 20:00:00
L0000763,2025-01-01 15:00:00,P00269,NA,I0015,1,45.76,2025-01-02 07:00:00
L0000793,2025-01-01 15:00:00,P00582,ASIA,I0000,2,57.84,2025-01-02 08:00:00
L0000768,2025-01-01 15:00:00,P00333,EU,I0026,1,442.03,2025-01-02 15:00:00
L0000791,2025-01-01 15:00:00,P00565,NA,I0008,1,23.44,2025-01-02 09:00:00
L0000784,2025-01-01 15:00:00,P00501,EU,I0002,1,474.73,2025-01-02 09:00:00
L0000786,2025-01-01 15:00:00,P00516,EU,I0029,2,69.04,2025-01-02 16:00:00
L0000788,2025-01-01 15:00:00,P00553,EU,I0024,4,47.09,2025-01-02 23:00:00
L0000761,2025-01-01 15:00:00,P00228,ASIA,I0031,1,516.18,2025-01-02 11:00:00
L0000746,2025-01-01 15:00:00,P00041,EU,I0011,2,45.73,2025-01-02 18:00:00
L0000745,2025-01-01 15:00:00,P00040,EU,I0034,1,322.26,2025-01-02 08:00:00
L0000744,2025-01-01 15:00:00,P00009,NA,I0015,1,34.37,2025-01-02 05:00:00
L0000790,2025-01-01 15:00:00,P00556,EU,I0014,1,43.86,2025-01-02 23:00:00
L0000769,2025-01-01 15:00:00,P00345,ASIA,I0020,1,36.36,2025-01-02 15:00:00
L0000772,2025-01-01 15:00:00,P00364,ASIA,I0026,1,448.73,2025-01-02 18:00:00
L0000777,2025-01-01 15:00:00,P00419,EU,I0013,2,71.85,2025-01-02 11:00:00
L0000783,2025-01-01 15:00:00,P00500,NA,I0018,2,37.67,2025-01-02 04:00:00
L0000789,2025-01-01 15:00:00,P00554,NA,I0000,1,63.55,2025-01-02 03:00:00
L0000785,2025-01-01 15:00:00,P00511,EU,I0021,2,46.71,2025-01-02 04:00:00
L0000773,2025-01-01 15:00:00,P00370,NA,I0024,2,55.46,2025-01-03 02:00:00
L0004545,2025-01-01 15:39:00,P00193,,I0032,1,86.56,2025-01-01 21:39:00
L0000805,2025-01-01 16:00:00,P00137,EU,I0039,2,55.91,2025-01-02 09:00:00
L0000811,2025-01-01 16:00:00,P00205,EU,I0035,1,36.88,2025-01-02 23:00:00
L0000810,2025-01-01 16:00:00,P00190,NA,I0034,1,361.13,2025-01-03 02:00:00
L0000809,2025-01-01 16:00:00,P00174,NA,I0026,1,429.79,2025-01-03 00:00:00
L0000808,2025-01-01 16:00:00,P00160,EU,I0001,1,65.24,2025-01-02 21:00:00
L0000807,2025-01-01 16:00:00,P00151,EU,I0035,1,52.52,2025-01-02 18:00:00
L0000806,2025-01-01 16:00:00,P00145,EU,I0036,1,410.62,2025-01-02 10:00:00
L0000802,2025-01-01 16:00:00,P00090,ASIA,I0023,1,517.97,2025-01-02 10:00:00
L0000804,2025-01-01 16:00:00,P00115,EU,I0027,2,75.26,2025-01-02 11:00:00
L0000803,2025-01-01 16:00:00,P00099,ASIA,I0024,2,44.69,2025-01-02 09:00:00
L0000801,2025-01-01 16:00:00,P00088,ASIA,I0005,2,48.73,2025-01-02 13:00:00
L0000800,2025-01-01 16:00:00,P00075,ASIA,I0021,1,49.77,2025-01-02 13:00:00
L0000798,2025-01-01 16:00:00,P00047,EU,I0005,2,43.67,2025-01-03 01:00:00
L0000817,2025-01-01 16:00:00,P00297,NA,I0011,4,48.07,2025-01-02 17:00:00
L0000799,2025-01-01 16:00:00,P00051,ASIA,I0015,2,41.57,2025-01-02 14:00:00
L0000815,2025-01-01 16:00:00,P00262,NA,I0033,2,56.9,2025-01-02 18:00:00
L0000812,2025-01-01 16:00:00,P00211,NA,I0028,2,64.49,2025-01-02 17:00:00
L0000797,2025-01-01 16:00:00,P00045,EU,I0032,1,452.72,2025-01-02 23:00:00
L0000813,2025-01-01 16:00:00,P00232,EU,I0003,1,330.94,2025-01-02 16:00:00
L0000814,2025-01-01 16:00:00,P00244,NA,I0034,1,466.9,2025-01-03 00:00:00
L0000816,2025-01-01 16:00:00,P00264,EU,I0013,2,64.67,2025-01-03 00:00:00
L0000833,2025-01-01 16:00:00,P00582,ASIA,I0029,2,58.39,2025-01-02 14:00:00
L0000831,2025-01-01 16:00:00,P00540,NA,I0008,1,26.9,2025-01-02 12:00:00
L0000829,2025-01-01 16:00:00,P00467,EU,I0000,2,56.26,2025-01-02 14:00:00
L0000828,2025-01-01 16:00:00,P00444,ASIA,I0033,2,51.64,2025-01-02 14:00:00
L0000824,2025-01-01 16:00:00,P00407,EU,I0033,1,49.31,2025-01-02 09:00:00
L0000827,2025-01-01 16:00:00,P00440,NA,I0011,1,40.3,2025-01-02 14:00:00
L0000832,2025-01-01 16:00:00,P00560,ASIA,I0001,1,55.65,2025-01-02 08:00:00
L0000823,2025-01-01 16:00:00,P00406,EU,I0022,1,44.12,2025-01-02 09:00:00
L0000822,2025-01-01 16:00:00,P00396,EU,I0031,2,434.77,2025-01-02 09:00:00
L0000821,2025-01-01 16:00:00,P00388,ASIA,I0015,1,42.2,2025-01-02 16:00:00
L0000820,2025-01-01 16:00:00,P00381,NA,I0001,1,55.3,2025-01-02 04:00:00
L0000819,2025-01-01 16:00:00,P00339,NA,I0032,1,413.43,2025-01-02 16:00:00
L0000818,2025-01-01 16:00:00,P00318,NA,I0019,1,59.89,2025-01-02 15:00:00
L0000826,2025-01-01 16:00:00,P00431,NA,I0007,1,31.78,2025-01-02 08:00:00
L0000825,2025-01-01 16:00:00,P00419,EU,I0022,2,39.16,2025-01-02 19:00:00
L0000830,2025-01-01 16:00:00,P00519,EU,I0037,2,53.31,2025-01-02 17:00:00
L0004550,2025-01-01 16:28:00,P00110,,I0030,1,759.3,2025-01-01 22:28:00
L0000847,2025-01-01 17:00:00,P00118,EU,I0020,1,52.29,2025-01-02 11:00:00
L0000859,2025-01-01 17:00:00,P00250,NA,I0033,2,44.7,2025-01-02 12:00:00
L0000857,2025-01-01 17:00:00,P00239,EU,I0007,3,34.13,2025-01-02 13:00:00
L0000856,2025-01-01 17:00:00,P00224,EU,I0025,1,54.84,2025-01-03 00:00:00
L0000855,2025-01-01 17:00:00,P00194,NA,I0017,1,479.56,2025-01-02 13:00:00
L0000846,2025-01-01 17:00:00,P00114,NA,I0025,2,42.27,2025-01-03 03:00:00
L0000854,2025-01-01 17:00:00,P00189,ASIA,I0029,2,62.17,2025-01-02 06:00:00
L0000852,2025-01-01 17:00:00,P00169,EU,I0004,1,53.94,2025-01-02 05:00:00
L0000861,2025-01-01 17:00:00,P00269,NA,I0011,1,42.15,2025-01-02 19:00:00
L0000851,2025-01-01 17:00:00,P00168,EU,I0007,1,31.46,2025-01-02 18:00:00
L0000845,2025-01-01 17:00:00,P00106,EU,I0033,2,37.4,2025-01-03 00:00:00
L0000860,2025-01-01 17:00:00,P00268,EU,I0015,3,37.31,2025-01-02 10:00:00
L0000843,2025-01-01 17:00:00,P00092,EU,I0019,1,49.2,2025-01-02 08:00:00
L0000842,2025-01-01 17:00:00,P00091,EU,I0004,2,57.1,2025-01-02 12:00:00
L0000841,2025-01-01 17:00:00,P00088,ASIA,I0021,1,59.41,2025-01-02 16:00:00
L0000840,2025-01-01 17:00:00,P00084,NA,I0012,1,48.69,2025-01-03 01:00:00
L0000838,2025-01-01 17:00:00,P00069,NA,I0018,3,38.26,2025-01-03 03:00:00
L0000837,2025-01-01 17:00:00,P00050,NA,I0025,2,44.19,2025-01-02 12:00:00
L0000836,2025-01-01 17:00:00,P00019,EU,I0005,2,46.5,2025-01-02 22:00:00
L0000835,2025-01-01 17:00:00,P00009,NA,I0029,1,76.62,2025-01-02 17:00:00
L0000834,2025-01-01 17:00:00,P00004,NA,I0014,3,59.89,2025-01-02 20:00:00
L0000862,2025-01-01 17:00:00,P00287,EU,I0035,2,54.63,2025-01-03 03:00:00
L0000866,2025-01-01 17:00:00,P00334,NA,I0015,2,41.02,2025-01-03 01:00:00
L0000844,2025-01-01 17:00:00,P00096,NA,I0037,1,54.67,2025-01-02 12:00:00
L0000850,2025-01-01 17:00:00,P00135,ASIA,I0025,2,44.34,2025-01-02 12:00:00
L0000869,2025-01-01 17:00:00,P00368,ASIA,I0004,2,68.8,2025-01-02 15:00:00
L0000875,2025-01-01 17:00:00,P00454,EU,I0039,1,54.44,2025-01-02 20:00:00
L0000858,2025-01-01 17:00:00,P00243,EU,I0009,2,42.32,2025-01-02 21:00:00
L0000849,2025-01-01 17:00:00,P00124,ASIA,I0036,1,330.6,2025-01-03 03:00:00
L0000839,2025-01-01 17:00:00,P00075,ASIA,I0033,1,42.26,2025-01-03 02:00:00
L0000887,2025-01-01 17:00:00,P00596,EU,I0023,2,607.87,2025-01-03 03:00:00
L0000886,2025-01-01 17:00:00,P00586,EU,I0027,2,55.74,2025-01-02 11:00:00
L0000885,2025-01-01 17:00:00,P00585,ASIA,I0009,2,41.88,2025-01-02 23:00:00
L0000884,2025-01-01 17:00:00,P00582,ASIA,I0001,3,55.69,2025-01-02 15:00:00
L0000882,2025-01-01 17:00:00,P00567,NA,I0016,1,658.6,2025-01-03 02:00:00
L0000881,2025-01-01 17:00:00,P00550,ASIA,I0014,2,56.33,2025-01-02 11:00:00
L0000880,2025-01-01 17:00:00,P00531,NA,I0020,2,42.5,2025-01-02 17:00:00
L0000879,2025-01-01 17:00:00,P00520,ASIA,I0004,3,64.52,2025-01-02 15:00:00
L0000878,2025-01-01 17:00:00,P00502,ASIA,I0028,2,51.74,2025-01-02 21:00:00
L0000877,2025-01-01 17:00:00,P00501,EU,I0037,2,63.24,2025-01-02 13:00:00
L0000853,2025-01-01 17:00:00,P00170,ASIA,I0000,3,50.1,2025-01-02 14:00:00
L0000883,2025-01-01 17:00:00,P00568,NA,I0039,1,52.75,2025-01-03 01:00:00
L0000876,2025-01-01 17:00:00,P00480,EU,I0020,2,41.94,2025-01-03 00:00:00
L0000863,2025-01-01 17:00:00,P00294,NA,I0014,1,45.15,2025-01-03 01:00:00
L0000848,2025-01-01 17:00:00,P00123,EU,I0033,2,38.32,2025-01-02 11:00:00
L0000871,2025-01-01 17:00:00,P00405,EU,I0018,1,56.9,2025-01-02 07:00:00
L0000870,2025-01-01 17:00:00,P00371,ASIA,I0013,2,56.57,2025-01-02 08:00:00
L0000868,2025-01-01 17:00:00,P00359,ASIA,I0035,2,49.84,2025-01-03 03:00:00
L0000872,2025-01-01 17:00:00,P00413,ASIA,I0028,1,41.09,2025-01-02 06:00:00
L0000864,2025-01-01 17:00:00,P00305,EU,I0039,1,63.26,2025-01-02 06:00:00
L0000888,2025-01-01 17:00:00,P00599,EU,I0005,1,37.1,2025-01-02 07:00:00
L0000873,2025-01-01 17:00:00,P00425,NA,I0032,2,365.93,2025-01-02 11:00:00
L0000867,2025-01-01 17:00:00,P00356,EU,I0001,1,61.6,2025-01-03 04:00:00
L0000865,2025-01-01 17:00:00,P00331,EU,I0037,1,56.41,2025-01-02 06:00:00
L0000874,2025-01-01 17:00:00,P00428,ASIA,I0037,2,62.33,2025-01-02 16:00:00
L0004553,2025-01-01 17:47:00,P00168,,I0002,1,100.06,2025-01-01 23:47:00
L0000900,2025-01-01 18:00:00,P00222,EU,I0007,2,36.68,2025-01-02 11:00:00
L0000890,2025-01-01 18:00:00,P00016,EU,I0008,1,25.24,2025-01-02 19:00:00
L0000902,2025-01-01 18:00:00,P00256,EU,I0038,1,43.98,2025-01-02 16:00:00
L0000905,2025-01-01 18:00:00,P00294,NA,I0033,2,47.55,2025-01-02 20:00:00
L0000904,2025-01-01 18:00:00,P00288,NA,I0008,1,24.4,2025-01-02 13:00:00
L0000906,2025-01-01 18:00:00,P00300,NA,I0004,1,72.14,2025-01-02 07:00:00
L0000907,2025-01-01 18:00:00,P00311,EU,I0022,4,47.07,2025-01-02 19:00:00
L0000908,2025-01-01 18:00:00,P00318,NA,I0001,1,56.77,2025-01-02 10:00:00
L0000903,2025-01-01 18:00:00,P00257,ASIA,I0004,1,63.68,2025-01-02 15:00:00
L0000898,2025-01-01 18:00:00,P00139,EU,I0029,3,58.54,2025-01-03 05:00:00
L0000891,2025-01-01 18:00:00,P00027,NA,I0031,2,337.89,2025-01-02 23:00:00
L0000896,2025-01-01 18:00:00,P00109,NA,I0037,1,46.44,2025-01-02 13:00:00
L0000895,2025-01-01 18:00:00,P00073,EU,I0032,2,440.06,2025-01-02 12:00:00
L0000894,2025-01-01 18:00:00,P00046,ASIA,I0031,2,427.39,2025-01-02 08:00:00
L0000893,2025-01-01 18:00:00,P00037,EU,I0018,2,43.77,2025-01-02 06:00:00
L0000892,2025-01-01 18:00:00,P00031,EU,I0017,1,551.16,2025-01-03 01:00:00
L0000889,2025-01-01 18:00:00,P00005,ASIA,I0025,1,57.53,2025-01-03 01:00:00
L0000915,2025-01-01 18:00:00,P00351,ASIA,I0012,2,64.91,2025-01-03 00:00:00
L0000937,2025-01-01 18:00:00,P00513,EU,I0022,3,45.88,2025-01-02 09:00:00
L0000911,2025-01-01 18:00:00,P00341,EU,I0020,2,36.04,2025-01-03 03:00:00
L0000912,2025-01-01 18:00:00,P00348,NA,I0015,2,42.91,2025-01-02 14:00:00
L0000913,2025-01-01 18:00:00,P00349,EU,I0014,1,47.27,2025-01-02 08:00:00
L0000897,2025-01-01 18:00:00,P00128,NA,I0021,1,61.28,2025-01-02 14:00:00
L0000909,2025-01-01 18:00:00,P00326,EU,I0018,2,45.02,2025-01-02 12:00:00
L0000899,2025-01-01 18:00:00,P00154,NA,I0005,1,45.48,2025-01-03 00:00:00
L0000914,2025-01-01 18:00:00,P00350,EU,I0000,1,62.42,2025-01-02 11:00:00
L0000901,2025-01-01 18:00:00,P00251,EU,I0039,2,44.38,2025-01-02 18:00:00
L0000910,2025-01-01 18:00:00,P00337,EU,I0015,2,38.84,2025-01-02 08:00:00
L0000941,2025-01-01 18:00:00,P00582,ASIA,I0029,2,58.57,2025-01-02 18:00:00
L0000940,2025-01-01 18:00:00,P00562,NA,I0019,3,49.77,2025-01-02 23:00:00
L0000939,2025-01-01 18:00:00,P00536,ASIA,I0027,2,70.59,2025-01-03 00:00:00
L0000938,2025-01-01 18:00:00,P00515,NA,I0009,2,44.67,2025-01-02 16:00:00
L0000936,2025-01-01 18:00:00,P00498,EU,I0005,1,53.28,2025-01-02 16:00:00
L0000934,2025-01-01 18:00:00,P00483,NA,I0036,1,563.94,2025-01-03 00:00:00
L0000933,2025-01-01 18:00:00,P00478,NA,I0037,1,66.74,2025-01-02 15:00:00
L0000932,2025-01-01 18:00:00,P00466,NA,I0018,2,34.96,2025-01-03 01:00:00
L0000931,2025-01-01 18:00:00,P00463,ASIA,I0035,1,41.98,2025-01-02 08:00:00
L0000935,2025-01-01 18:00:00,P00486,NA,I0032,2,383.65,2025-01-02 06:00:00
L0000917,2025-01-01 18:00:00,P00369,EU,I0034,1,299.41,2025-01-03 02:00:00
L0000929,2025-01-01 18:00:00,P00459,ASIA,I0012,2,58.54,2025-01-02 21:00:00
L0000928,2025-01-01 18:00:00,P00447,NA,I0034,3,487.69,2025-01-02 11:00:00
L0000919,2025-01-01 18:00:00,P00382,EU,I0009,1,39.05,2025-01-03 00:00:00
L0000920,2025-01-01 18:00:00,P00383,ASIA,I0023,2,464.53,2025-01-03 00:00:00
L0000921,2025-01-01 18:00:00,P00391,EU,I0013,3,69.24,2025-01-02 22:00:00
L0000922,2025-01-01 18:00:00,P00394,ASIA,I0009,3,44.16,2025-01-03 00:00:00
L0000918,2025-01-01 18:00:00,P00370,NA,I0028,3,52.59,2025-01-02 12:00:00
L0000924,2025-01-01 18:00:00,P00406,EU,I0035,2,45.38,2025-01-02 12:00:00
L0000925,2025-01-01 18:00:00,P00408,NA,I0038,2,46.37,2025-01-02 19:00:00
L0000926,2025-01-01 18:00:00,P00417,NA,I0008,1,30.41,2025-01-03 00:00:00
L0000930,2025-01-01 18:00:00,P00461,EU,I0026,1,276.11,2025-01-02 10:00:00
L0000927,2025-01-01 18:00:00,P00432,NA,I0022,2,46.2,2025-01-02 19:00:00
L0000916,2025-01-01 18:00:00,P00363,EU,I0035,4,52.33,2025-01-02 16:00:00
L0000923,2025-01-01 18:00:00,P00401,NA,I0003,2,415.23,2025-01-03 03:00:00
L0000942,2025-01-01 18:00:00,P00599,EU,I0039,1,60.65,2025-01-02 23:00:00
L0004546,2025-01-01 18:07:00,P00378,,I0010,1,618.97,2025-01-02 00:07:00
L0000983,2025-01-01 19:00:00,P00526,EU,I0028,2,51.61,2025-01-02 20:00:00
L0000970,2025-01-01 19:00:00,P00361,NA,I0009,1,43.0,2025-01-02 13:00:00
L0000977,2025-01-01 19:00:00,P00467,EU,I0020,2,36.91,2025-01-02 22:00:00
L0000973,2025-01-01 19:00:00,P00404,ASIA,I0013,1,61.62,2025-01-03 06:00:00
L0000978,2025-01-01 19:00:00,P00480,EU,I0012,2,63.28,2025-01-02 20:00:00
L0000984,2025-01-01 19:00:00,P00534,EU,I0027,2,50.85,2025-01-03 00:00:00
L0000967,2025-01-01 19:00:00,P00343,NA,I0023,2,367.49,2025-01-02 08:00:00
L0000981,2025-01-01 19:00:00,P00518,NA,I0028,1,45.12,2025-01-02 12:00:00
L0000969,2025-01-01 19:00:00,P00355,NA,I0032,2,376.19,2025-01-02 08:00:00
L0000982,2025-01-01 19:00:00,P00520,ASIA,I0015,1,37.26,2025-01-02 12:00:00
L0000975,2025-01-01 19:00:00,P00425,NA,I0013,2,72.93,2025-01-02 17:00:00
L0000971,2025-01-01 19:00:00,P00383,ASIA,I0035,2,46.25,2025-01-02 20:00:00
L0000985,2025-01-01 19:00:00,P00558,EU,I0036,2,400.25,2025-01-02 19:00:00
L0000986,2025-01-01 19:00:00,P00559,NA,I0021,3,47.7,2025-01-03 01:00:00
L0000987,2025-01-01 19:00:00,P00576,NA,I0025,3,51.32,2025-01-02 23:00:00
L0000988,2025-01-01 19:00:00,P00584,EU,I0033,3,36.46,2025-01-03 00:00:00
L0000989,2025-01-01 19:00:00,P00592,EU,I0008,2,24.11,2025-01-02 21:00:00
L0000968,2025-01-01 19:00:00,P00349,EU,I0029,1,60.91,2025-01-02 23:00:00
L0000990,2025-01-01 19:00:00,P00596,EU,I0001,1,61.33,2025-01-02 23:00:00
L0000979,2025-01-01 19:00:00,P00497,NA,I0019,1,39.8,2025-01-02 21:00:00
L0000974,2025-01-01 19:00:00,P00405,EU,I0007,2,43.38,2025-01-02 07:00:00
L0000972,2025-01-01 19:00:00,P00391,EU,I0036,1,438.72,2025-01-03 04:00:00
L0000962,2025-01-01 19:00:00,P00303,EU,I0018,1,35.33,2025-01-03 06:00:00
L0000976,2025-01-01 19:00:00,P00465,EU,I0020,2,46.82,2025-01-02 10:00:00
L0000965,2025-01-01 19:00:00,P00335,EU,I0003,3,338.46,2025-01-02 14:00:00
L0000943,2025-01-01 19:00:00,P00043,NA,I0011,2,37.63,2025-01-02 09:00:00
L0000944,2025-01-01 19:00:00,P00087,ASIA,I0011,1,46.15,2025-01-02 21:00:00
L0000945,2025-01-01 19:00:00,P00097,EU,I0037,1,52.45,2025-01-02 17:00:00
L0000946,2025-01-01 19:00:00,P00098,EU,I0003,2,351.26,2025-01-02 19:00:00
L0000947,2025-01-01 19:00:00,P00107,EU,I0018,2,44.92,2025-01-02 13:00:00
L0000949,2025-01-01 19:00:00,P00131,NA,I0011,1,48.79,2025-01-02 17:00:00
L0000950,2025-01-01 19:00:00,P00154,NA,I0014,1,51.38,2025-01-03 03:00:00
L0000951,2025-01-01 19:00:00,P00155,EU,I0029,2,68.9,2025-01-02 07:00:00
L0000952,2025-01-01 19:00:00,P00170,ASIA,I0029,2,70.39,2025-01-02 22:00:00
L0000948,2025-01-01 19:00:00,P00109,NA,I0030,1,3193.37,2025-01-02 14:00:00
L0000954,2025-01-01 19:00:00,P00191,EU,I0031,1,440.04,2025-01-02 09:00:00
L0000953,2025-01-01 19:00:00,P00171,EU,I0011,1,43.87,2025-01-03 05:00:00
L0000961,2025-01-01 19:00:00,P00291,ASIA,I0017,2,518.14,2025-01-03 01:00:00
L0000960,2025-01-01 19:00:00,P00289,ASIA,I0037,2,54.23,2025-01-02 18:00:00
L0000959,2025-01-01 19:00:00,P00224,EU,I0028,2,56.01,2025-01-02 23:00:00
L0000963,2025-01-01 19:00:00,P00314,EU,I0037,1,38.03,2025-01-03 02:00:00
L0000957,2025-01-01 19:00:00,P00203,NA,I0024,1,57.86,2025-01-02 14:00:00
L0000956,2025-01-01 19:00:00,P00200,EU,I0020,2,47.15,2025-01-03 00:00:00
L0000955,2025-01-01 19:00:00,P00197,NA,I0001,1,56.67,2025-01-03 03:00:00
L0000958,2025-01-01 19:00:00,P00214,ASIA,I0033,1,47.46,2025-01-03 05:00:00
L0000966,2025-01-01 19:00:00,P00339,NA,I0026,2,322.64,2025-01-02 23:00:00
L0000964,2025-01-01 19:00:00,P00322,EU,I0008,2,28.06,2025-01-02 23:00:00
L0000980,2025-01-01 19:00:00,P00509,EU,I0015,1,43.95,2025-01-03 00:00:00
L0004572,2025-01-01 19:17:00,P00282,,I0034,1,199.15,2025-01-02 01:17:00
L0004573,2025-01-01 19:22:00,P00312,,I0034,1,278.81,2025-01-02 01:22:00
L0001028,2025-01-01 20:00:00,P00462,EU,I0035,2,53.76,2025-01-03 03:00:00
L0000999,2025-01-01 20:00:00,P00045,EU,I0012,1,45.13,2025-01-02 11:00:00
L0001000,2025-01-01 20:00:00,P00048,NA,I0009,2,51.02,2025-01-02 11:00:00
L0001033,2025-01-01 20:00:00,P00571,NA,I0028,2,58.17,2025-01-03 01:00:00
L0001011,2025-01-01 20:00:00,P00295,NA,I0026,1,404.33,2025-01-03 07:00:00
L0001009,2025-01-01 20:00:00,P00264,EU,I0013,1,45.69,2025-01-02 22:00:00
L0001008,2025-01-01 20:00:00,P00260,NA,I0031,2,471.95,2025-01-02 19:00:00
L0001007,2025-01-01 20:00:00,P00221,NA,I0029,2,65.05,2025-01-02 22:00:00
L0001006,2025-01-01 20:00:00,P00219,NA,I0023,1,380.58,2025-01-02 20:00:00
L0001001,2025-01-01 20:00:00,P00112,NA,I0025,1,53.85,2025-01-02 20:00:00
L0000998,2025-01-01 20:00:00,P00035,EU,I0024,2,56.22,2025-01-02 19:00:00
L0001005,2025-01-01 20:00:00,P00205,EU,I0037,1,59.36,2025-01-02 09:00:00
L0001034,2025-01-01 20:00:00,P00579,NA,I0011,1,52.42,2025-01-02 15:00:00
L0001002,2025-01-01 20:00:00,P00129,NA,I0026,1,386.16,2025-01-02 18:00:00
L0001003,2025-01-01 20:00:00,P00147,NA,I0038,4,66.35,2025-01-03 05:00:00
L0001019,2025-01-01 20:00:00,P00352,ASIA,I0014,2,48.01,2025-01-03 06:00:00
L0001023,2025-01-01 20:00:00,P00393,NA,I0020,2,41.07,2025-01-03 03:00:00
L0001016,2025-01-01 20:00:00,P00336,ASIA,I0021,1,50.0,2025-01-02 18:00:00
L0001018,2025-01-01 20:00:00,P00339,NA,I0034,3,380.12,2025-01-03 06:00:00
L0001017,2025-01-01 20:00:00,P00337,EU,I0025,2,57.16,2025-01-02 08:00:00
L0001036,2025-01-01 20:00:00,P00596,EU,I0025,2,53.66,2025-01-02 17:00:00
L0001013,2025-01-01 20:00:00,P00318,NA,I0002,1,423.83,2025-01-02 23:00:00
L0001021,2025-01-01 20:00:00,P00371,ASIA,I0005,2,44.4,2025-01-02 16:00:00
L0001004,2025-01-01 20:00:00,P00186,ASIA,I0005,1,38.59,2025-01-02 15:00:00
L0001031,2025-01-01 20:00:00,P00516,EU,I0014,1,46.85,2025-01-03 02:00:00
L0000994,2025-01-01 20:00:00,P00017,EU,I0025,2,58.62,2025-01-03 00:00:00
L0000993,2025-01-01 20:00:00,P00015,NA,I0015,1,54.49,2025-01-02 18:00:00
L0000992,2025-01-01 20:00:00,P00008,ASIA,I0030,1,3037.21,2025-01-03 02:00:00
L0000991,2025-01-01 20:00:00,P00000,NA,I0038,2,57.4,2025-01-02 11:00:00
L0001012,2025-01-01 20:00:00,P00301,ASIA,I0028,2,49.51,2025-01-02 16:00:00
L0001010,2025-01-01 20:00:00,P00287,EU,I0018,3,48.36,2025-01-02 20:00:00
L0001014,2025-01-01 20:00:00,P00324,NA,I0011,2,41.96,2025-01-03 04:00:00
L0001025,2025-01-01 20:00:00,P00441,EU,I0022,1,46.4,2025-01-02 08:00:00
L0000997,2025-01-01 20:00:00,P00034,NA,I0000,3,43.72,2025-01-02 09:00:00
L0000996,2025-01-01 20:00:00,P00027,NA,I0021,1,53.08,2025-01-02 21:00:00
L0001020,2025-01-01 20:00:00,P00366,NA,I0001,5,84.26,2025-01-02 12:00:00
L0001022,2025-01-01 20:00:00,P00377,ASIA,I0035,1,55.13,2025-01-02 23:00:00
L0001024,2025-01-01 20:00:00,P00406,EU,I0000,4,64.12,2025-01-03 02:00:00
