listing_id,ts,seller_id,region,item_id,qty,list_price,expires_at
L0004631,2025-01-01 13:05:00,P00373,,I0002,1,286.08,2025-01-01 19:05:00
L0000716,2025-01-01 14:00:00,P00467,EU,I0013,2,53.72,2025-01-02 13:00:00
L0000714,2025-01-01 14:00:00,P00455,NA,I0029,1,55.76,2025-01-02 11:00:00
L0000713,2025-01-01 14:00:00,P00448,ASIA,I0035,3,553.52,2025-01-02 04:00:00
L0000725,2025-01-01 14:00:00,P00562,NA,I0007,2,56.41,2025-01-02 13:00:00
L0000715,2025-01-01 14:00:00,P00460,NA,I0032,2,70.23,2025-01-02 14:00:00
L0000711,2025-01-01 14:00:00,P00437,EU,I0011,2,50.5,2025-01-02 12:00:00
L0000701,2025-01-01 14:00:00,P00366,EU,I0028,2,54.45,2025-01-02 12:00:00
L0000723,2025-01-01 14:00:00,P00552,EU,I0023,2,43.94,2025-01-02 20:00:00
L0000698,2025-01-01 14:00:00,P00351,EU,I0007,2,53.67,2025-01-03 01:00:00
L0000700,2025-01-01 14:00:00,P00364,ASIA,I0024,1,52.03,2025-01-02 14:00:00
L0000717,2025-01-01 14:00:00,P00468,EU,I0031,1,55.68,2025-01-03 01:00:00
L0000702,2025-01-01 14:00:00,P00370,ASIA,I0026,2,77.25,2025-01-02 09:00:00
L0000710,2025-01-01 14:00:00,P00427,EU,I0027,2,57.83,2025-01-02 23:00:00
L0000718,2025-01-01 14:00:00,P00480,ASIA,I0020,2,84.85,2025-01-03 00:00:00
L0000687,2025-01-01 14:00:00,P00264,ASIA,I0022,1,64.21,2025-01-02 17:00:00
L0000721,2025-01-01 14:00:00,P00518,EU,I0015,2,56.3,2025-01-02 18:00:00
L0000703,2025-01-01 14:00:00,P00371,NA,I0011,1,61.13,2025-01-03 01:00:00
L0000692,2025-01-01 14:00:00,P00324,EU,I0032,1,73.36,2025-01-02 10:00:00
L0000707,2025-01-01 14:00:00,P00400,EU,I0023,2,46.87,2025-01-02 02:00:00
L0000689,2025-01-01 14:00:00,P00292,ASIA,I0000,3,78.19,2025-01-02 22:00:00
L0000681,2025-01-01 14:00:00,P00208,ASIA,I0001,2,454.99,2025-01-02 07:00:00
L0000682,2025-01-01 14:00:00,P00214,EU,I0012,2,416.47,2025-01-02 04:00:00
L0000690,2025-01-01 14:00:00,P00306,EU,I0009,2,55.15,2025-01-02 15:00:00
L0000684,2025-01-01 14:00:00,P00227,NA,I0004,2,67.51,2025-01-02 12:00:00
L0000686,2025-01-01 14:00:00,P00238,ASIA,I0013,1,62.62,2025-01-02 06:00:00
L0000693,2025-01-01 14:00:00,P00337,NA,I0028,3,60.81,2025-01-02 11:00:00
L0000699,2025-01-01 14:00:00,P00356,EU,I0013,2,45.69,2025-01-02 23:00:00
L0000688,2025-01-01 14:00:00,P00280,EU,I0036,1,65.93,2025-01-02 12:00:00
L0000685,2025-01-01 14:00:00,P00235,NA,I0034,1,2573.59,2025-01-02 21:00:00
L0000719,2025-01-01 14:00:00,P00511,ASIA,I0004,1,75.22,2025-01-02 19:00:00
L0000704,2025-01-01 14:00:00,P00381,EU,I0007,1,59.65,2025-01-02 20:00:00
L0000683,2025-01-01 14:00:00,P00224,EU,I0001,1,354.47,2025-01-02 14:00:00
L0000708,2025-01-01 14:00:00,P00414,EU,I0023,1,40.9,2025-01-02 03:00:00
L0000706,2025-01-01 14:00:00,P00397,EU,I0028,3,59.16,2025-01-02 12:00:00
L0000727,2025-01-01 14:00:00,P00595,ASIA,I0022,2,60.55,2025-01-02 05:00:00
L0000697,2025-01-01 14:00:00,P00349,ASIA,I0021,1,54.88,2025-01-02 07:00:00
L0000712,2025-01-01 14:00:00,P00439,ASIA,I0003,1,43.42,2025-01-02 06:00:00
L0000696,2025-01-01 14:00:00,P00347,EU,I0022,1,52.03,2025-01-02 20:00:00
L0000720,2025-01-01 14:00:00,P00515,ASIA,I0024,1,50.15,2025-01-02 03:00:00
L0000694,2025-01-01 14:00:00,P00339,NA,I0024,2,44.97,2025-01-03 01:00:00
L0000695,2025-01-01 14:00:00,P00345,NA,I0015,1,54.7,2025-01-02 07:00:00
L0000665,2025-01-01 14:00:00,P00001,EU,I0026,1,66.47,2025-01-02 20:00:00
L0000667,2025-01-01 14:00:00,P00018,ASIA,I0012,1,412.7,2025-01-02 12:00:00
L0000668,2025-01-01 14:00:00,P00038,EU,I0029,2,57.42,2025-01-02 22:00:00
L0000726,2025-01-01 14:00:00,P00584,NA,I0022,1,51.47,2025-01-02 04:00:00
L0000669,2025-01-01 14:00:00,P00043,EU,I0003,1,39.6,2025-01-02 05:00:00
L0000671,2025-01-01 14:00:00,P00048,EU,I0013,1,52.64,2025-01-02 23:00:00
L0000691,2025-01-01 14:00:00,P00317,EU,I0009,1,48.16,2025-01-02 07:00:00
L0000673,2025-01-01 14:00:00,P00094,EU,I0016,1,73.75,2025-01-03 01:00:00
L0000705,2025-01-01 14:00:00,P00394,NA,I0003,1,43.98,2025-01-02 11:00:00
L0000709,2025-01-01 14:00:00,P00418,EU,I0000,1,59.15,2025-01-02 07:00:00
L0000722,2025-01-01 14:00:00,P00527,NA,I0025,1,60.82,2025-01-02 06:00:00
L0000724,2025-01-01 14:00:00,P00553,NA,I0038,1,338.06,2025-01-02 20:00:00
L0000672,2025-01-01 14:00:00,P00065,ASIA,I0027,3,51.33,2025-01-02 15:00:00
L0000670,2025-01-01 14:00:00,P00046,NA,I0021,1,54.98,2025-01-02 16:00:00
L0000679,2025-01-01 14:00:00,P00158,EU,I0031,2,71.67,2025-01-02 19:00:00
L0000666,2025-01-01 14:00:00,P00006,EU,I0000,1,57.12,2025-01-02 06:00:00
L0000678,2025-01-01 14:00:00,P00150,NA,I0028,1,57.14,2025-01-02 05:00:00
L0000677,2025-01-01 14:00:00,P00138,NA,I0009,1,61.63,2025-01-02 04:00:00
L0000676,2025-01-01 14:00:00,P00130,NA,I0022,1,59.0,2025-01-02 12:00:00
L0000675,2025-01-01 14:00:00,P00114,NA,I0011,1,39.74,2025-01-02 08:00:00
L0000674,2025-01-01 14:00:00,P00104,EU,I0026,1,73.81,2025-01-02 02:00:00
L0000680,2025-01-01 14:00:00,P00171,EU,I0005,1,54.17,2025-01-02 19:00:00
L0000745,2025-01-01 15:00:00,P00137,ASIA,I0007,1,58.03,2025-01-02 10:00:00
L0000735,2025-01-01 15:00:00,P00038,EU,I0014,1,73.87,2025-01-02 12:00:00
L0000734,2025-01-01 15:00:00,P00037,EU,I0022,2,50.07,2025-01-02 11:00:00
L0000774,2025-01-01 15:00:00,P00498,NA,I0016,1,77.39,2025-01-02 23:00:00
L0000776,2025-01-01 15:00:00,P00510,EU,I0028,3,54.73,2025-01-02 14:00:00
L0000782,2025-01-01 15:00:00,P00569,ASIA,I0004,3,65.06,2025-01-02 22:00:00
L0000779,2025-01-01 15:00:00,P00547,NA,I0025,3,52.61,2025-01-02 20:00:00
L0000780,2025-01-01 15:00:00,P00554,ASIA,I0023,2,49.47,2025-01-02 18:00:00
L0000781,2025-01-01 15:00:00,P00555,ASIA,I0003,2,47.78,2025-01-02 20:00:00
L0000737,2025-01-01 15:00:00,P00057,NA,I0006,1,50.95,2025-01-02 16:00:00
L0000748,2025-01-01 15:00:00,P00167,EU,I0021,1,49.61,2025-01-03 00:00:00
L0000777,2025-01-01 15:00:00,P00532,ASIA,I0007,1,60.29,2025-01-02 13:00:00
L0000743,2025-01-01 15:00:00,P00106,EU,I0027,2,57.33,2025-01-02 15:00:00
L0000753,2025-01-01 15:00:00,P00294,ASIA,I0024,1,62.62,2025-01-02 03:00:00
L0000746,2025-01-01 15:00:00,P00155,EU,I0003,1,33.16,2025-01-02 19:00:00
L0000747,2025-01-01 15:00:00,P00159,ASIA,I0025,2,58.48,2025-01-02 11:00:00
L0000752,2025-01-01 15:00:00,P00286,EU,I0022,2,59.71,2025-01-02 07:00:00
L0000750,2025-01-01 15:00:00,P00278,NA,I0009,1,56.64,2025-01-02 14:00:00
L0000749,2025-01-01 15:00:00,P00171,EU,I0016,1,82.48,2025-01-02 15:00:00
L0000754,2025-01-01 15:00:00,P00299,EU,I0007,1,49.71,2025-01-02 05:00:00
L0000741,2025-01-01 15:00:00,P00093,NA,I0015,1,54.41,2025-01-02 13:00:00
L0000742,2025-01-01 15:00:00,P00100,NA,I0008,1,36.89,2025-01-03 01:00:00
L0000730,2025-01-01 15:00:00,P00025,ASIA,I0036,2,57.72,2025-01-03 01:00:00
L0000740,2025-01-01 15:00:00,P00089,ASIA,I0017,1,62.62,2025-01-03 02:00:00
L0000739,2025-01-01 15:00:00,P00083,EU,I0036,1,69.49,2025-01-02 11:00:00
L0000751,2025-01-01 15:00:00,P00280,EU,I0028,1,75.2,2025-01-02 23:00:00
L0000783,2025-01-01 15:00:00,P00571,NA,I0004,4,58.61,2025-01-02 08:00:00
L0000744,2025-01-01 15:00:00,P00125,ASIA,I0036,2,72.65,2025-01-02 11:00:00
L0000784,2025-01-01 15:00:00,P00575,ASIA,I0012,1,518.43,2025-01-02 03:00:00
L0000772,2025-01-01 15:00:00,P00481,ASIA,I0011,3,42.62,2025-01-02 20:00:00
L0000785,2025-01-01 15:00:00,P00597,ASIA,I0020,3,75.88,2025-01-02 08:00:00
L0000765,2025-01-01 15:00:00,P00406,EU,I0008,2,62.06,2025-01-02 06:00:00
L0000771,2025-01-01 15:00:00,P00479,ASIA,I0011,2,48.7,2025-01-02 12:00:00
L0000758,2025-01-01 15:00:00,P00329,ASIA,I0024,2,53.17,2025-01-03 02:00:00
L0000762,2025-01-01 15:00:00,P00396,EU,I0031,3,63.91,2025-01-02 03:00:00
L0000763,2025-01-01 15:00:00,P00398,EU,I0030,2,35.54,2025-01-02 03:00:00
L0000759,2025-01-01 15:00:00,P00353,ASIA,I0013,1,51.56,2025-01-02 13:00:00
L0000738,2025-01-01 15:00:00,P00071,NA,I0038,2,291.98,2025-01-02 04:00:00
L0000766,2025-01-01 15:00:00,P00424,EU,I0020,2,62.59,2025-01-02 11:00:00
L0000767,2025-01-01 15:00:00,P00439,ASIA,I0030,1,43.38,2025-01-02 19:00:00
L0000768,2025-01-01 15:00:00,P00451,EU,I0011,1,46.86,2025-01-02 09:00:00
L0000760,2025-01-01 15:00:00,P00359,NA,I0024,2,54.99,2025-01-02 13:00:00
L0000770,2025-01-01 15:00:00,P00470,ASIA,I0033,1,43.19,2025-01-03 01:00:00
L0000736,2025-01-01 15:00:00,P00042,EU,I0032,1,61.71,2025-01-02 19:00:00
L0000761,2025-01-01 15:00:00,P00384,NA,I0001,1,413.76,2025-01-02 08:00:00
L0000769,2025-01-01 15:00:00,P00460,NA,I0028,1,60.28,2025-01-02 03:00:00
L0000764,2025-01-01 15:00:00,P00405,EU,I0033,2,52.73,2025-01-02 04:00:00
L0000757,2025-01-01 15:00:00,P00326,NA,I0015,2,50.4,2025-01-02 13:00:00
L0000755,2025-01-01 15:00:00,P00302,NA,I0020,1,59.7,2025-01-02 22:00:00
L0000756,2025-01-01 15:00:00,P00314,NA,I0033,2,50.27,2025-01-02 17:00:00
L0000728,2025-01-01 15:00:00,P00014,EU,I0021,3,45.64,2025-01-02 10:00:00
L0000773,2025-01-01 15:00:00,P00485,ASIA,I0023,1,42.58,2025-01-02 07:00:00
L0000731,2025-01-01 15:00:00,P00030,NA,I0029,1,56.19,2025-01-02 09:00:00
L0000732,2025-01-01 15:00:00,P00034,NA,I0015,1,47.95,2025-01-02 20:00:00
L0000733,2025-01-01 15:00:00,P00036,EU,I0013,1,51.36,2025-01-02 15:00:00
L0000775,2025-01-01 15:00:00,P00502,ASIA,I0029,2,63.75,2025-01-02 04:00:00
L0000778,2025-01-01 15:00:00,P00542,EU,I0021,1,44.03,2025-01-02 22:00:00
L0000729,2025-01-01 15:00:00,P00024,ASIA,I0000,1,62.9,2025-01-02 11:00:00
L0000786,2025-01-01 16:00:00,P00017,ASIA,I0008,1,50.79,2025-01-02 20:00:00
L0000793,2025-01-01 16:00:00,P00105,NA,I0005,1,60.29,2025-01-02 20:00:00
L0000792,2025-01-01 16:00:00,P00090,NA,I0028,1,67.38,2025-01-02 17:00:00
L0000791,2025-01-01 16:00:00,P00074,NA,I0008,1,40.84,2025-01-03 01:00:00
L0000804,2025-01-01 16:00:00,P00202,NA,I0007,1,47.84,2025-01-02 04:00:00
L0000795,2025-01-01 16:00:00,P00117,EU,I0014,1,64.47,2025-01-02 04:00:00
L0000790,2025-01-01 16:00:00,P00051,NA,I0024,1,64.2,2025-01-02 12:00:00
L0000788,2025-01-01 16:00:00,P00025,ASIA,I0029,2,59.33,2025-01-02 06:00:00
L0000808,2025-01-01 16:00:00,P00269,ASIA,I0032,1,78.63,2025-01-02 23:00:00
L0000807,2025-01-01 16:00:00,P00236,ASIA,I0009,1,37.61,2025-01-02 21:00:00
L0000829,2025-01-01 16:00:00,P00579,EU,I0021,1,53.62,2025-01-03 02:00:00
L0000809,2025-01-01 16:00:00,P00295,NA,I0027,1,50.14,2025-01-02 07:00:00
L0000820,2025-01-01 16:00:00,P00461,NA,I0037,1,256.66,2025-01-02 06:00:00
L0000810,2025-01-01 16:00:00,P00300,ASIA,I0019,2,41.43,2025-01-02 15:00:00
L0000830,2025-01-01 16:00:00,P00598,EU,I0009,2,42.59,2025-01-02 21:00:00
L0000828,2025-01-01 16:00:00,P00569,ASIA,I0007,1,44.71,2025-01-02 14:00:00
L0000827,2025-01-01 16:00:00,P00553,NA,I0023,2,45.0,2025-01-02 14:00:00
L0000825,2025-01-01 16:00:00,P00540,EU,I0020,1,57.79,2025-01-02 13:00:00
L0000789,2025-01-01 16:00:00,P00029,ASIA,I0004,3,66.39,2025-01-02 08:00:00
L0000801,2025-01-01 16:00:00,P00171,EU,I0009,1,40.56,2025-01-02 19:00:00
L0000802,2025-01-01 16:00:00,P00174,NA,I0017,2,61.07,2025-01-02 21:00:00
L0000798,2025-01-01 16:00:00,P00141,NA,I0009,1,41.13,2025-01-02 05:00:00
L0000796,2025-01-01 16:00:00,P00128,ASIA,I0025,2,42.94,2025-01-02 12:00:00
L0000800,2025-01-01 16:00:00,P00169,EU,I0030,1,54.27,2025-01-02 16:00:00
L0000799,2025-01-01 16:00:00,P00159,ASIA,I0005,1,53.68,2025-01-02 13:00:00
L0000826,2025-01-01 16:00:00,P00544,NA,I0032,1,80.5,2025-01-02 06:00:00
L0000819,2025-01-01 16:00:00,P00436,EU,I0004,2,50.5,2025-01-02 15:00:00
L0000817,2025-01-01 16:00:00,P00417,EU,I0011,1,48.11,2025-01-03 02:00:00
L0000815,2025-01-01 16:00:00,P00392,NA,I0033,1,53.0,2025-01-02 23:00:00
L0000787,2025-01-01 16:00:00,P00024,ASIA,I0025,1,57.95,2025-01-02 12:00:00
L0000813,2025-01-01 16:00:00,P00340,ASIA,I0030,1,47.66,2025-01-02 18:00:00
L0000812,2025-01-01 16:00:00,P00313,NA,I0019,1,50.08,2025-01-02 20:00:00
L0000818,2025-01-01 16:00:00,P00423,NA,I0021,1,57.95,2025-01-02 13:00:00
L0000811,2025-01-01 16:00:00,P00305,EU,I0030,2,44.31,2025-01-02 21:00:00
L0000816,2025-01-01 16:00:00,P00404,EU,I0026,2,68.19,2025-01-02 14:00:00
L0000814,2025-01-01 16:00:00,P00363,ASIA,I0036,2,66.33,2025-01-02 16:00:00
L0000822,2025-01-01 16:00:00,P00509,EU,I0009,1,54.21,2025-01-02 23:00:00
L0000823,2025-01-01 16:00:00,P00526,NA,I0016,2,68.1,2025-01-02 04:00:00
L0000824,2025-01-01 16:00:00,P00534,EU,I0019,1,43.65,2025-01-02 06:00:00
L0000797,2025-01-01 16:00:00,P00132,EU,I0015,2,51.04,2025-01-02 05:00:00
L0000805,2025-01-01 16:00:00,P00219,EU,I0014,3,67.57,2025-01-02 07:00:00
L0000794,2025-01-01 16:00:00,P00106,EU,I0019,2,45.59,2025-01-03 01:00:00
L0000803,2025-01-01 16:00:00,P00187,EU,I0039,3,62.52,2025-01-02 13:00:00
L0000806,2025-01-01 16:00:00,P00221,ASIA,I0027,2,57.44,2025-01-03 00:00:00
L0000821,2025-01-01 16:00:00,P00499,EU,I0025,2,48.5,2025-01-02 21:00:00
L0000856,2025-01-01 17:00:00,P00426,EU,I0016,1,76.45,2025-01-02 06:00:00
L0000855,2025-01-01 17:00:00,P00388,EU,I0001,3,386.72,2025-01-02 10:00:00
L0000858,2025-01-01 17:00:00,P00464,EU,I0021,4,41.39,2025-01-02 09:00:00
L0000853,2025-01-01 17:00:00,P00338,ASIA,I0016,1,87.14,2025-01-02 06:00:00
L0000852,2025-01-01 17:00:00,P00322,EU,I0032,2,106.85,2025-01-02 23:00:00
L0000857,2025-01-01 17:00:00,P00449,ASIA,I0005,1,51.26,2025-01-02 09:00:00
L0000854,2025-01-01 17:00:00,P00367,ASIA,I0007,2,56.83,2025-01-02 10:00:00
L0000859,2025-01-01 17:00:00,P00477,NA,I0008,2,47.24,2025-01-02 11:00:00
L0000865,2025-01-01 17:00:00,P00552,EU,I0015,1,61.18,2025-01-02 09:00:00
L0000861,2025-01-01 17:00:00,P00491,ASIA,I0009,2,41.5,2025-01-02 08:00:00
L0000862,2025-01-01 17:00:00,P00519,EU,I0030,1,43.29,2025-01-03 01:00:00
L0000863,2025-01-01 17:00:00,P00532,ASIA,I0004,1,62.52,2025-01-02 23:00:00
L0000866,2025-01-01 17:00:00,P00553,NA,I0019,2,40.68,2025-01-02 11:00:00
L0000867,2025-01-01 17:00:00,P00559,NA,I0000,1,46.05,2025-01-02 16:00:00
L0000860,2025-01-01 17:00:00,P00489,NA,I0015,1,61.37,2025-01-02 22:00:00
L0000841,2025-01-01 17:00:00,P00163,NA,I0005,2,50.99,2025-01-03 01:00:00
L0000851,2025-01-01 17:00:00,P00319,NA,I0019,2,46.03,2025-01-02 13:00:00
L0000864,2025-01-01 17:00:00,P00549,EU,I0022,2,50.8,2025-01-02 11:00:00
L0000850,2025-01-01 17:00:00,P00309,EU,I0007,1,51.22,2025-01-02 11:00:00
L0000842,2025-01-01 17:00:00,P00164,ASIA,I0000,1,62.56,2025-01-03 03:00:00
L0000843,2025-01-01 17:00:00,P00185,EU,I0039,1,63.21,2025-01-02 13:00:00
L0000847,2025-01-01 17:00:00,P00231,NA,I0000,1,45.17,2025-01-02 22:00:00
L0000868,2025-01-01 17:00:00,P00584,NA,I0033,1,64.92,2025-01-02 17:00:00
L0000848,2025-01-01 17:00:00,P00239,EU,I0030,2,61.85,2025-01-02 06:00:00
L0000849,2025-01-01 17:00:00,P00248,NA,I0020,1,72.07,2025-01-02 20:00:00
L0000832,2025-01-01 17:00:00,P00028,EU,I0003,1,29.0,2025-01-02 14:00:00
L0000833,2025-01-01 17:00:00,P00036,EU,I0006,1,71.44,2025-01-03 04:00:00
L0000834,2025-01-01 17:00:00,P00062,EU,I0024,1,58.23,2025-01-02 08:00:00
L0000836,2025-01-01 17:00:00,P00097,NA,I0020,1,60.38,2025-01-02 08:00:00
L0000831,2025-01-01 17:00:00,P00022,NA,I0036,2,53.45,2025-01-02 15:00:00
L0000838,2025-01-01 17:00:00,P00124,EU,I0013,3,64.49,2025-01-02 22:00:00
L0000835,2025-01-01 17:00:00,P00064,ASIA,I0014,2,72.87,2025-01-02 18:00:00
L0000840,2025-01-01 17:00:00,P00143,EU,I0025,1,45.19,2025-01-03 00:00:00
L0000839,2025-01-01 17:00:00,P00125,ASIA,I0000,1,57.42,2025-01-02 21:00:00
L0000846,2025-01-01 17:00:00,P00230,ASIA,I0013,3,57.23,2025-01-02 09:00:00
L0000845,2025-01-01 17:00:00,P00224,EU,I0014,1,81.7,2025-01-02 09:00:00
L0000844,2025-01-01 17:00:00,P00211,EU,I0028,2,61.68,2025-01-02 08:00:00
L0000837,2025-01-01 17:00:00,P00106,EU,I0019,1,43.22,2025-01-03 01:00:00
L0000911,2025-01-01 18:00:00,P00598,EU,I0033,1,47.34,2025-01-02 16:00:00
L0000901,2025-01-01 18:00:00,P00444,ASIA,I0017,2,77.75,2025-01-02 19:00:00
L0000899,2025-01-01 18:00:00,P00368,ASIA,I0016,1,83.32,2025-01-02 23:00:00
L0000880,2025-01-01 18:00:00,P00138,NA,I0030,2,36.53,2025-01-03 02:00:00
L0000897,2025-01-01 18:00:00,P00317,EU,I0032,2,64.85,2025-01-02 12:00:00
L0000896,2025-01-01 18:00:00,P00314,NA,I0013,1,47.46,2025-01-02 19:00:00
L0000903,2025-01-01 18:00:00,P00460,NA,I0001,1,394.1,2025-01-02 07:00:00
L0000898,2025-01-01 18:00:00,P00363,ASIA,I0017,1,67.92,2025-01-02 19:00:00
L0000904,2025-01-01 18:00:00,P00489,NA,I0015,1,54.2,2025-01-02 13:00:00
L0000881,2025-01-01 18:00:00,P00141,NA,I0027,1,57.23,2025-01-02 12:00:00
L0000887,2025-01-01 18:00:00,P00224,EU,I0008,1,35.49,2025-01-02 11:00:00
L0000879,2025-01-01 18:00:00,P00126,NA,I0003,1,42.75,2025-01-02 09:00:00
L0000886,2025-01-01 18:00:00,P00199,ASIA,I0031,1,57.53,2025-01-03 00:00:00
L0000885,2025-01-01 18:00:00,P00171,EU,I0008,1,38.78,2025-01-02 10:00:00
L0000884,2025-01-01 18:00:00,P00167,EU,I0014,1,78.25,2025-01-02 13:00:00
L0000883,2025-01-01 18:00:00,P00156,ASIA,I0017,2,82.94,2025-01-03 04:00:00
L0000882,2025-01-01 18:00:00,P00154,EU,I0027,1,42.31,2025-01-02 09:00:00
L0000873,2025-01-01 18:00:00,P00090,NA,I0013,1,58.04,2025-01-02 19:00:00
L0000894,2025-01-01 18:00:00,P00299,EU,I0034,1,3515.82,2025-01-03 00:00:00
L0000905,2025-01-01 18:00:00,P00506,EU,I0031,2,66.48,2025-01-02 08:00:00
L0000878,2025-01-01 18:00:00,P00120,EU,I0004,3,63.91,2025-01-03 00:00:00
L0000895,2025-01-01 18:00:00,P00313,NA,I0037,1,296.94,2025-01-02 08:00:00
L0000908,2025-01-01 18:00:00,P00531,ASIA,I0021,1,49.84,2025-01-03 04:00:00
L0000888,2025-01-01 18:00:00,P00240,NA,I0028,2,58.98,2025-01-02 15:00:00
L0000907,2025-01-01 18:00:00,P00528,ASIA,I0036,1,53.02,2025-01-02 07:00:00
L0000900,2025-01-01 18:00:00,P00376,ASIA,I0030,2,37.27,2025-01-02 06:00:00
L0000906,2025-01-01 18:00:00,P00515,ASIA,I0023,1,43.19,2025-01-02 07:00:00
L0000892,2025-01-01 18:00:00,P00287,NA,I0020,1,76.63,2025-01-03 05:00:00
L0000876,2025-01-01 18:00:00,P00109,EU,I0028,3,60.58,2025-01-02 11:00:00
L0000875,2025-01-01 18:00:00,P00105,NA,I0021,2,60.79,2025-01-02 23:00:00
L0000874,2025-01-01 18:00:00,P00104,EU,I0008,2,42.19,2025-01-03 04:00:00
L0000871,2025-01-01 18:00:00,P00037,EU,I0022,1,52.08,2025-01-02 06:00:00
L0000872,2025-01-01 18:00:00,P00060,ASIA,I0033,1,45.33,2025-01-02 16:00:00
L0000869,2025-01-01 18:00:00,P00002,EU,I0014,1,65.61,2025-01-02 22:00:00
L0000877,2025-01-01 18:00:00,P00111,EU,I0010,2,27.89,2025-01-02 08:00:00
L0000889,2025-01-01 18:00:00,P00244,NA,I0027,2,55.9,2025-01-02 18:00:00
L0000893,2025-01-01 18:00:00,P00290,EU,I0022,2,68.95,2025-01-02 16:00:00
L0000890,2025-01-01 18:00:00,P00265,ASIA,I0015,2,57.46,2025-01-02 20:00:00
L0000902,2025-01-01 18:00:00,P00453,EU,I0006,2,68.11,2025-01-03 01:00:00
L0000891,2025-01-01 18:00:00,P00268,NA,I0001,1,313.3,2025-01-02 23:00:00
L0000910,2025-01-01 18:00:00,P00574,EU,I0031,1,65.59,2025-01-02 09:00:00
L0000909,2025-01-01 18:00:00,P00550,ASIA,I0015,2,66.57,2025-01-02 16:00:00
L0000870,2025-01-01 18:00:00,P00024,ASIA,I0000,1,61.71,2025-01-03 05:00:00
L0000943,2025-01-01 19:00:00,P00406,EU,I0009,1,62.9,2025-01-03 06:00:00
L0000951,2025-01-01 19:00:00,P00503,EU,I0004,2,64.6,2025-01-02 09:00:00
L0000942,2025-01-01 19:00:00,P00398,EU,I0009,1,52.88,2025-01-02 10:00:00
L0000944,2025-01-01 19:00:00,P00419,EU,I0030,2,47.63,2025-01-02 08:00:00
L0000946,2025-01-01 19:00:00,P00426,EU,I0033,1,52.45,2025-01-02 11:00:00
L0000953,2025-01-01 19:00:00,P00510,EU,I0011,1,42.2,2025-01-03 02:00:00
L0000948,2025-01-01 19:00:00,P00444,ASIA,I0009,1,67.65,2025-01-03 06:00:00
L0000949,2025-01-01 19:00:00,P00470,ASIA,I0027,2,55.46,2025-01-02 23:00:00
L0000950,2025-01-01 19:00:00,P00495,NA,I0035,1,496.0,2025-01-02 12:00:00
L0000945,2025-01-01 19:00:00,P00421,ASIA,I0012,3,564.64,2025-01-03 03:00:00
L0000947,2025-01-01 19:00:00,P00431,EU,I0005,1,50.4,2025-01-02 08:00:00
L0000952,2025-01-01 19:00:00,P00504,ASIA,I0013,2,48.0,2025-01-02 15:00:00
L0000963,2025-01-01 19:00:00,P00592,ASIA,I0007,1,55.93,2025-01-03 03:00:00
L0000954,2025-01-01 19:00:00,P00520,ASIA,I0024,1,51.62,2025-01-03 05:00:00
L0000927,2025-01-01 19:00:00,P00140,ASIA,I0011,3,51.88,2025-01-03 03:00:00
L0000956,2025-01-01 19:00:00,P00544,NA,I0039,1,61.25,2025-01-02 11:00:00
L0000957,2025-01-01 19:00:00,P00558,NA,I0031,1,66.99,2025-01-02 15:00:00
L0000958,2025-01-01 19:00:00,P00561,EU,I0021,1,54.32,2025-01-03 02:00:00
L0000959,2025-01-01 19:00:00,P00565,EU,I0021,1,55.3,2025-01-02 11:00:00
L0000960,2025-01-01 19:00:00,P00567,EU,I0009,1,48.88,2025-01-02 09:00:00
L0000961,2025-01-01 19:00:00,P00588,NA,I0039,2,58.21,2025-01-02 11:00:00
L0000964,2025-01-01 19:00:00,P00595,ASIA,I0010,4,25.24,2025-01-02 22:00:00
L0000940,2025-01-01 19:00:00,P00375,NA,I0016,1,76.04,2025-01-02 07:00:00
L0000939,2025-01-01 19:00:00,P00349,ASIA,I0023,1,51.46,2025-01-02 18:00:00
L0000962,2025-01-01 19:00:00,P00591,NA,I0033,1,51.84,2025-01-02 17:00:00
L0000920,2025-01-01 19:00:00,P00071,NA,I0011,2,51.95,2025-01-02 16:00:00
L0000955,2025-01-01 19:00:00,P00535,ASIA,I0016,1,66.86,2025-01-03 05:00:00
L0000929,2025-01-01 19:00:00,P00168,EU,I0002,2,1145.53,2025-01-02 08:00:00
L0000931,2025-01-01 19:00:00,P00178,EU,I0023,1,33.09,2025-01-03 02:00:00
L0000941,2025-01-01 19:00:00,P00391,ASIA,I0023,1,46.41,2025-01-03 03:00:00
L0000928,2025-01-01 19:00:00,P00142,ASIA,I0014,2,105.87,2025-01-02 11:00:00
L0000938,2025-01-01 19:00:00,P00334,ASIA,I0000,2,57.2,2025-01-02 15:00:00
L0000913,2025-01-01 19:00:00,P00024,ASIA,I0017,1,69.12,2025-01-03 00:00:00
L0000914,2025-01-01 19:00:00,P00045,EU,I0015,1,50.15,2025-01-02 18:00:00
L0000915,2025-01-01 19:00:00,P00049,NA,I0036,3,61.85,2025-01-02 09:00:00
L0000916,2025-01-01 19:00:00,P00055,NA,I0023,1,50.55,2025-01-02 15:00:00
L0000917,2025-01-01 19:00:00,P00057,NA,I0013,2,57.04,2025-01-02 22:00:00
L0000918,2025-01-01 19:00:00,P00059,EU,I0023,1,33.65,2025-01-03 05:00:00
L0000919,2025-01-01 19:00:00,P00070,ASIA,I0025,2,52.11,2025-01-02 10:00:00
