listing_id,ts,seller_id,region,item_id,qty,list_price,expires_at
L0000629,2025-01-01 13:00:00,P00335,NA,I0017,2,58.42,2025-01-02 23:00:00
L0000627,2025-01-01 13:00:00,P00331,NA,I0036,1,42.15,2025-01-02 17:00:00
L0000605,2025-01-01 13:00:00,P00014,EU,I0024,1,44.46,2025-01-02 14:00:00
L0000606,2025-01-01 13:00:00,P00036,EU,I0006,2,37.79,2025-01-02 07:00:00
L0000607,2025-01-01 13:00:00,P00046,EU,I0003,2,56.15,2025-01-02 01:00:00
L0000608,2025-01-01 13:00:00,P00064,NA,I0026,1,157.61,2025-01-02 16:00:00
L0000609,2025-01-01 13:00:00,P00119,EU,I0010,1,35.18,2025-01-02 09:00:00
L0000610,2025-01-01 13:00:00,P00183,EU,I0000,1,59.51,2025-01-02 21:00:00
L0000611,2025-01-01 13:00:00,P00187,NA,I0030,1,59.27,2025-01-02 10:00:00
L0000612,2025-01-01 13:00:00,P00215,EU,I0029,1,50.23,2025-01-02 08:00:00
L0000613,2025-01-01 13:00:00,P00216,EU,I0039,1,45.8,2025-01-02 05:00:00
L0000614,2025-01-01 13:00:00,P00222,NA,I0036,1,52.29,2025-01-02 15:00:00
L0000615,2025-01-01 13:00:00,P00228,NA,I0019,1,64.04,2025-01-02 06:00:00
L0000628,2025-01-01 13:00:00,P00333,EU,I0017,2,49.74,2025-01-02 10:00:00
L0000617,2025-01-01 13:00:00,P00238,ASIA,I0002,1,73.15,2025-01-02 01:00:00
L0000618,2025-01-01 13:00:00,P00258,EU,I0035,1,44.33,2025-01-02 14:00:00
L0000619,2025-01-01 13:00:00,P00266,NA,I0016,1,40.08,2025-01-02 09:00:00
L0000620,2025-01-01 13:00:00,P00267,EU,I0010,3,34.74,2025-01-02 21:00:00
L0000621,2025-01-01 13:00:00,P00271,EU,I0000,2,59.39,2025-01-02 22:00:00
L0000622,2025-01-01 13:00:00,P00272,NA,I0032,3,249.17,2025-01-02 13:00:00
L0000624,2025-01-01 13:00:00,P00318,EU,I0004,2,53.41,2025-01-02 13:00:00
L0000623,2025-01-01 13:00:00,P00284,NA,I0037,3,48.81,2025-01-02 15:00:00
L0000653,2025-01-01 13:00:00,P00598,NA,I0008,1,49.08,2025-01-02 16:00:00
L0004559,2025-01-01 13:57:00,P00484,,I0027,1,72.89,2025-01-01 19:57:00
L0000692,2025-01-01 14:00:00,P00482,EU,I0030,1,50.04,2025-01-02 16:00:00
L0000687,2025-01-01 14:00:00,P00403,NA,I0030,2,59.11,2025-01-02 19:00:00
L0000686,2025-01-01 14:00:00,P00392,EU,I0019,2,62.85,2025-01-02 13:00:00
L0000685,2025-01-01 14:00:00,P00387,NA,I0011,1,33.59,2025-01-02 09:00:00
L0000680,2025-01-01 14:00:00,P00341,EU,I0028,2,77.64,2025-01-02 03:00:00
L0000683,2025-01-01 14:00:00,P00363,EU,I0036,1,51.21,2025-01-03 01:00:00
L0000682,2025-01-01 14:00:00,P00351,NA,I0024,3,48.06,2025-01-02 08:00:00
L0000681,2025-01-01 14:00:00,P00343,EU,I0006,1,44.47,2025-01-02 09:00:00
L0000689,2025-01-01 14:00:00,P00432,NA,I0000,1,56.68,2025-01-02 10:00:00
L0000684,2025-01-01 14:00:00,P00371,EU,I0039,1,54.53,2025-01-02 21:00:00
L0000690,2025-01-01 14:00:00,P00434,ASIA,I0031,2,40.17,2025-01-02 16:00:00
L0000691,2025-01-01 14:00:00,P00438,EU,I0011,2,27.89,2025-01-02 10:00:00
L0000668,2025-01-01 14:00:00,P00201,ASIA,I0024,2,47.53,2025-01-02 02:00:00
L0000693,2025-01-01 14:00:00,P00483,EU,I0035,4,47.29,2025-01-02 14:00:00
L0000694,2025-01-01 14:00:00,P00488,EU,I0020,2,33.55,2025-01-02 08:00:00
L0000695,2025-01-01 14:00:00,P00492,EU,I0019,1,56.2,2025-01-02 09:00:00
L0000697,2025-01-01 14:00:00,P00501,EU,I0010,2,30.44,2025-01-02 15:00:00
L0000698,2025-01-01 14:00:00,P00507,ASIA,I0034,1,47.56,2025-01-02 23:00:00
L0000699,2025-01-01 14:00:00,P00533,NA,I0034,1,38.65,2025-01-02 22:00:00
L0000700,2025-01-01 14:00:00,P00560,NA,I0001,1,71.59,2025-01-02 16:00:00
L0000701,2025-01-01 14:00:00,P00567,NA,I0013,2,37.95,2025-01-02 13:00:00
L0000679,2025-01-01 14:00:00,P00325,NA,I0013,1,35.11,2025-01-02 05:00:00
L0000703,2025-01-01 14:00:00,P00597,EU,I0035,1,67.93,2025-01-02 04:00:00
L0000696,2025-01-01 14:00:00,P00496,ASIA,I0027,1,332.82,2025-01-02 11:00:00
L0000670,2025-01-01 14:00:00,P00219,EU,I0035,1,42.35,2025-01-02 07:00:00
L0000674,2025-01-01 14:00:00,P00268,EU,I0015,2,56.11,2025-01-02 14:00:00
L0000676,2025-01-01 14:00:00,P00303,NA,I0021,2,40.34,2025-01-02 15:00:00
L0000678,2025-01-01 14:00:00,P00324,EU,I0029,2,44.58,2025-01-02 10:00:00
L0000688,2025-01-01 14:00:00,P00427,EU,I0020,2,33.76,2025-01-02 21:00:00
L0000677,2025-01-01 14:00:00,P00311,ASIA,I0023,1,53.95,2025-01-02 13:00:00
L0000654,2025-01-01 14:00:00,P00003,EU,I0021,2,41.84,2025-01-02 08:00:00
L0000655,2025-01-01 14:00:00,P00016,ASIA,I0028,1,74.78,2025-01-02 23:00:00
L0000656,2025-01-01 14:00:00,P00039,NA,I0039,2,52.36,2025-01-02 19:00:00
L0000657,2025-01-01 14:00:00,P00075,NA,I0037,2,47.0,2025-01-02 12:00:00
L0000658,2025-01-01 14:00:00,P00078,EU,I0018,1,48.73,2025-01-03 01:00:00
L0000659,2025-01-01 14:00:00,P00080,EU,I0004,3,38.37,2025-01-03 00:00:00
L0000661,2025-01-01 14:00:00,P00093,NA,I0016,2,38.64,2025-01-02 04:00:00
L0000662,2025-01-01 14:00:00,P00096,EU,I0018,1,48.9,2025-01-02 15:00:00
L0000702,2025-01-01 14:00:00,P00595,NA,I0003,2,43.16,2025-01-02 18:00:00
L0000664,2025-01-01 14:00:00,P00110,EU,I0035,2,64.94,2025-01-02 06:00:00
L0000663,2025-01-01 14:00:00,P00102,EU,I0021,2,32.73,2025-01-02 21:00:00
L0000669,2025-01-01 14:00:00,P00203,NA,I0023,1,51.51,2025-01-02 15:00:00
L0000671,2025-01-01 14:00:00,P00220,EU,I0015,3,55.2,2025-01-02 15:00:00
L0000672,2025-01-01 14:00:00,P00249,NA,I0034,1,35.7,2025-01-02 22:00:00
L0000667,2025-01-01 14:00:00,P00174,ASIA,I0003,2,47.86,2025-01-02 20:00:00
L0000675,2025-01-01 14:00:00,P00269,EU,I0006,2,39.86,2025-01-03 01:00:00
L0000665,2025-01-01 14:00:00,P00123,EU,I0011,2,34.06,2025-01-02 05:00:00
L0000666,2025-01-01 14:00:00,P00168,ASIA,I0000,1,54.19,2025-01-02 06:00:00
L0000660,2025-01-01 14:00:00,P00086,EU,I0014,1,58.35,2025-01-02 17:00:00
L0000673,2025-01-01 14:00:00,P00250,NA,I0010,1,38.19,2025-01-02 06:00:00
L0000729,2025-01-01 15:00:00,P00317,EU,I0028,1,74.37,2025-01-02 11:00:00
L0000730,2025-01-01 15:00:00,P00325,NA,I0035,3,51.11,2025-01-03 01:00:00
L0000738,2025-01-01 15:00:00,P00431,EU,I0038,2,41.34,2025-01-02 07:00:00
L0000731,2025-01-01 15:00:00,P00348,NA,I0029,4,51.33,2025-01-02 13:00:00
L0000732,2025-01-01 15:00:00,P00372,ASIA,I0030,1,45.39,2025-01-02 11:00:00
L0000733,2025-01-01 15:00:00,P00376,NA,I0027,2,351.17,2025-01-02 03:00:00
L0000734,2025-01-01 15:00:00,P00377,EU,I0005,2,44.8,2025-01-02 22:00:00
L0000735,2025-01-01 15:00:00,P00392,EU,I0023,2,33.4,2025-01-02 20:00:00
L0000736,2025-01-01 15:00:00,P00400,NA,I0025,1,39.72,2025-01-02 10:00:00
L0000728,2025-01-01 15:00:00,P00314,NA,I0039,3,56.46,2025-01-02 05:00:00
L0000744,2025-01-01 15:00:00,P00493,EU,I0012,1,58.06,2025-01-02 12:00:00
L0000741,2025-01-01 15:00:00,P00472,ASIA,I0018,1,54.06,2025-01-02 21:00:00
L0000742,2025-01-01 15:00:00,P00479,ASIA,I0005,1,44.5,2025-01-02 15:00:00
L0000743,2025-01-01 15:00:00,P00486,ASIA,I0003,1,60.4,2025-01-02 15:00:00
L0000745,2025-01-01 15:00:00,P00514,EU,I0013,1,34.7,2025-01-02 09:00:00
L0000746,2025-01-01 15:00:00,P00519,EU,I0020,1,31.78,2025-01-02 13:00:00
L0000748,2025-01-01 15:00:00,P00548,ASIA,I0034,1,36.97,2025-01-02 10:00:00
L0000720,2025-01-01 15:00:00,P00237,NA,I0020,2,29.78,2025-01-02 23:00:00
L0000749,2025-01-01 15:00:00,P00582,ASIA,I0029,2,41.72,2025-01-02 19:00:00
L0000721,2025-01-01 15:00:00,P00251,EU,I0036,1,45.06,2025-01-02 21:00:00
L0000740,2025-01-01 15:00:00,P00461,NA,I0031,1,45.63,2025-01-02 12:00:00
L0000739,2025-01-01 15:00:00,P00441,NA,I0024,1,51.33,2025-01-02 03:00:00
L0000747,2025-01-01 15:00:00,P00532,NA,I0010,2,34.28,2025-01-02 18:00:00
L0000713,2025-01-01 15:00:00,P00131,ASIA,I0005,1,41.67,2025-01-02 23:00:00
L0000723,2025-01-01 15:00:00,P00259,EU,I0004,1,55.58,2025-01-02 18:00:00
L0000722,2025-01-01 15:00:00,P00258,EU,I0035,1,45.59,2025-01-02 22:00:00
L0000725,2025-01-01 15:00:00,P00268,EU,I0029,2,41.29,2025-01-02 19:00:00
L0000705,2025-01-01 15:00:00,P00031,EU,I0026,2,182.78,2025-01-02 03:00:00
L0000706,2025-01-01 15:00:00,P00043,NA,I0002,1,57.12,2025-01-02 08:00:00
L0000707,2025-01-01 15:00:00,P00047,NA,I0007,4,48.61,2025-01-02 13:00:00
L0000708,2025-01-01 15:00:00,P00065,ASIA,I0007,2,39.5,2025-01-03 02:00:00
L0000709,2025-01-01 15:00:00,P00083,EU,I0033,2,39.38,2025-01-02 14:00:00
L0000710,2025-01-01 15:00:00,P00084,ASIA,I0031,2,45.88,2025-01-02 06:00:00
L0000711,2025-01-01 15:00:00,P00112,EU,I0019,2,57.61,2025-01-02 20:00:00
L0000737,2025-01-01 15:00:00,P00425,EU,I0001,1,93.48,2025-01-02 11:00:00
L0000712,2025-01-01 15:00:00,P00125,NA,I0007,1,45.31,2025-01-02 04:00:00
L0000718,2025-01-01 15:00:00,P00202,NA,I0037,2,62.11,2025-01-03 00:00:00
L0000724,2025-01-01 15:00:00,P00261,NA,I0036,2,43.73,2025-01-02 03:00:00
L0000715,2025-01-01 15:00:00,P00160,NA,I0009,1,41.59,2025-01-02 08:00:00
L0000719,2025-01-01 15:00:00,P00213,EU,I0028,2,70.16,2025-01-03 00:00:00
L0000727,2025-01-01 15:00:00,P00313,NA,I0033,2,39.15,2025-01-02 14:00:00
L0000717,2025-01-01 15:00:00,P00201,ASIA,I0037,1,55.04,2025-01-02 06:00:00
L0000716,2025-01-01 15:00:00,P00180,EU,I0004,1,57.66,2025-01-02 21:00:00
L0000704,2025-01-01 15:00:00,P00022,EU,I0000,1,61.08,2025-01-02 12:00:00
L0000714,2025-01-01 15:00:00,P00159,EU,I0017,2,61.5,2025-01-02 19:00:00
L0000726,2025-01-01 15:00:00,P00280,ASIA,I0000,1,60.35,2025-01-02 23:00:00
L0000753,2025-01-01 16:00:00,P00042,EU,I0023,1,45.6,2025-01-02 18:00:00
L0000778,2025-01-01 16:00:00,P00457,NA,I0016,3,38.16,2025-01-02 19:00:00
L0000777,2025-01-01 16:00:00,P00439,NA,I0016,1,39.97,2025-01-02 21:00:00
L0000764,2025-01-01 16:00:00,P00238,ASIA,I0014,2,46.29,2025-01-03 00:00:00
L0000762,2025-01-01 16:00:00,P00179,EU,I0015,1,50.98,2025-01-02 21:00:00
L0000763,2025-01-01 16:00:00,P00232,ASIA,I0032,1,381.26,2025-01-02 11:00:00
L0000768,2025-01-01 16:00:00,P00329,NA,I0035,1,47.48,2025-01-02 22:00:00
L0000765,2025-01-01 16:00:00,P00240,EU,I0016,4,37.51,2025-01-02 13:00:00
L0000766,2025-01-01 16:00:00,P00282,NA,I0018,2,49.98,2025-01-02 19:00:00
L0000761,2025-01-01 16:00:00,P00168,ASIA,I0002,1,61.27,2025-01-02 13:00:00
L0000760,2025-01-01 16:00:00,P00164,NA,I0020,1,32.42,2025-01-03 00:00:00
L0000755,2025-01-01 16:00:00,P00061,ASIA,I0024,1,51.09,2025-01-03 01:00:00
L0000759,2025-01-01 16:00:00,P00144,NA,I0004,2,43.06,2025-01-02 18:00:00
L0000757,2025-01-01 16:00:00,P00099,NA,I0024,2,60.55,2025-01-02 17:00:00
L0000756,2025-01-01 16:00:00,P00080,EU,I0021,2,36.97,2025-01-02 10:00:00
L0000754,2025-01-01 16:00:00,P00052,ASIA,I0003,1,67.27,2025-01-02 21:00:00
L0000752,2025-01-01 16:00:00,P00040,EU,I0017,2,57.46,2025-01-02 11:00:00
L0000769,2025-01-01 16:00:00,P00330,EU,I0029,1,44.93,2025-01-02 23:00:00
L0000751,2025-01-01 16:00:00,P00028,EU,I0032,3,431.54,2025-01-02 16:00:00
L0000767,2025-01-01 16:00:00,P00302,NA,I0008,1,54.95,2025-01-03 00:00:00
L0000758,2025-01-01 16:00:00,P00130,NA,I0025,1,46.24,2025-01-02 06:00:00
L0000775,2025-01-01 16:00:00,P00427,EU,I0006,2,56.69,2025-01-02 09:00:00
L0000780,2025-01-01 16:00:00,P00464,EU,I0032,1,263.79,2025-01-02 16:00:00
L0000779,2025-01-01 16:00:00,P00463,NA,I0013,1,27.18,2025-01-02 05:00:00
L0000773,2025-01-01 16:00:00,P00345,NA,I0015,1,42.68,2025-01-02 19:00:00
L0000770,2025-01-01 16:00:00,P00332,ASIA,I0003,2,38.73,2025-01-03 03:00:00
L0000771,2025-01-01 16:00:00,P00342,ASIA,I0000,1,51.05,2025-01-02 10:00:00
L0000782,2025-01-01 16:00:00,P00479,ASIA,I0015,2,42.04,2025-01-02 21:00:00
L0000772,2025-01-01 16:00:00,P00344,EU,I0023,1,38.46,2025-01-02 06:00:00
L0000791,2025-01-01 16:00:00,P00593,ASIA,I0021,4,37.01,2025-01-03 03:00:00
L0000790,2025-01-01 16:00:00,P00579,ASIA,I0011,3,28.18,2025-01-02 12:00:00
L0000789,2025-01-01 16:00:00,P00570,NA,I0030,2,45.76,2025-01-02 16:00:00
L0000788,2025-01-01 16:00:00,P00563,NA,I0030,2,45.5,2025-01-02 12:00:00
L0000787,2025-01-01 16:00:00,P00557,NA,I0004,3,50.43,2025-01-03 02:00:00
L0000785,2025-01-01 16:00:00,P00542,EU,I0035,1,42.58,2025-01-02 19:00:00
L0000784,2025-01-01 16:00:00,P00515,ASIA,I0005,1,47.46,2025-01-02 11:00:00
L0000783,2025-01-01 16:00:00,P00498,EU,I0030,1,47.47,2025-01-02 14:00:00
L0000786,2025-01-01 16:00:00,P00549,NA,I0030,1,43.78,2025-01-02 20:00:00
L0000781,2025-01-01 16:00:00,P00470,ASIA,I0002,3,63.46,2025-01-02 22:00:00
L0000776,2025-01-01 16:00:00,P00434,ASIA,I0019,1,44.51,2025-01-02 09:00:00
L0000774,2025-01-01 16:00:00,P00366,ASIA,I0033,1,41.53,2025-01-02 05:00:00
L0000750,2025-01-01 16:00:00,P00009,ASIA,I0008,2,56.63,2025-01-02 17:00:00
L0004579,2025-01-01 16:16:00,P00184,,I0019,1,26.63,2025-01-01 22:16:00
L0004580,2025-01-01 16:34:00,P00217,,I0019,1,37.28,2025-01-01 22:34:00
L0000821,2025-01-01 17:00:00,P00437,NA,I0031,1,43.85,2025-01-02 05:00:00
L0000817,2025-01-01 17:00:00,P00332,ASIA,I0023,1,44.79,2025-01-02 06:00:00
L0000818,2025-01-01 17:00:00,P00360,EU,I0017,2,64.24,2025-01-02 20:00:00
L0000819,2025-01-01 17:00:00,P00370,NA,I0015,2,49.14,2025-01-03 01:00:00
L0000820,2025-01-01 17:00:00,P00387,NA,I0005,3,51.02,2025-01-03 02:00:00
L0000811,2025-01-01 17:00:00,P00211,EU,I0034,1,46.61,2025-01-03 03:00:00
L0000802,2025-01-01 17:00:00,P00132,EU,I0008,2,53.58,2025-01-02 22:00:00
L0000810,2025-01-01 17:00:00,P00186,EU,I0010,2,45.8,2025-01-02 16:00:00
L0000822,2025-01-01 17:00:00,P00439,NA,I0015,2,47.8,2025-01-02 10:00:00
L0000809,2025-01-01 17:00:00,P00180,EU,I0004,1,60.25,2025-01-02 15:00:00
L0000806,2025-01-01 17:00:00,P00158,EU,I0021,2,48.54,2025-01-02 19:00:00
L0000805,2025-01-01 17:00:00,P00156,NA,I0020,1,34.65,2025-01-02 14:00:00
L0000804,2025-01-01 17:00:00,P00140,ASIA,I0006,2,47.89,2025-01-02 19:00:00
L0000803,2025-01-01 17:00:00,P00139,NA,I0014,3,59.98,2025-01-03 01:00:00
L0000797,2025-01-01 17:00:00,P00076,EU,I0005,2,34.19,2025-01-02 17:00:00
L0000801,2025-01-01 17:00:00,P00126,EU,I0005,1,48.53,2025-01-03 02:00:00
L0000800,2025-01-01 17:00:00,P00120,ASIA,I0025,1,39.07,2025-01-02 20:00:00
L0000808,2025-01-01 17:00:00,P00173,NA,I0025,1,46.95,2025-01-03 03:00:00
L0000816,2025-01-01 17:00:00,P00320,EU,I0031,1,42.24,2025-01-02 11:00:00
L0000799,2025-01-01 17:00:00,P00100,NA,I0001,1,77.19,2025-01-03 03:00:00
L0000807,2025-01-01 17:00:00,P00160,NA,I0024,2,54.71,2025-01-03 04:00:00
L0000796,2025-01-01 17:00:00,P00073,EU,I0035,2,52.78,2025-01-02 17:00:00
L0000814,2025-01-01 17:00:00,P00281,ASIA,I0003,1,55.73,2025-01-02 13:00:00
L0000793,2025-01-01 17:00:00,P00019,NA,I0031,2,36.63,2025-01-02 21:00:00
L0000794,2025-01-01 17:00:00,P00032,EU,I0008,1,46.75,2025-01-03 02:00:00
L0000823,2025-01-01 17:00:00,P00447,EU,I0001,2,68.52,2025-01-03 03:00:00
L0000813,2025-01-01 17:00:00,P00229,EU,I0013,2,31.64,2025-01-02 21:00:00
L0000812,2025-01-01 17:00:00,P00225,NA,I0011,3,27.72,2025-01-02 16:00:00
L0000792,2025-01-01 17:00:00,P00015,EU,I0007,2,29.68,2025-01-02 13:00:00
L0000825,2025-01-01 17:00:00,P00472,ASIA,I0003,1,59.37,2025-01-02 09:00:00
L0000815,2025-01-01 17:00:00,P00311,ASIA,I0008,1,47.96,2025-01-03 01:00:00
L0000833,2025-01-01 17:00:00,P00580,EU,I0037,1,64.78,2025-01-02 18:00:00
L0000798,2025-01-01 17:00:00,P00092,EU,I0029,2,46.87,2025-01-03 01:00:00
L0000831,2025-01-01 17:00:00,P00563,NA,I0013,2,33.54,2025-01-02 16:00:00
L0000830,2025-01-01 17:00:00,P00562,NA,I0023,1,46.78,2025-01-02 21:00:00
L0000829,2025-01-01 17:00:00,P00515,ASIA,I0036,3,45.91,2025-01-03 01:00:00
L0000828,2025-01-01 17:00:00,P00514,EU,I0033,1,35.65,2025-01-02 18:00:00
L0000827,2025-01-01 17:00:00,P00495,EU,I0033,2,37.08,2025-01-02 08:00:00
L0000826,2025-01-01 17:00:00,P00490,NA,I0021,3,43.07,2025-01-02 17:00:00
L0000834,2025-01-01 17:00:00,P00593,ASIA,I0005,2,39.87,2025-01-02 17:00:00
L0000824,2025-01-01 17:00:00,P00459,NA,I0023,1,43.67,2025-01-02 12:00:00
L0000795,2025-01-01 17:00:00,P00062,NA,I0007,2,32.89,2025-01-02 08:00:00
L0000832,2025-01-01 17:00:00,P00578,NA,I0035,1,49.77,2025-01-02 19:00:00
L0000835,2025-01-01 18:00:00,P00002,NA,I0010,1,42.87,2025-01-02 19:00:00
L0000843,2025-01-01 18:00:00,P00149,ASIA,I0038,1,55.97,2025-01-03 00:00:00
L0000842,2025-01-01 18:00:00,P00141,EU,I0039,1,47.46,2025-01-02 11:00:00
L0000857,2025-01-01 18:00:00,P00305,ASIA,I0000,2,65.36,2025-01-02 15:00:00
L0000855,2025-01-01 18:00:00,P00291,NA,I0007,1,48.11,2025-01-03 02:00:00
L0000848,2025-01-01 18:00:00,P00205,NA,I0007,1,52.35,2025-01-02 11:00:00
L0000856,2025-01-01 18:00:00,P00304,EU,I0003,1,51.65,2025-01-02 17:00:00
L0000841,2025-01-01 18:00:00,P00102,EU,I0002,1,68.77,2025-01-02 21:00:00
L0000854,2025-01-01 18:00:00,P00275,EU,I0035,1,60.86,2025-01-03 04:00:00
L0000849,2025-01-01 18:00:00,P00209,ASIA,I0008,3,50.49,2025-01-02 16:00:00
L0000852,2025-01-01 18:00:00,P00236,NA,I0035,4,57.69,2025-01-02 16:00:00
L0000851,2025-01-01 18:00:00,P00222,NA,I0029,3,42.62,2025-01-02 07:00:00
L0000844,2025-01-01 18:00:00,P00151,NA,I0002,3,87.93,2025-01-02 16:00:00
L0000847,2025-01-01 18:00:00,P00181,EU,I0019,2,52.08,2025-01-02 18:00:00
L0000846,2025-01-01 18:00:00,P00171,ASIA,I0003,1,53.35,2025-01-02 11:00:00
L0000845,2025-01-01 18:00:00,P00157,ASIA,I0006,1,49.62,2025-01-02 10:00:00
L0000850,2025-01-01 18:00:00,P00220,EU,I0023,2,42.01,2025-01-02 15:00:00
L0000836,2025-01-01 18:00:00,P00020,EU,I0007,1,44.44,2025-01-02 18:00:00
L0000868,2025-01-01 18:00:00,P00396,NA,I0028,2,71.68,2025-01-02 21:00:00
L0000853,2025-01-01 18:00:00,P00249,NA,I0003,1,42.93,2025-01-03 04:00:00
L0000858,2025-01-01 18:00:00,P00313,NA,I0031,1,46.03,2025-01-02 19:00:00
L0000876,2025-01-01 18:00:00,P00540,NA,I0012,1,59.45,2025-01-03 00:00:00
L0000837,2025-01-01 18:00:00,P00037,NA,I0003,1,59.09,2025-01-02 09:00:00
L0000866,2025-01-01 18:00:00,P00384,ASIA,I0000,1,60.6,2025-01-02 10:00:00
L0000864,2025-01-01 18:00:00,P00377,EU,I0029,2,49.94,2025-01-02 06:00:00
L0000863,2025-01-01 18:00:00,P00361,EU,I0003,1,39.69,2025-01-02 14:00:00
L0000859,2025-01-01 18:00:00,P00314,NA,I0038,2,40.51,2025-01-02 14:00:00
L0000865,2025-01-01 18:00:00,P00381,EU,I0005,1,46.09,2025-01-02 07:00:00
L0000861,2025-01-01 18:00:00,P00325,NA,I0025,1,56.84,2025-01-02 11:00:00
L0000860,2025-01-01 18:00:00,P00320,EU,I0029,1,44.89,2025-01-02 06:00:00
L0000875,2025-01-01 18:00:00,P00539,NA,I0037,1,68.92,2025-01-02 07:00:00
L0000840,2025-01-01 18:00:00,P00099,NA,I0013,3,28.02,2025-01-02 17:00:00
L0000839,2025-01-01 18:00:00,P00064,NA,I0038,1,57.91,2025-01-02 16:00:00
L0000878,2025-01-01 18:00:00,P00571,EU,I0020,1,30.45,2025-01-03 03:00:00
L0000867,2025-01-01 18:00:00,P00387,NA,I0006,1,46.74,2025-01-03 02:00:00
L0000877,2025-01-01 18:00:00,P00541,ASIA,I0002,2,54.64,2025-01-02 07:00:00
L0000869,2025-01-01 18:00:00,P00401,EU,I0018,2,49.03,2025-01-02 23:00:00
L0000838,2025-01-01 18:00:00,P00049,EU,I0025,3,47.84,2025-01-02 22:00:00
L0000870,2025-01-01 18:00:00,P00437,NA,I0038,1,53.89,2025-01-02 15:00:00
L0000871,2025-01-01 18:00:00,P00467,NA,I0030,1,56.14,2025-01-02 16:00:00
L0000872,2025-01-01 18:00:00,P00486,ASIA,I0033,1,31.68,2025-01-02 17:00:00
L0000873,2025-01-01 18:00:00,P00504,NA,I0007,2,48.26,2025-01-02 09:00:00
L0000874,2025-01-01 18:00:00,P00524,EU,I0002,1,61.68,2025-01-02 23:00:00
L0000862,2025-01-01 18:00:00,P00346,EU,I0023,2,50.52,2025-01-02 18:00:00
L0000879,2025-01-01 19:00:00,P00000,EU,I0020,2,39.39,2025-01-03 03:00:00
L0000887,2025-01-01 19:00:00,P00097,NA,I0006,2,36.62,2025-01-02 15:00:00
L0000883,2025-01-01 19:00:00,P00035,NA,I0007,2,39.13,2025-01-02 09:00:00
L0000884,2025-01-01 19:00:00,P00055,EU,I0018,2,43.16,2025-01-03 05:00:00
L0000905,2025-01-01 19:00:00,P00348,NA,I0028,1,76.62,2025-01-02 11:00:00
L0000889,2025-01-01 19:00:00,P00109,ASIA,I0007,2,46.75,2025-01-02 13:00:00
L0000886,2025-01-01 19:00:00,P00077,NA,I0016,1,48.33,2025-01-02 19:00:00
L0000888,2025-01-01 19:00:00,P00100,NA,I0019,1,49.02,2025-01-02 15:00:00
L0000891,2025-01-01 19:00:00,P00122,NA,I0021,1,41.42,2025-01-02 14:00:00
L0000894,2025-01-01 19:00:00,P00147,NA,I0037,1,45.8,2025-01-02 20:00:00
L0000896,2025-01-01 19:00:00,P00167,NA,I0023,1,40.76,2025-01-02 11:00:00
L0000892,2025-01-01 19:00:00,P00126,EU,I0016,2,39.55,2025-01-02 08:00:00
L0000890,2025-01-01 19:00:00,P00121,NA,I0026,1,190.75,2025-01-02 21:00:00
L0000893,2025-01-01 19:00:00,P00137,EU,I0023,1,36.31,2025-01-03 00:00:00
L0000885,2025-01-01 19:00:00,P00070,NA,I0033,2,46.31,2025-01-03 06:00:00
L0000906,2025-01-01 19:00:00,P00352,NA,I0011,2,34.01,2025-01-02 10:00:00
L0000882,2025-01-01 19:00:00,P00034,ASIA,I0036,1,50.97,2025-01-03 03:00:00
L0000895,2025-01-01 19:00:00,P00148,NA,I0001,2,76.02,2025-01-02 16:00:00
L0000881,2025-01-01 19:00:00,P00028,EU,I0025,2,43.7,2025-01-02 15:00:00
L0000915,2025-01-01 19:00:00,P00517,NA,I0037,1,48.6,2025-01-02 12:00:00
L0000898,2025-01-01 19:00:00,P00183,EU,I0023,2,36.46,2025-01-02 10:00:00
L0000911,2025-01-01 19:00:00,P00445,EU,I0035,2,44.45,2025-01-02 19:00:00
L0000910,2025-01-01 19:00:00,P00428,EU,I0034,2,35.76,2025-01-02 16:00:00
L0000913,2025-01-01 19:00:00,P00463,NA,I0015,2,62.63,2025-01-02 15:00:00
L0000908,2025-01-01 19:00:00,P00401,EU,I0016,1,46.44,2025-01-02 20:00:00
L0000904,2025-01-01 19:00:00,P00343,EU,I0019,2,64.77,2025-01-02 16:00:00
L0000907,2025-01-01 19:00:00,P00377,EU,I0003,1,46.69,2025-01-02 21:00:00
L0000902,2025-01-01 19:00:00,P00265,EU,I0039,1,50.46,2025-01-02 19:00:00
L0000903,2025-01-01 19:00:00,P00272,NA,I0032,1,306.59,2025-01-03 03:00:00
L0000901,2025-01-01 19:00:00,P00257,ASIA,I0023,2,40.45,2025-01-02 08:00:00
L0000880,2025-01-01 19:00:00,P00023,EU,I0016,2,48.31,2025-01-02 13:00:00
L0000912,2025-01-01 19:00:00,P00446,NA,I0028,2,80.96,2025-01-02 21:00:00
L0000917,2025-01-01 19:00:00,P00550,EU,I0036,4,49.3,2025-01-02 22:00:00
L0000918,2025-01-01 19:00:00,P00564,NA,I0025,2,48.78,2025-01-02 19:00:00
L0000900,2025-01-01 19:00:00,P00238,ASIA,I0006,2,38.46,2025-01-02 13:00:00
L0000909,2025-01-01 19:00:00,P00409,EU,I0001,1,64.29,2025-01-02 19:00:00
L0000899,2025-01-01 19:00:00,P00236,NA,I0002,1,56.68,2025-01-02 19:00:00
