trade_id,ts,buyer_id,seller_id,item_id,qty,price,listing_id
T0000730,2025-01-01 12:00:00,P00335,P00480,I0003,1,48.89,L0000427
T0000727,2025-01-01 12:00:00,P00435,P00487,I0016,1,39.18,L0000474
T0000728,2025-01-01 12:00:00,P00079,P00598,I0018,1,35.48,L0000578
T0000726,2025-01-01 12:00:00,P00088,P00285,I0014,1,513.32,L0000115
T0000725,2025-01-01 12:00:00,P00381,P00285,I0014,1,513.32,L0000115
T0000724,2025-01-01 12:00:00,P00407,P00125,I0029,1,255.24,L0000540
T0000723,2025-01-01 12:00:00,P00136,P00394,I0034,1,28.61,L0000271
T0000736,2025-01-01 12:00:00,P00547,P00234,I0004,1,40.99,L0000360
T0000729,2025-01-01 12:00:00,P00377,P00285,I0014,1,513.32,L0000115
T0000737,2025-01-01 12:00:00,P00116,P00550,I0038,1,324.63,L0000332
T0000745,2025-01-01 12:00:00,P00006,P00218,I0008,1,44.26,L0000057
T0000739,2025-01-01 12:00:00,P00150,P00158,I0033,1,32.65,L0000399
T0000740,2025-01-01 12:00:00,P00503,P00099,I0015,1,38.99,L0000446
T0000741,2025-01-01 12:00:00,P00455,P00158,I0033,1,32.65,L0000399
T0000742,2025-01-01 12:00:00,P00288,P00114,I0017,1,34.6,L0000099
T0000743,2025-01-01 12:00:00,P00591,P00462,I0036,1,30.91,L0000426
T0000744,2025-01-01 12:00:00,P00154,P00170,I0021,1,49.31,L0000256
T0000746,2025-01-01 12:00:00,P00477,P00322,I0037,1,36.11,L0000318
T0000747,2025-01-01 12:00:00,P00352,P00590,I0007,1,355.88,L0000239
T0000748,2025-01-01 12:00:00,P00290,P00099,I0015,1,38.99,L0000446
T0000749,2025-01-01 12:00:00,P00525,P00394,I0034,1,28.61,L0000271
T0000750,2025-01-01 12:00:00,P00532,P00218,I0008,1,44.26,L0000057
T0000751,2025-01-01 12:00:00,P00550,P00394,I0034,1,28.61,L0000271
T0000752,2025-01-01 12:00:00,P00192,P00218,I0008,1,44.26,L0000057
T0000722,2025-01-01 12:00:00,P00145,P00073,I0023,1,392.53,L0000587
T0000738,2025-01-01 12:00:00,P00542,P00312,I0011,1,44.98,L0000023
T0000721,2025-01-01 12:00:00,P00437,P00522,I0032,1,32.08,L0000476
T0000731,2025-01-01 12:00:00,P00141,P00073,I0023,1,392.53,L0000587
T0000719,2025-01-01 12:00:00,P00315,P00098,I0009,1,34.89,L0000537
T0000690,2025-01-01 12:00:00,P00495,P00158,I0033,1,32.65,L0000399
T0000692,2025-01-01 12:00:00,P00099,P00282,I0028,1,38.67,L0000364
T0000693,2025-01-01 12:00:00,P00530,P00114,I0017,1,34.6,L0000099
T0000694,2025-01-01 12:00:00,P00549,P00598,I0018,1,35.48,L0000578
T0000695,2025-01-01 12:00:00,P00264,P00125,I0029,1,255.24,L0000540
T0000696,2025-01-01 12:00:00,P00358,P00487,I0016,1,39.18,L0000474
T0000697,2025-01-01 12:00:00,P00074,P00487,I0016,1,39.18,L0000474
T0000698,2025-01-01 12:00:00,P00462,P00551,I0019,1,45.01,L0000236
T0000699,2025-01-01 12:00:00,P00472,P00223,I0020,1,34.58,L0000311
T0000700,2025-01-01 12:00:00,P00054,P00374,I0039,1,47.37,L0000419
T0000701,2025-01-01 12:00:00,P00337,P00480,I0003,1,48.89,L0000427
T0000702,2025-01-01 12:00:00,P00090,P00590,I0007,1,355.88,L0000239
T0000703,2025-01-01 12:00:00,P00179,P00598,I0018,1,35.48,L0000578
T0000704,2025-01-01 12:00:00,P00361,P00099,I0015,1,38.99,L0000446
T0000691,2025-01-01 12:00:00,P00062,P00590,I0007,1,355.88,L0000239
T0000706,2025-01-01 12:00:00,P00175,P00480,I0003,1,48.89,L0000427
T0000718,2025-01-01 12:00:00,P00569,P00095,I0025,1,314.27,L0000007
T0000717,2025-01-01 12:00:00,P00573,P00223,I0020,1,34.58,L0000311
T0000716,2025-01-01 12:00:00,P00356,P00374,I0039,1,47.37,L0000419
T0000715,2025-01-01 12:00:00,P00017,P00114,I0017,1,34.6,L0000099
T0000705,2025-01-01 12:00:00,P00236,P00099,I0015,1,38.99,L0000446
T0000713,2025-01-01 12:00:00,P00390,P00598,I0018,1,35.48,L0000578
T0000714,2025-01-01 12:00:00,P00560,P00095,I0025,1,314.27,L0000007
T0000711,2025-01-01 12:00:00,P00230,P00285,I0014,1,513.32,L0000115
T0000720,2025-01-01 12:00:00,P00425,P00480,I0003,1,48.89,L0000427
T0000710,2025-01-01 12:00:00,P00536,P00387,I0031,1,39.89,L0000464
T0000709,2025-01-01 12:00:00,P00488,P00448,I0026,1,48.33,L0000074
T0000708,2025-01-01 12:00:00,P00216,P00369,I0012,1,408.24,L0000609
T0000707,2025-01-01 12:00:00,P00442,P00234,I0004,1,40.99,L0000360
T0000712,2025-01-01 12:00:00,P00597,P00394,I0034,1,28.61,L0000271
T0000793,2025-01-01 13:00:00,P00527,P00114,I0017,1,34.6,L0000099
T0000792,2025-01-01 13:00:00,P00315,P00462,I0036,1,30.91,L0000426
T0000791,2025-01-01 13:00:00,P00070,P00369,I0012,1,408.24,L0000609
T0000790,2025-01-01 13:00:00,P00115,P00551,I0019,1,45.01,L0000236
T0000789,2025-01-01 13:00:00,P00554,P00419,I0006,1,314.9,L0000468
T0000783,2025-01-01 13:00:00,P00451,P00492,I0022,1,396.38,L0000669
T0000787,2025-01-01 13:00:00,P00551,P00114,I0017,1,34.6,L0000099
T0000786,2025-01-01 13:00:00,P00308,P00322,I0037,1,36.11,L0000318
T0000785,2025-01-01 13:00:00,P00374,P00098,I0009,1,34.89,L0000537
T0000784,2025-01-01 13:00:00,P00496,P00223,I0020,1,34.58,L0000311
T0000794,2025-01-01 13:00:00,P00036,P00234,I0004,1,40.99,L0000360
T0000788,2025-01-01 13:00:00,P00559,P00394,I0034,1,28.61,L0000271
T0000795,2025-01-01 13:00:00,P00108,P00462,I0036,1,30.91,L0000426
T0000802,2025-01-01 13:00:00,P00388,P00598,I0018,1,35.48,L0000578
T0000797,2025-01-01 13:00:00,P00314,P00312,I0011,1,44.98,L0000023
T0000798,2025-01-01 13:00:00,P00396,P00158,I0033,1,32.65,L0000399
T0000799,2025-01-01 13:00:00,P00332,P00322,I0037,1,36.11,L0000318
T0000800,2025-01-01 13:00:00,P00011,P00322,I0037,1,36.11,L0000318
T0000801,2025-01-01 13:00:00,P00261,P00099,I0015,1,38.99,L0000446
T0000803,2025-01-01 13:00:00,P00491,P00598,I0018,1,35.48,L0000578
T0000804,2025-01-01 13:00:00,P00297,P00590,I0007,1,355.88,L0000239
T0000806,2025-01-01 13:00:00,P00381,P00598,I0018,1,35.48,L0000578
T0000807,2025-01-01 13:00:00,P00440,P00121,I0030,1,48.37,L0000539
T0000808,2025-01-01 13:00:00,P00373,P00312,I0011,1,44.98,L0000023
T0000809,2025-01-01 13:00:00,P00512,P00125,I0029,1,255.24,L0000540
T0000782,2025-01-01 13:00:00,P00582,P00551,I0019,1,45.01,L0000236
T0000796,2025-01-01 13:00:00,P00281,P00374,I0039,1,47.37,L0000419
T0000781,2025-01-01 13:00:00,P00095,P00114,I0017,1,34.6,L0000099
T0000805,2025-01-01 13:00:00,P00010,P00379,I0010,1,31.59,L0000175
T0000779,2025-01-01 13:00:00,P00495,P00522,I0032,1,32.08,L0000476
T0000780,2025-01-01 13:00:00,P00563,P00099,I0015,1,38.99,L0000446
T0000754,2025-01-01 13:00:00,P00327,P00551,I0019,1,45.01,L0000236
T0000755,2025-01-01 13:00:00,P00579,P00282,I0028,1,38.67,L0000364
T0000756,2025-01-01 13:00:00,P00404,P00158,I0033,1,32.65,L0000399
T0000757,2025-01-01 13:00:00,P00069,P00065,I0027,1,51.74,L0000046
T0000758,2025-01-01 13:00:00,P00366,P00598,I0018,1,35.48,L0000578
T0000759,2025-01-01 13:00:00,P00078,P00522,I0032,1,32.08,L0000476
T0000760,2025-01-01 13:00:00,P00408,P00570,I0024,1,33.88,L0000037
T0000761,2025-01-01 13:00:00,P00418,P00073,I0023,1,392.53,L0000587
T0000762,2025-01-01 13:00:00,P00334,P00095,I0025,1,314.27,L0000007
T0000763,2025-01-01 13:00:00,P00199,P00158,I0033,1,32.65,L0000399
T0000764,2025-01-01 13:00:00,P00262,P00170,I0021,1,49.31,L0000256
T0000765,2025-01-01 13:00:00,P00004,P00285,I0014,1,513.32,L0000115
T0000753,2025-01-01 13:00:00,P00102,P00590,I0007,1,355.88,L0000239
T0000767,2025-01-01 13:00:00,P00056,P00098,I0009,1,34.89,L0000537
T0000766,2025-01-01 13:00:00,P00214,P00522,I0032,1,32.08,L0000476
T0000777,2025-01-01 13:00:00,P00363,P00570,I0024,1,33.88,L0000037
T0000776,2025-01-01 13:00:00,P00449,P00522,I0032,1,32.08,L0000476
T0000775,2025-01-01 13:00:00,P00310,P00312,I0011,1,44.98,L0000023
T0000774,2025-01-01 13:00:00,P00251,P00369,I0012,1,408.24,L0000609
T0000778,2025-01-01 13:00:00,P00452,P00218,I0008,1,44.26,L0000057
T0000772,2025-01-01 13:00:00,P00328,P00312,I0011,1,44.98,L0000023
T0000771,2025-01-01 13:00:00,P00487,P00550,I0038,1,324.63,L0000332
T0000770,2025-01-01 13:00:00,P00250,P00065,I0027,1,51.74,L0000046
T0000769,2025-01-01 13:00:00,P00468,P00570,I0024,1,33.88,L0000037
T0000768,2025-01-01 13:00:00,P00459,P00419,I0006,1,314.9,L0000468
T0000773,2025-01-01 13:00:00,P00189,P00387,I0031,1,39.89,L0000464
T0000848,2025-01-01 14:00:00,P00468,P00144,I0000,1,4291.14,L0000306
T0000847,2025-01-01 14:00:00,P00232,P00170,I0021,1,49.31,L0000256
T0000846,2025-01-01 14:00:00,P00289,P00379,I0010,1,31.59,L0000175
T0000845,2025-01-01 14:00:00,P00053,P00462,I0036,1,30.91,L0000426
T0000842,2025-01-01 14:00:00,P00002,P00285,I0014,1,513.32,L0000115
T0000843,2025-01-01 14:00:00,P00268,P00448,I0026,1,48.33,L0000074
T0000841,2025-01-01 14:00:00,P00572,P00369,I0012,1,408.24,L0000609
T0000840,2025-01-01 14:00:00,P00458,P00551,I0019,1,45.01,L0000236
T0000849,2025-01-01 14:00:00,P00283,P00098,I0009,1,34.89,L0000537
T0000839,2025-01-01 14:00:00,P00437,P00394,I0034,1,28.61,L0000271
T0000844,2025-01-01 14:00:00,P00003,P00098,I0009,1,34.89,L0000537
T0000850,2025-01-01 14:00:00,P00211,P00085,I0030,1,45.66,L0000688
T0000857,2025-01-01 14:00:00,P00292,P00379,I0010,1,31.59,L0000175
T0000852,2025-01-01 14:00:00,P00050,P00223,I0020,1,34.58,L0000311
T0000853,2025-01-01 14:00:00,P00228,P00218,I0008,1,44.26,L0000057
T0000854,2025-01-01 14:00:00,P00415,P00234,I0004,1,40.99,L0000360
T0000855,2025-01-01 14:00:00,P00478,P00448,I0026,1,48.33,L0000074
T0000856,2025-01-01 14:00:00,P00421,P00590,I0007,1,355.88,L0000239
T0000858,2025-01-01 14:00:00,P00073,P00065,I0027,1,51.74,L0000046
T0000859,2025-01-01 14:00:00,P00350,P00312,I0037,1,32.81,L0000702
T0000860,2025-01-01 14:00:00,P00589,P00419,I0002,1,2765.62,L0000424
T0000861,2025-01-01 14:00:00,P00147,P00570,I0024,1,33.88,L0000037
T0000862,2025-01-01 14:00:00,P00334,P00234,I0004,1,40.99,L0000360
T0000863,2025-01-01 14:00:00,P00028,P00312,I0011,1,44.98,L0000023
T0000864,2025-01-01 14:00:00,P00192,P00394,I0034,1,28.61,L0000271
T0000851,2025-01-01 14:00:00,P00536,P00374,I0039,1,47.37,L0000419
T0000838,2025-01-01 14:00:00,P00316,P00223,I0020,1,34.58,L0000311
T0000835,2025-01-01 14:00:00,P00225,P00234,I0004,1,40.99,L0000360
T0000836,2025-01-01 14:00:00,P00155,P00410,I0003,1,46.26,L0000707
T0000837,2025-01-01 14:00:00,P00264,P00095,I0025,1,314.27,L0000007
T0000811,2025-01-01 14:00:00,P00385,P00570,I0024,1,33.88,L0000037
T0000812,2025-01-01 14:00:00,P00403,P00410,I0003,1,46.26,L0000707
T0000813,2025-01-01 14:00:00,P00409,P00125,I0029,1,255.24,L0000540
T0000814,2025-01-01 14:00:00,P00104,P00099,I0015,1,38.99,L0000446
T0000815,2025-01-01 14:00:00,P00540,P00425,I0028,1,38.65,L0000709
T0000816,2025-01-01 14:00:00,P00095,P00387,I0031,1,39.89,L0000464
T0000817,2025-01-01 14:00:00,P00072,P00522,I0032,1,32.08,L0000476
T0000818,2025-01-01 14:00:00,P00047,P00448,I0026,1,48.33,L0000074
T0000819,2025-01-01 14:00:00,P00575,P00448,I0026,1,48.33,L0000074
T0000820,2025-01-01 14:00:00,P00528,P00487,I0016,1,39.18,L0000474
T0000821,2025-01-01 14:00:00,P00287,P00462,I0036,1,30.91,L0000426
T0000810,2025-01-01 14:00:00,P00531,P00387,I0031,1,39.89,L0000464
T0000823,2025-01-01 14:00:00,P00086,P00394,I0034,1,28.61,L0000271
T0000822,2025-01-01 14:00:00,P00461,P00387,I0031,1,39.89,L0000464
T0000833,2025-01-01 14:00:00,P00012,P00065,I0027,1,51.74,L0000046
T0000832,2025-01-01 14:00:00,P00313,P00570,I0024,1,33.88,L0000037
T0000831,2025-01-01 14:00:00,P00542,P00170,I0021,1,49.31,L0000256
T0000830,2025-01-01 14:00:00,P00329,P00065,I0027,1,51.74,L0000046
T0000834,2025-01-01 14:00:00,P00065,P00374,I0039,1,47.37,L0000419
T0000828,2025-01-01 14:00:00,P00017,P00234,I0004,1,40.99,L0000360
T0000827,2025-01-01 14:00:00,P00010,P00394,I0034,1,28.61,L0000271
T0000826,2025-01-01 14:00:00,P00122,P00369,I0012,1,408.24,L0000609
T0000825,2025-01-01 14:00:00,P00088,P00312,I0037,1,32.81,L0000702
T0000824,2025-01-01 14:00:00,P00068,P00170,I0021,1,49.31,L0000256
T0000829,2025-01-01 14:00:00,P00247,P00125,I0029,1,255.24,L0000540
T0000901,2025-01-01 15:00:00,P00555,P00374,I0039,1,47.37,L0000419
T0000900,2025-01-01 15:00:00,P00145,P00085,I0030,1,45.66,L0000688
T0000899,2025-01-01 15:00:00,P00080,P00379,I0010,1,31.59,L0000175
T0000898,2025-01-01 15:00:00,P00106,P00462,I0036,1,30.91,L0000426
T0000896,2025-01-01 15:00:00,P00325,P00125,I0029,1,255.24,L0000540
T0000895,2025-01-01 15:00:00,P00566,P00419,I0002,1,2765.62,L0000424
T0000894,2025-01-01 15:00:00,P00056,P00114,I0017,1,34.6,L0000099
T0000893,2025-01-01 15:00:00,P00264,P00125,I0029,1,255.24,L0000540
T0000902,2025-01-01 15:00:00,P00017,P00425,I0028,1,38.65,L0000709
T0000897,2025-01-01 15:00:00,P00258,P00312,I0011,1,44.98,L0000023
T0000903,2025-01-01 15:00:00,P00108,P00374,I0039,1,47.37,L0000419
T0000910,2025-01-01 15:00:00,P00289,P00085,I0030,1,45.66,L0000688
T0000905,2025-01-01 15:00:00,P00308,P00379,I0010,1,31.59,L0000175
T0000906,2025-01-01 15:00:00,P00035,P00419,I0006,1,314.9,L0000468
T0000907,2025-01-01 15:00:00,P00183,P00073,I0023,1,392.53,L0000587
T0000908,2025-01-01 15:00:00,P00451,P00394,I0034,1,28.61,L0000271
T0000909,2025-01-01 15:00:00,P00334,P00369,I0012,1,408.24,L0000609
T0000911,2025-01-01 15:00:00,P00044,P00170,I0021,1,49.31,L0000256
T0000912,2025-01-01 15:00:00,P00375,P00462,I0036,1,30.91,L0000426
T0000913,2025-01-01 15:00:00,P00186,P00312,I0037,1,32.81,L0000702
T0000914,2025-01-01 15:00:00,P00207,P00410,I0003,1,46.26,L0000707
T0000915,2025-01-01 15:00:00,P00494,P00125,I0029,1,255.24,L0000540
T0000892,2025-01-01 15:00:00,P00031,P00312,I0011,1,44.98,L0000023
T0000904,2025-01-01 15:00:00,P00236,P00223,I0020,1,34.58,L0000311
T0000891,2025-01-01 15:00:00,P00058,P00114,I0017,1,34.6,L0000099
T0000890,2025-01-01 15:00:00,P00502,P00125,I0029,1,255.24,L0000540
T0000889,2025-01-01 15:00:00,P00261,P00098,I0009,1,34.89,L0000537
T0000865,2025-01-01 15:00:00,P00074,P00312,I0011,1,44.98,L0000023
T0000866,2025-01-01 15:00:00,P00336,P00296,I0018,1,34.48,L0000748
T0000867,2025-01-01 15:00:00,P00443,P00487,I0016,1,39.18,L0000474
T0000868,2025-01-01 15:00:00,P00391,P00218,I0008,1,44.26,L0000057
T0000869,2025-01-01 15:00:00,P00117,P00487,I0016,1,39.18,L0000474
T0000870,2025-01-01 15:00:00,P00259,P00312,I0011,1,44.98,L0000023
T0000872,2025-01-01 15:00:00,P00333,P00570,I0024,1,33.88,L0000037
T0000873,2025-01-01 15:00:00,P00054,P00374,I0039,1,47.37,L0000419
T0000874,2025-01-01 15:00:00,P00337,P00551,I0019,1,45.01,L0000236
T0000875,2025-01-01 15:00:00,P00470,P00462,I0036,1,30.91,L0000426
T0000876,2025-01-01 15:00:00,P00350,P00238,I0038,1,289.23,L0000738
T0000871,2025-01-01 15:00:00,P00407,P00379,I0010,1,31.59,L0000175
T0000878,2025-01-01 15:00:00,P00331,P00099,I0015,1,38.99,L0000446
T0000877,2025-01-01 15:00:00,P00460,P00238,I0038,1,289.23,L0000738
T0000888,2025-01-01 15:00:00,P00140,P00551,I0019,1,45.01,L0000236
T0000887,2025-01-01 15:00:00,P00445,P00099,I0015,1,38.99,L0000446
T0000886,2025-01-01 15:00:00,P00133,P00551,I0019,1,45.01,L0000236
T0000884,2025-01-01 15:00:00,P00252,P00170,I0021,1,49.31,L0000256
T0000885,2025-01-01 15:00:00,P00137,P00218,I0008,1,44.26,L0000057
T0000882,2025-01-01 15:00:00,P00351,P00238,I0038,1,289.23,L0000738
T0000881,2025-01-01 15:00:00,P00582,P00312,I0011,1,44.98,L0000023
T0000880,2025-01-01 15:00:00,P00019,P00098,I0009,1,34.89,L0000537
T0000879,2025-01-01 15:00:00,P00399,P00387,I0031,1,39.89,L0000464
T0000883,2025-01-01 15:00:00,P00314,P00099,I0015,1,38.99,L0000446
T0000958,2025-01-01 16:00:00,P00491,P00170,I0021,1,49.31,L0000256
T0000955,2025-01-01 16:00:00,P00374,P00369,I0012,1,408.24,L0000609
T0000957,2025-01-01 16:00:00,P00408,P00522,I0032,1,32.08,L0000476
T0000956,2025-01-01 16:00:00,P00169,P00419,I0006,1,314.9,L0000468
T0000954,2025-01-01 16:00:00,P00448,P00387,I0031,1,39.89,L0000464
T0000948,2025-01-01 16:00:00,P00081,P00487,I0016,1,39.18,L0000474
T0000952,2025-01-01 16:00:00,P00253,P00095,I0025,1,314.27,L0000007
T0000951,2025-01-01 16:00:00,P00153,P00170,I0021,1,49.31,L0000256
T0000950,2025-01-01 16:00:00,P00354,P00448,I0026,1,48.33,L0000074
T0000949,2025-01-01 16:00:00,P00053,P00144,I0000,1,4291.14,L0000306
T0000959,2025-01-01 16:00:00,P00007,P00522,I0032,1,32.08,L0000476
T0000953,2025-01-01 16:00:00,P00521,P00394,I0034,1,28.61,L0000271
T0000960,2025-01-01 16:00:00,P00052,P00158,I0033,1,32.65,L0000399
T0000972,2025-01-01 16:00:00,P00106,P00285,I0014,1,513.32,L0000115
T0000962,2025-01-01 16:00:00,P00165,P00114,I0017,1,34.6,L0000099
T0000963,2025-01-01 16:00:00,P00232,P00462,I0036,1,30.91,L0000426
T0000964,2025-01-01 16:00:00,P00364,P00218,I0008,1,44.26,L0000057
T0000965,2025-01-01 16:00:00,P00157,P00551,I0019,1,45.01,L0000236
T0000966,2025-01-01 16:00:00,P00321,P00218,I0008,1,44.26,L0000057
T0000967,2025-01-01 16:00:00,P00047,P00098,I0009,1,34.89,L0000537
T0000968,2025-01-01 16:00:00,P00451,P00462,I0036,1,30.91,L0000426
T0000969,2025-01-01 16:00:00,P00356,P00394,I0034,1,28.61,L0000271
T0000970,2025-01-01 16:00:00,P00386,P00158,I0033,1,32.65,L0000399
T0000971,2025-01-01 16:00:00,P00168,P00410,I0003,1,46.26,L0000707
T0000947,2025-01-01 16:00:00,P00562,P00095,I0025,1,314.27,L0000007
T0000973,2025-01-01 16:00:00,P00560,P00522,I0032,1,32.08,L0000476
T0000961,2025-01-01 16:00:00,P00320,P00522,I0032,1,32.08,L0000476
T0000946,2025-01-01 16:00:00,P00273,P00223,I0020,1,34.58,L0000311
T0000945,2025-01-01 16:00:00,P00384,P00419,I0006,1,314.9,L0000468
T0000917,2025-01-01 16:00:00,P00024,P00425,I0028,1,38.65,L0000709
T0000916,2025-01-01 16:00:00,P00084,P00099,I0015,1,38.99,L0000446
T0000944,2025-01-01 16:00:00,P00426,P00487,I0016,1,39.18,L0000474
T0000918,2025-01-01 16:00:00,P00596,P00410,I0003,1,46.26,L0000707
T0000919,2025-01-01 16:00:00,P00583,P00487,I0016,1,39.18,L0000474
T0000920,2025-01-01 16:00:00,P00359,P00151,I0035,1,3382.46,L0000202
T0000921,2025-01-01 16:00:00,P00209,P00448,I0026,1,48.33,L0000074
T0000922,2025-01-01 16:00:00,P00461,P00296,I0018,1,34.48,L0000748
T0000923,2025-01-01 16:00:00,P00378,P00244,I0030,1,41.39,L0000778
T0000925,2025-01-01 16:00:00,P00210,P00387,I0031,1,39.89,L0000464
T0000926,2025-01-01 16:00:00,P00092,P00099,I0015,1,38.99,L0000446
T0000927,2025-01-01 16:00:00,P00060,P00218,I0008,1,44.26,L0000057
T0000928,2025-01-01 16:00:00,P00246,P00114,I0017,1,34.6,L0000099
T0000929,2025-01-01 16:00:00,P00049,P00095,I0025,1,314.27,L0000007
T0000924,2025-01-01 16:00:00,P00208,P00223,I0020,1,34.58,L0000311
T0000931,2025-01-01 16:00:00,P00059,P00179,I0005,1,322.57,L0000355
T0000943,2025-01-01 16:00:00,P00188,P00244,I0030,1,41.39,L0000778
T0000930,2025-01-01 16:00:00,P00167,P00551,I0019,1,45.01,L0000236
T0000941,2025-01-01 16:00:00,P00075,P00369,I0012,1,408.24,L0000609
T0000940,2025-01-01 16:00:00,P00257,P00425,I0028,1,38.65,L0000709
T0000939,2025-01-01 16:00:00,P00509,P00125,I0029,1,255.24,L0000540
T0000938,2025-01-01 16:00:00,P00486,P00570,I0024,1,33.88,L0000037
T0000942,2025-01-01 16:00:00,P00382,P00551,I0019,1,45.01,L0000236
T0000936,2025-01-01 16:00:00,P00220,P00223,I0020,1,34.58,L0000311
T0000935,2025-01-01 16:00:00,P00131,P00419,I0002,1,2765.62,L0000424
T0000934,2025-01-01 16:00:00,P00138,P00278,I0022,1,379.76,L0000781
T0000933,2025-01-01 16:00:00,P00313,P00379,I0010,1,31.59,L0000175
T0000932,2025-01-01 16:00:00,P00565,P00369,I0012,1,408.24,L0000609
T0000937,2025-01-01 16:00:00,P00573,P00487,I0016,1,39.18,L0000474
T0001013,2025-01-01 17:00:00,P00458,P00418,I0016,1,35.43,L0000836
T0001012,2025-01-01 17:00:00,P00248,P00114,I0017,1,34.6,L0000099
T0001011,2025-01-01 17:00:00,P00059,P00218,I0008,1,44.26,L0000057
T0001010,2025-01-01 17:00:00,P00368,P00073,I0023,1,392.53,L0000587
T0001009,2025-01-01 17:00:00,P00514,P00379,I0010,1,31.59,L0000175
T0001006,2025-01-01 17:00:00,P00057,P00425,I0028,1,38.65,L0000709
T0001007,2025-01-01 17:00:00,P00491,P00312,I0011,1,44.98,L0000023
T0001005,2025-01-01 17:00:00,P00170,P00285,I0014,1,513.32,L0000115
T0001004,2025-01-01 17:00:00,P00183,P00073,I0023,1,392.53,L0000587
T0001014,2025-01-01 17:00:00,P00201,P00170,I0021,1,49.31,L0000256
T0001008,2025-01-01 17:00:00,P00070,P00170,I0021,1,49.31,L0000256
T0001015,2025-01-01 17:00:00,P00480,P00098,I0009,1,34.89,L0000537
T0001003,2025-01-01 17:00:00,P00553,P00394,I0034,1,28.61,L0000271
T0001017,2025-01-01 17:00:00,P00332,P00394,I0034,1,28.61,L0000271
T0001018,2025-01-01 17:00:00,P00399,P00098,I0009,1,34.89,L0000537
T0001019,2025-01-01 17:00:00,P00100,P00448,I0026,1,48.33,L0000074
T0001020,2025-01-01 17:00:00,P00069,P00170,I0021,1,49.31,L0000256
T0001021,2025-01-01 17:00:00,P00287,P00125,I0029,1,255.24,L0000540
T0001022,2025-01-01 17:00:00,P00545,P00522,I0032,1,32.08,L0000476
T0001023,2025-01-01 17:00:00,P00324,P00419,I0002,1,2765.62,L0000424
T0001024,2025-01-01 17:00:00,P00464,P00418,I0016,1,35.43,L0000836
T0001025,2025-01-01 17:00:00,P00542,P00419,I0006,1,314.9,L0000468
T0001026,2025-01-01 17:00:00,P00233,P00244,I0030,1,41.39,L0000778
T0001027,2025-01-01 17:00:00,P00200,P00278,I0022,1,379.76,L0000781
T0001028,2025-01-01 17:00:00,P00166,P00551,I0019,1,45.01,L0000236
T0001016,2025-01-01 17:00:00,P00103,P00285,I0014,1,513.32,L0000115
T0001002,2025-01-01 17:00:00,P00497,P00098,I0009,1,34.89,L0000537
T0000975,2025-01-01 17:00:00,P00136,P00158,I0033,1,32.65,L0000399
T0001000,2025-01-01 17:00:00,P00365,P00448,I0026,1,48.33,L0000074
T0001001,2025-01-01 17:00:00,P00149,P00394,I0034,1,28.61,L0000271
T0000974,2025-01-01 17:00:00,P00189,P00551,I0019,1,45.01,L0000236
T0000976,2025-01-01 17:00:00,P00366,P00179,I0005,1,322.57,L0000355
T0000977,2025-01-01 17:00:00,P00576,P00244,I0030,1,41.39,L0000778
T0000978,2025-01-01 17:00:00,P00455,P00522,I0032,1,32.08,L0000476
T0000979,2025-01-01 17:00:00,P00105,P00114,I0017,1,34.6,L0000099
T0000981,2025-01-01 17:00:00,P00360,P00114,I0017,1,34.6,L0000099
T0000982,2025-01-01 17:00:00,P00460,P00369,I0012,1,408.24,L0000609
T0000983,2025-01-01 17:00:00,P00550,P00419,I0006,1,314.9,L0000468
T0000984,2025-01-01 17:00:00,P00320,P00065,I0027,1,51.74,L0000046
T0000985,2025-01-01 17:00:00,P00099,P00369,I0012,1,408.24,L0000609
T0000986,2025-01-01 17:00:00,P00535,P00065,I0027,1,51.74,L0000046
T0000980,2025-01-01 17:00:00,P00303,P00522,I0032,1,32.08,L0000476
T0000988,2025-01-01 17:00:00,P00030,P00312,I0011,1,44.98,L0000023
T0000999,2025-01-01 17:00:00,P00519,P00312,I0037,1,32.81,L0000702
T0000987,2025-01-01 17:00:00,P00121,P00369,I0012,1,408.24,L0000609
T0000998,2025-01-01 17:00:00,P00452,P00312,I0037,1,32.81,L0000702
T0000997,2025-01-01 17:00:00,P00318,P00244,I0030,1,41.39,L0000778
T0000995,2025-01-01 17:00:00,P00095,P00125,I0029,1,255.24,L0000540
T0000994,2025-01-01 17:00:00,P00507,P00296,I0018,1,34.48,L0000748
T0000996,2025-01-01 17:00:00,P00292,P00425,I0028,1,38.65,L0000709
T0000993,2025-01-01 17:00:00,P00411,P00369,I0012,1,408.24,L0000609
T0000992,2025-01-01 17:00:00,P00179,P00099,I0015,1,38.99,L0000446
T0000991,2025-01-01 17:00:00,P00011,P00522,I0032,1,32.08,L0000476
T0000990,2025-01-01 17:00:00,P00180,P00312,I0011,1,44.98,L0000023
T0000989,2025-01-01 17:00:00,P00262,P00312,I0011,1,44.98,L0000023
T0001069,2025-01-01 18:00:00,P00403,P00462,I0036,1,30.91,L0000426
T0001072,2025-01-01 18:00:00,P00445,P00394,I0034,1,28.61,L0000271
T0001071,2025-01-01 18:00:00,P00003,P00223,I0020,1,34.58,L0000311
T0001070,2025-01-01 18:00:00,P00383,P00098,I0009,1,34.89,L0000537
T0001073,2025-01-01 18:00:00,P00125,P00425,I0028,1,38.65,L0000709
