player_id,day,top_features,top_feature_abs_z,anomaly_score,is_suspicious
P00134,2025-01-01,b_price_z_max;b_price_z_mean;s_items,0.86;0.74;0.49,0.03827044447208515,0
P00134,2025-01-02,b_price_z_mean;b_price_z_max;s_items,0.96;0.8;0.49,0.042832712922818796,0
P00134,2025-01-03,s_items;max_pair_as_seller;seller_hour_entropy,0.49;0.47;0.42,0.004817001190420993,0
P00134,2025-01-04,buyer_hour_entropy;s_items;b_price_z_max,0.54;0.49;0.49,0.06279052341985558,0
P00135,2025-01-01,buyer_hour_entropy;b_price_z_mean;b_items,1.44;1.34;1.14,0.14648161516811029,0
P00135,2025-01-02,s_items;b_price_z_max;max_pair_as_seller,0.49;0.49;0.47,0.00386859794880912,0
P00135,2025-01-03,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.0618675188615546,0
P00135,2025-01-04,s_items;b_price_z_max;max_pair_as_seller,0.49;0.49;0.47,0.0037136575734427507,0
P00136,2025-01-01,max_pair_as_buyer;buyer_hour_entropy;b_trades,3.14;1.06;1.02,0.22197080552303816,0
P00136,2025-01-02,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.07388377447515378,0
P00136,2025-01-03,b_price_z_mean;buyer_hour_entropy;b_items,2.16;1.44;1.14,0.24460918252919256,0
P00136,2025-01-04,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.49;0.47,0.010239397613242253,0
P00137,2025-01-01,b_price_z_mean;s_items;max_pair_as_seller,0.87;0.49;0.47,0.046659555030427805,0
P00137,2025-01-02,max_pair_as_buyer;b_trades;s_items,3.14;1.73;1.51,0.3951785932253205,0
P00137,2025-01-03,s_items;max_pair_as_seller;seller_hour_entropy,0.49;0.47;0.42,0.013224459359704609,0
P00137,2025-01-04,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.13356705510894998,0
P00138,2025-01-01,b_price_z_mean;s_items;buyer_hour_entropy,1.54;1.51;1.44,0.37065469578097493,0
P00138,2025-01-02,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.07284739341944713,0
P00138,2025-01-03,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.04798807828546307,0
P00138,2025-01-04,max_pair_as_seller;s_items;buyer_hour_entropy,3.08;1.51;1.44,0.3794137641881854,0
P00139,2025-01-01,b_price_z_max;s_items;max_pair_as_seller,0.99;0.49;0.47,0.057751227693321854,0
P00139,2025-01-02,max_pair_as_seller;seller_hour_entropy;s_items,3.08;1.59;1.51,0.3925721047922926,0
P00139,2025-01-03,seller_hour_entropy;s_counterparties;s_trades,2.69;2.65;2.58,0.4149487655328326,0
P00139,2025-01-04,s_items;max_pair_as_seller;b_price_z_max,0.49;0.47;0.47,0.03285775530742196,0
P00140,2025-01-01,buyer_hour_entropy;b_price_z_mean;b_price_z_max,1.44;1.26;1.23,0.14807841438135308,0
P00140,2025-01-02,buyer_hour_entropy;s_items;b_price_z_max,0.54;0.49;0.49,0.007747535673219646,0
P00140,2025-01-03,buyer_hour_entropy;b_price_z_mean;b_items,1.44;1.42;1.14,0.15358051039909126,0
P00140,2025-01-04,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.49;0.47,0.030667210630487142,0
P00141,2025-01-01,s_items;buyer_hour_entropy;max_pair_as_seller,1.51;1.44;1.3,0.37099785009567326,0
P00141,2025-01-02,s_counterparties;s_trades;seller_hour_entropy,2.94;2.86;2.6,0.32077768097408166,0
P00141,2025-01-03,b_price_z_mean;s_items;max_pair_as_seller,0.85;0.49;0.47,0.04719706452463457,0
P00141,2025-01-04,s_items;max_pair_as_seller;seller_hour_entropy,0.49;0.47;0.42,0.004452699258977133,0
P00142,2025-01-01,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.09544522709653308,0
P00142,2025-01-02,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.04798807828546307,0
P00142,2025-01-03,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.12319976579888461,0
P00143,2025-01-01,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.04798807828546307,0
P00143,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.49;0.47,0.056978487828810015,0
P00143,2025-01-03,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.04798807828546307,0
P00143,2025-01-04,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.04798807828546307,0
P00144,2025-01-01,s_price_z_mean;s_price_z_max;s_items,6.27;5.79;1.51,0.5137657737795115,0
P00144,2025-01-02,s_items;max_pair_as_seller;b_items,1.51;1.3;1.17,0.25458588062179227,0
P00144,2025-01-03,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.04798807828546307,0
P00145,2025-01-01,s_items;max_pair_as_seller;seller_hour_entropy,1.51;1.3;0.6,0.24155668650259754,0
P00145,2025-01-02,seller_hour_entropy;s_counterparties;s_trades,2.55;2.51;2.44,0.3013348186866775,0
P00145,2025-01-03,s_items;max_pair_as_seller;seller_hour_entropy,1.51;1.3;0.57,0.21044969854149334,0
P00145,2025-01-04,s_items;s_counterparties;s_trades,5.51;4.81;4.69,0.6516182120245247,0
P00146,2025-01-01,s_price_z_mean;s_price_z_max;s_items,2.47;2.24;1.51,0.4240262028097414,0
P00146,2025-01-02,buyer_hour_entropy;b_price_z_mean;b_price_z_max,1.44;1.32;1.27,0.1535307168429566,0
P00146,2025-01-03,s_items;b_price_z_max;max_pair_as_seller,0.49;0.49;0.47,0.00386859794880912,0
P00146,2025-01-04,s_items;b_price_z_max;max_pair_as_seller,0.49;0.49;0.47,0.0037136575734427507,0
P00147,2025-01-01,b_price_z_mean;b_price_z_max;buyer_hour_entropy,1.0;0.78;0.54,0.052995929818511214,0
P00147,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.49;0.47,0.0027645282100030497,0
P00147,2025-01-03,b_counterparties;buyer_hour_entropy;b_trades,1.12;1.06;1.02,0.104938925553548,0
P00147,2025-01-04,buyer_hour_entropy;s_items;b_price_z_max,0.54;0.49;0.49,0.007781920234342581,0
P00148,2025-01-01,b_price_z_max;b_price_z_mean;s_items,0.99;0.84;0.49,0.07004296236644568,0
P00148,2025-01-02,max_pair_as_buyer;b_trades;buyer_hour_entropy,3.14;1.73;1.46,0.2756444121431157,0
P00148,2025-01-03,b_price_z_mean;s_items;max_pair_as_seller,0.78;0.49;0.47,0.048412482299395786,0
P00148,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.17;1.12;1.06,0.07145699745902295,0
P00149,2025-01-01,seller_hour_entropy;s_items;buyer_hour_entropy,2.04;1.51;1.44,0.3145175003527413,0
P00149,2025-01-02,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.057992829544151914,0
P00149,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.49;0.47,0.004404872257425584,0
P00149,2025-01-04,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.04798807828546307,0
P00150,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.17;1.12;1.06,0.06016282527660223,0
P00150,2025-01-03,s_items;max_pair_as_seller;seller_hour_entropy,0.49;0.47;0.42,0.010169453706279046,0
P00150,2025-01-04,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.06901267965740601,0
P00151,2025-01-01,s_items;max_pair_as_seller;b_items,1.51;1.3;1.17,0.2464620920548379,0
P00151,2025-01-02,max_pair_as_buyer;b_trades;buyer_hour_entropy,3.14;1.73;1.46,0.2701486120179208,0
P00151,2025-01-03,b_trades;max_pair_as_buyer;b_items,3.16;3.14;2.72,0.6428556153471656,0
P00151,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.17;1.12;1.06,0.08213610905145609,0
P00152,2025-01-01,seller_hour_entropy;s_items;max_pair_as_seller,1.54;1.51;1.3,0.21668146117131043,0
P00152,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.17;1.12;1.06,0.1096351209539561,0
P00152,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.17;1.12;1.06,0.07591810726658967,0
P00153,2025-01-01,b_items;b_counterparties;b_trades,1.95;1.87;1.73,0.1782207121326398,0
P00153,2025-01-02,seller_hour_entropy;s_counterparties;s_trades,1.89;1.65;1.6,0.29645934791186646,0
P00153,2025-01-03,s_items;max_pair_as_seller;seller_hour_entropy,1.51;1.3;1.13,0.25762118320803307,0
P00154,2025-01-01,buyer_hour_entropy;b_price_z_mean;b_price_z_max,1.44;1.43;1.34,0.17303456291102648,0
P00154,2025-01-02,b_price_z_mean;buyer_hour_entropy;b_price_z_max,0.79;0.54;0.53,0.022015338070309285,0
P00154,2025-01-03,s_price_z_max;s_items;max_pair_as_seller,1.58;1.51;1.3,0.32271191407595556,0
P00154,2025-01-04,b_price_z_max;buyer_hour_entropy;s_items,0.69;0.54;0.49,0.037127342907535985,0
P00155,2025-01-01,buyer_hour_entropy;b_price_z_max;b_price_z_mean,1.44;1.17;1.16,0.1449269748652067,0
P00155,2025-01-02,b_price_z_mean;b_price_z_max;s_items,1.03;0.93;0.49,0.07134044155802936,0
P00155,2025-01-03,s_items;max_pair_as_seller;b_price_z_mean,0.49;0.47;0.43,0.016793837160422185,0
P00155,2025-01-04,b_items;b_counterparties;b_trades,2.72;2.62;2.44,0.3716308429129053,0
P00156,2025-01-01,s_items;b_price_z_max;max_pair_as_seller,0.49;0.49;0.47,0.006758057258626989,0
P00156,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.49;0.47,0.004318536819998603,0
P00156,2025-01-03,s_items;max_pair_as_seller;seller_hour_entropy,0.49;0.47;0.42,0.004452699258977133,0
P00156,2025-01-04,b_counterparties;buyer_hour_entropy;b_trades,1.12;1.06;1.02,0.09651964473503717,0
P00157,2025-01-01,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.49;0.47,0.010667136712049502,0
P00157,2025-01-02,max_pair_as_seller;s_items;b_items,6.63;1.51;1.14,0.4355203985112702,0
P00157,2025-01-03,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.04798807828546307,0
P00157,2025-01-04,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.49;0.47,0.019114088282272602,0
P00158,2025-01-01,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.1109823894893954,0
P00158,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.49;0.47,0.00820842746969664,0
P00158,2025-01-03,b_price_z_max;b_price_z_mean;buyer_hour_entropy,1.06;0.76;0.54,0.07445619265360409,0
P00158,2025-01-04,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.06825918374461774,0
P00159,2025-01-01,max_pair_as_buyer;b_items;b_trades,3.14;2.72;2.44,0.42329672431373355,0
P00159,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.49;0.47,0.003097482991122597,0
P00159,2025-01-03,b_items;b_counterparties;b_trades,1.95;1.87;1.73,0.203305438327193,0
P00159,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.17;1.12;1.06,0.07074752203810286,0
P00160,2025-01-01,s_items;b_price_z_max;max_pair_as_seller,0.49;0.49;0.47,0.0037136575734427507,0
P00160,2025-01-02,b_counterparties;buyer_hour_entropy;b_trades,1.12;1.06;1.02,0.08294870042519803,0
P00160,2025-01-04,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.06901267965740601,0
P00161,2025-01-01,b_items;b_counterparties;b_trades,1.95;1.87;1.73,0.23563020774741827,0
P00161,2025-01-02,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.1089819396876159,0
P00161,2025-01-03,b_price_z_mean;s_items;max_pair_as_seller,0.71;0.49;0.47,0.02680270588104394,0
P00161,2025-01-04,b_price_z_mean;b_price_z_max;s_items,0.77;0.69;0.49,0.05877035287765121,0
P00162,2025-01-01,s_items;max_pair_as_seller;seller_hour_entropy,0.49;0.47;0.42,0.021349435665327772,0
P00162,2025-01-02,b_price_z_mean;s_items;max_pair_as_seller,0.69;0.49;0.47,0.011284888166759625,0
P00162,2025-01-03,b_price_z_mean;buyer_hour_entropy;b_items,1.92;1.44;1.14,0.21447613988884562,0
P00162,2025-01-04,b_price_z_mean;s_items;max_pair_as_seller,0.71;0.49;0.47,0.01658584421712076,0
P00163,2025-01-01,s_price_z_mean;max_pair_as_buyer;s_price_z_max,3.57;3.46;3.26,0.6522119974289831,0
P00163,2025-01-02,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.04798807828546307,0
P00163,2025-01-03,b_items;b_counterparties;b_trades,1.95;1.87;1.73,0.25358061018887307,0
P00163,2025-01-04,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.08894395568103364,0
P00164,2025-01-01,s_items;seller_hour_entropy;max_pair_as_seller,3.51;1.82;1.3,0.40628698307044336,0
P00164,2025-01-02,seller_hour_entropy;s_items;s_counterparties,2.08;1.51;1.36,0.33476383527784537,0
P00164,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.49;0.47,0.004696461765037284,0
P00164,2025-01-04,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.04969234826302225,0
P00165,2025-01-01,b_price_z_mean;b_price_z_max;s_items,1.11;0.92;0.49,0.061533640444621375,0
P00165,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.49;0.47,0.01966323697197111,0
P00165,2025-01-03,b_items;b_counterparties;b_trades,1.95;1.87;1.73,0.22256674239286403,0
P00165,2025-01-04,s_items;max_pair_as_seller;seller_hour_entropy,1.51;1.3;0.96,0.31295582779863723,0
P00166,2025-01-01,s_items;seller_hour_entropy;s_counterparties,3.51;2.51;1.51,0.4680219054442995,0
P00166,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.17;1.12;1.06,0.06815876628290646,0
P00166,2025-01-04,b_price_z_mean;b_price_z_max;s_items,1.48;0.57;0.49,0.08853702943038713,0
P00167,2025-01-01,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.1284322061388996,0
P00167,2025-01-02,b_price_z_mean;b_price_z_max;s_items,0.91;0.87;0.49,0.046303127973393414,0
P00167,2025-01-03,max_pair_as_buyer;buyer_hour_entropy;b_trades,3.14;1.06;1.02,0.2189986838297408,0
P00167,2025-01-04,max_pair_as_buyer;buyer_hour_entropy;b_trades,3.14;1.06;1.02,0.25417831432854454,0
P00168,2025-01-01,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.09544522709653308,0
P00168,2025-01-02,buyer_hour_entropy;s_items;b_price_z_max,0.54;0.49;0.49,0.007781920234342581,0
P00168,2025-01-03,buyer_hour_entropy;s_items;b_price_z_max,0.54;0.49;0.49,0.019136773256697492,0
P00168,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.17;1.12;1.06,0.079328448939256,0
P00169,2025-01-01,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.08675280054656043,0
P00169,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.17;1.12;1.06,0.06135842389461608,0
P00169,2025-01-03,s_items;b_price_z_max;max_pair_as_seller,0.49;0.49;0.47,0.00386859794880912,0
P00169,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.17;1.12;1.06,0.07096702942995758,0
P00170,2025-01-01,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.49;0.47,0.011625594537127271,0
P00170,2025-01-02,b_price_z_mean;s_items;b_price_z_max,0.77;0.49;0.49,0.013522784346686549,0
P00170,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.49;0.47,0.01950864515540881,0
P00170,2025-01-04,s_items;s_price_z_mean;max_pair_as_seller,1.51;1.31;1.3,0.2765915129591045,0
P00171,2025-01-01,s_items;max_pair_as_seller;seller_hour_entropy,0.49;0.47;0.42,0.0103284678242053,0
P00171,2025-01-02,b_trades;max_pair_as_buyer;b_items,3.16;3.14;2.72,0.565655930033089,0
P00171,2025-01-03,b_items;b_counterparties;b_trades,4.26;4.13;3.87,0.6425030099423308,0
P00171,2025-01-04,buyer_hour_entropy;b_price_z_mean;b_price_z_max,1.44;1.3;1.26,0.15226631672150637,0
P00172,2025-01-01,s_price_z_mean;s_price_z_max;max_pair_as_buyer,6.33;5.84;3.14,0.6096273886920649,0
P00172,2025-01-02,s_items;buyer_hour_entropy;max_pair_as_seller,1.51;1.44;1.3,0.32208177635381924,0
P00172,2025-01-03,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.09578479864000082,0
P00172,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.17;1.12;1.06,0.0953202220706666,0
P00173,2025-01-01,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.49;0.47,0.014862804233159048,0
P00173,2025-01-02,b_items;b_counterparties;b_trades,1.95;1.87;1.73,0.18855599512005936,0
P00173,2025-01-03,b_price_z_mean;buyer_hour_entropy;s_items,0.85;0.54;0.49,0.05220799692883819,0
P00173,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.17;1.12;1.06,0.07178914814234669,0
P00174,2025-01-01,b_items;b_counterparties;b_trades,1.95;1.87;1.73,0.1910097890698978,0
P00174,2025-01-02,b_price_z_mean;s_items;b_price_z_max,0.72;0.49;0.49,0.011791599693392555,0
P00174,2025-01-03,s_price_z_mean;s_price_z_max;s_items,2.6;2.42;1.51,0.3930479438284495,0
P00174,2025-01-04,s_items;b_price_z_max;max_pair_as_seller,0.49;0.49;0.47,0.0043218533496085145,0
P00175,2025-01-01,b_price_z_max;buyer_hour_entropy;s_items,1.02;0.54;0.49,0.05088941564262409,0
P00175,2025-01-02,b_price_z_mean;buyer_hour_entropy;s_items,0.67;0.54;0.49,0.01727807554339148,0
P00175,2025-01-03,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.07332174350026512,0
P00175,2025-01-04,b_items;b_counterparties;b_trades,1.95;1.87;1.73,0.20556075798712511,0
P00176,2025-01-01,b_items;b_counterparties;b_trades,2.72;2.62;2.44,0.38189652889928744,0
P00176,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.17;1.12;1.06,0.05851137315128676,0
P00176,2025-01-03,b_price_z_max;b_price_z_mean;buyer_hour_entropy,0.85;0.73;0.54,0.05937909378034709,0
P00176,2025-01-04,s_items;max_pair_as_seller;b_price_z_mean,0.49;0.47;0.45,0.004769039112022711,0
P00177,2025-01-01,s_items;seller_hour_entropy;s_price_z_max,3.51;1.95;1.5,0.44243606520996703,0
P00177,2025-01-02,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.04798807828546307,0
P00177,2025-01-03,b_price_z_max;b_price_z_mean;buyer_hour_entropy,0.7;0.64;0.54,0.0479727385367191,0
P00177,2025-01-04,seller_hour_entropy;s_items;max_pair_as_seller,1.59;1.51;1.3,0.2734210288304737,0
P00178,2025-01-01,s_price_z_max;b_price_z_max;s_items,9.08;7.89;5.51,0.990006732236791,1
P00178,2025-01-02,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.1397243889733742,0
P00178,2025-01-03,s_items;b_price_z_max;max_pair_as_seller,0.49;0.49;0.47,0.00386859794880912,0
P00178,2025-01-04,seller_hour_entropy;s_counterparties;s_trades,2.34;2.22;2.16,0.350989977633567,0
P00179,2025-01-01,seller_hour_entropy;s_items;s_counterparties,2.25;1.51;1.51,0.2703053315463185,0
P00179,2025-01-02,s_items;buyer_hour_entropy;b_price_z_mean,1.51;1.44;1.43,0.3786602941094409,0
P00179,2025-01-03,s_counterparties;s_trades;seller_hour_entropy,6.1;5.95;3.73,0.6987099355124226,1
P00179,2025-01-04,s_items;max_pair_as_seller;b_items,1.51;1.3;1.17,0.2984284233870689,0
P00180,2025-01-01,b_price_z_mean;buyer_hour_entropy;s_items,0.67;0.54;0.49,0.018826258815656645,0
P00180,2025-01-03,b_price_z_mean;s_items;b_price_z_max,1.72;1.51;1.35,0.37682841856547666,0
P00180,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.17;1.12;1.06,0.07695996395620316,0
P00181,2025-01-01,b_price_z_mean;buyer_hour_entropy;b_price_z_max,2.39;1.44;1.16,0.26859967286792397,0
P00181,2025-01-02,s_items;max_pair_as_seller;seller_hour_entropy,0.49;0.47;0.42,0.0002070866315689529,0
P00181,2025-01-03,b_price_z_mean;b_price_z_max;s_items,1.12;0.63;0.49,0.06150207419628598,0
P00181,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.17;1.12;1.06,0.09261217824407901,0
P00182,2025-01-01,max_pair_as_buyer;s_items;max_pair_as_seller,3.14;1.51;1.3,0.34672807539998995,0
P00182,2025-01-02,seller_hour_entropy;s_items;buyer_hour_entropy,2.38;1.51;1.44,0.37985010413389886,0
P00182,2025-01-03,b_price_z_mean;s_items;max_pair_as_seller,2.32;1.51;1.3,0.2953367796088016,0
P00182,2025-01-04,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.49;0.47,0.009373017645296041,0
P00183,2025-01-01,seller_hour_entropy;s_items;buyer_hour_entropy,2.02;1.51;1.44,0.3694407299362599,0
P00183,2025-01-02,s_items;b_trades;max_pair_as_buyer,3.51;3.16;3.14,0.7280345234700627,1
P00183,2025-01-03,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.0884674234078978,0
P00183,2025-01-04,s_price_z_mean;s_price_z_max;s_items,1.69;1.53;1.51,0.33019863940544886,0
P00184,2025-01-01,s_price_z_max;b_price_z_max;s_price_z_mean,9.08;7.89;6.56,0.9516096481896565,1
P00184,2025-01-02,max_pair_as_buyer;max_pair_as_seller;seller_hour_entropy,3.46;3.08;2.82,0.6669257622735156,0
P00184,2025-01-03,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.04798807828546307,0
P00184,2025-01-04,s_items;max_pair_as_seller;b_price_z_mean,1.51;1.3;1.18,0.2563774071492742,0
P00185,2025-01-01,b_price_z_mean;buyer_hour_entropy;s_items,0.84;0.54;0.49,0.022015338070309285,0
P00185,2025-01-02,buyer_hour_entropy;s_items;b_price_z_max,0.54;0.49;0.49,0.01189152673971558,0
P00185,2025-01-03,b_price_z_mean;b_price_z_max;buyer_hour_entropy,1.23;0.85;0.54,0.08189041178265406,0
P00185,2025-01-04,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.49;0.47,0.007231224535796724,0
P00186,2025-01-01,s_price_z_mean;s_price_z_max;b_price_z_mean,9.32;8.54;7.94,0.8725147692166407,1
P00186,2025-01-02,b_price_z_max;b_price_z_mean;buyer_hour_entropy,0.69;0.62;0.54,0.0462696980212311,0
P00186,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.49;0.47,0.023568127653590613,0
P00186,2025-01-04,b_items;b_counterparties;b_trades,1.95;1.87;1.73,0.40957948824312507,0
P00187,2025-01-01,s_items;max_pair_as_seller;seller_hour_entropy,0.49;0.47;0.42,0.00841776584632679,0
P00187,2025-01-02,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.10625088606719463,0
P00187,2025-01-04,s_items;max_pair_as_seller;b_price_z_mean,1.51;1.3;1.18,0.2999282829610481,0
P00188,2025-01-01,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.1212628713670479,0
P00188,2025-01-02,seller_hour_entropy;s_counterparties;s_trades,2.18;1.94;1.88,0.3894849139837733,0
P00188,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.49;0.47,0.005679448091612953,0
P00188,2025-01-04,b_items;b_counterparties;b_trades,1.95;1.87;1.73,0.18041755718190736,0
P00189,2025-01-01,b_items;b_counterparties;b_trades,1.95;1.87;1.73,0.2189782442738371,0
P00189,2025-01-02,s_items;max_pair_as_seller;seller_hour_entropy,0.49;0.47;0.42,0.010162042039064298,0
P00189,2025-01-03,s_items;max_pair_as_seller;seller_hour_entropy,0.49;0.47;0.42,0.009775528609078852,0
P00189,2025-01-04,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.1359195405299997,0
P00190,2025-01-01,b_price_z_mean;b_items;b_counterparties,2.09;1.17;1.12,0.13603958343087427,0
P00190,2025-01-02,buyer_hour_entropy;s_items;b_price_z_max,0.54;0.49;0.49,0.007781920234342581,0
P00190,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.17;1.12;1.06,0.08518944514274812,0
P00190,2025-01-04,b_items;b_counterparties;b_trades,2.72;2.62;2.44,0.36383484922122955,0
P00191,2025-01-01,b_price_z_mean;b_price_z_max;s_items,1.02;0.92;0.49,0.06024282842641039,0
P00191,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.49;0.47,0.0027645282100030497,0
P00191,2025-01-03,s_items;max_pair_as_seller;seller_hour_entropy,0.49;0.47;0.42,0.01998741197343435,0
P00191,2025-01-04,s_items;max_pair_as_seller;seller_hour_entropy,0.49;0.47;0.42,0.013124291275104536,0
P00192,2025-01-01,b_price_z_mean;b_price_z_max;s_items,1.18;0.99;0.49,0.07838830247218949,0
P00192,2025-01-02,b_price_z_mean;b_price_z_max;s_items,1.12;0.87;0.49,0.0556458274585863,0
P00192,2025-01-03,b_price_z_mean;b_price_z_max;s_items,0.79;0.63;0.49,0.05422383241003711,0
P00192,2025-01-04,max_pair_as_buyer;seller_hour_entropy;s_items,3.14;2.15;1.51,0.49233774441957645,0
P00193,2025-01-01,b_items;b_counterparties;buyer_hour_entropy,1.17;1.12;1.06,0.0953459084614352,0
P00193,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.17;1.12;1.06,0.08568633491132896,0
P00193,2025-01-03,s_items;max_pair_as_seller;seller_hour_entropy,0.49;0.47;0.42,0.012192220353969397,0
P00193,2025-01-04,b_price_z_max;b_items;b_counterparties,1.32;1.17;1.12,0.11167591860512405,0
P00194,2025-01-01,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.04939528900417749,0
P00194,2025-01-02,b_items;b_counterparties;b_trades,1.95;1.87;1.73,0.17810747935848437,0
P00194,2025-01-03,b_price_z_mean;b_price_z_max;s_items,0.79;0.63;0.49,0.05422383241003711,0
P00194,2025-01-04,max_pair_as_buyer;buyer_hour_entropy;s_items,3.14;0.54;0.49,0.24559833950160737,0
P00195,2025-01-01,b_price_z_mean;s_items;max_pair_as_seller,0.8;0.49;0.47,0.01499267096553638,0
P00195,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.49;0.47,0.01820064443373428,0
P00195,2025-01-04,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.05554361385685289,0
P00196,2025-01-01,max_pair_as_buyer;b_trades;buyer_hour_entropy,3.14;1.73;1.46,0.2818300738863097,0
P00196,2025-01-02,max_pair_as_buyer;b_trades;b_counterparties,3.14;2.44;1.87,0.388660083906024,0
P00196,2025-01-03,buyer_hour_entropy;b_items;b_counterparties,1.44;1.14;1.14,0.06599042794060038,0
P00196,2025-01-04,max_pair_as_buyer;buyer_hour_entropy;b_trades,3.14;1.06;1.02,0.2170045651237027,0
P00197,2025-01-01,s_items;b_price_z_max;max_pair_as_seller,0.49;0.48;0.47,0.003374436357614428,0
P00197,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.49;0.47,0.02671012504619097,0
P00197,2025-01-03,b_price_z_max;b_items;b_counterparties,1.21;1.17;1.12,0.12545272494161605,0
P00197,2025-01-04,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.49;0.47,0.006994829035229506,0
