trade_id,ts,buyer_id,seller_id,item_id,qty,price,listing_id
T0001077,2025-01-01 18:00:00,P00163,P00326,I0038,1,461.38,L0000746
T0001079,2025-01-01 18:00:00,P00080,P00402,I0028,1,44.17,L0000429
T0001074,2025-01-01 18:00:00,P00186,P00463,I0004,1,335.85,L0000295
T0001094,2025-01-01 18:00:00,P00589,P00256,I0022,1,53.33,L0000279
T0001073,2025-01-01 18:00:00,P00029,P00463,I0004,1,335.85,L0000295
T0001093,2025-01-01 18:00:00,P00483,P00233,I0003,1,49.87,L0000615
T0001090,2025-01-01 18:00:00,P00302,P00326,I0038,1,461.38,L0000746
T0001089,2025-01-01 18:00:00,P00547,P00286,I0018,1,57.7,L0000460
T0001082,2025-01-01 18:00:00,P00300,P00229,I0013,1,27.98,L0000503
T0001091,2025-01-01 18:00:00,P00516,P00194,I0011,1,465.07,L0000323
T0001119,2025-01-01 18:00:00,P00251,P00034,I0012,1,31.37,L0000770
T0001120,2025-01-01 18:00:00,P00215,P00326,I0038,1,461.38,L0000746
T0001125,2025-01-01 18:00:00,P00005,P00253,I0034,1,38.1,L0000830
T0001129,2025-01-01 18:00:00,P00420,P00258,I0031,1,30.8,L0000109
T0001122,2025-01-01 18:00:00,P00019,P00296,I0037,1,34.27,L0000329
T0001124,2025-01-01 18:00:00,P00440,P00444,I0007,1,497.77,L0000629
T0001123,2025-01-01 18:00:00,P00246,P00519,I0009,1,35.75,L0000084
T0001121,2025-01-01 18:00:00,P00075,P00200,I0026,1,46.53,L0000557
T0001115,2025-01-01 18:00:00,P00301,P00177,I0023,1,34.0,L0000655
T0001105,2025-01-01 18:00:00,P00459,P00107,I0039,1,53.54,L0000054
T0001117,2025-01-01 18:00:00,P00079,P00026,I0030,1,39.91,L0000048
T0001103,2025-01-01 18:00:00,P00073,P00168,I0021,1,393.4,L0000493
T0001114,2025-01-01 18:00:00,P00155,P00258,I0031,1,30.8,L0000109
T0001126,2025-01-01 18:00:00,P00462,P00519,I0009,1,35.75,L0000084
T0001088,2025-01-01 18:00:00,P00161,P00113,I0002,1,44.78,L0000096
T0001102,2025-01-01 18:00:00,P00382,P00326,I0038,1,461.38,L0000746
T0001127,2025-01-01 18:00:00,P00137,P00504,I0033,1,421.65,L0000478
T0001081,2025-01-01 18:00:00,P00267,P00273,I0001,1,31.28,L0000510
T0001104,2025-01-01 18:00:00,P00102,P00253,I0034,1,38.1,L0000830
T0001113,2025-01-01 18:00:00,P00128,P00165,I0032,1,23.02,L0000606
T0001108,2025-01-01 18:00:00,P00199,P00273,I0001,1,31.28,L0000510
T0001111,2025-01-01 18:00:00,P00565,P00246,I0000,1,36.83,L0000327
T0001110,2025-01-01 18:00:00,P00227,P00575,I0024,1,36.86,L0000046
T0001109,2025-01-01 18:00:00,P00380,P00286,I0018,1,57.7,L0000460
T0001106,2025-01-01 18:00:00,P00508,P00296,I0037,1,34.27,L0000329
T0001107,2025-01-01 18:00:00,P00409,P00557,I0008,1,39.22,L0000131
T0001112,2025-01-01 18:00:00,P00035,P00463,I0004,1,335.85,L0000295
T0001118,2025-01-01 18:00:00,P00333,P00273,I0001,1,31.28,L0000510
T0005758,2025-01-01 18:08:00,P00580,P00460,I0035,1,660.08,L0004585
T0005761,2025-01-01 18:11:00,P00574,P00543,I0010,1,78.45,L0004588
T0005754,2025-01-01 18:40:00,P00413,P00541,I0005,1,98.11,L0004581
T0001141,2025-01-01 19:00:00,P00525,P00459,I0028,1,41.45,L0000893
T0001147,2025-01-01 19:00:00,P00227,P00168,I0021,1,393.4,L0000493
T0001150,2025-01-01 19:00:00,P00248,P00200,I0026,1,46.53,L0000557
T0001149,2025-01-01 19:00:00,P00237,P00256,I0022,1,53.33,L0000279
T0001151,2025-01-01 19:00:00,P00061,P00502,I0016,1,25.69,L0000528
T0001152,2025-01-01 19:00:00,P00121,P00258,I0031,1,30.8,L0000109
T0001153,2025-01-01 19:00:00,P00269,P00519,I0009,1,35.75,L0000084
T0001142,2025-01-01 19:00:00,P00207,P00299,I0010,1,313.82,L0000374
T0001154,2025-01-01 19:00:00,P00185,P00073,I0038,1,437.81,L0000861
T0001143,2025-01-01 19:00:00,P00023,P00171,I0014,1,290.14,L0000360
T0001183,2025-01-01 19:00:00,P00177,P00075,I0015,1,45.73,L0000210
T0001146,2025-01-01 19:00:00,P00239,P00165,I0032,1,23.02,L0000606
T0001136,2025-01-01 19:00:00,P00025,P00107,I0039,1,53.54,L0000054
T0001139,2025-01-01 19:00:00,P00342,P00107,I0039,1,53.54,L0000054
T0001138,2025-01-01 19:00:00,P00256,P00253,I0034,1,38.1,L0000830
T0001137,2025-01-01 19:00:00,P00039,P00462,I0004,1,332.93,L0000894
T0001135,2025-01-01 19:00:00,P00355,P00504,I0020,1,41.1,L0000435
T0001134,2025-01-01 19:00:00,P00064,P00107,I0039,1,53.54,L0000054
T0001133,2025-01-01 19:00:00,P00330,P00297,I0005,1,308.18,L0000187
T0001132,2025-01-01 19:00:00,P00159,P00519,I0009,1,35.75,L0000084
T0001131,2025-01-01 19:00:00,P00117,P00299,I0010,1,313.82,L0000374
T0001130,2025-01-01 19:00:00,P00204,P00389,I0027,1,30.54,L0000427
T0001156,2025-01-01 19:00:00,P00024,P00139,I0019,1,191.38,L0000268
T0001140,2025-01-01 19:00:00,P00412,P00258,I0031,1,30.8,L0000109
T0001145,2025-01-01 19:00:00,P00350,P00139,I0019,1,191.38,L0000268
T0001157,2025-01-01 19:00:00,P00054,P00026,I0030,1,39.91,L0000048
T0001179,2025-01-01 19:00:00,P00439,P00296,I0037,1,34.27,L0000329
T0001155,2025-01-01 19:00:00,P00008,P00258,I0031,1,30.8,L0000109
T0001144,2025-01-01 19:00:00,P00493,P00345,I0036,1,37.88,L0000750
T0001158,2025-01-01 19:00:00,P00555,P00256,I0022,1,53.33,L0000279
T0001182,2025-01-01 19:00:00,P00189,P00273,I0001,1,31.28,L0000510
T0001181,2025-01-01 19:00:00,P00356,P00009,I0025,1,316.43,L0000644
T0001180,2025-01-01 19:00:00,P00451,P00075,I0015,1,45.73,L0000210
T0001178,2025-01-01 19:00:00,P00097,P00080,I0017,1,48.22,L0000211
T0001176,2025-01-01 19:00:00,P00481,P00575,I0024,1,36.86,L0000046
T0001174,2025-01-01 19:00:00,P00498,P00155,I0029,1,49.17,L0000103
T0001173,2025-01-01 19:00:00,P00119,P00459,I0028,1,41.45,L0000893
T0001172,2025-01-01 19:00:00,P00414,P00296,I0037,1,34.27,L0000329
T0001177,2025-01-01 19:00:00,P00334,P00502,I0016,1,25.69,L0000528
T0001170,2025-01-01 19:00:00,P00200,P00345,I0036,1,37.88,L0000750
T0001175,2025-01-01 19:00:00,P00027,P00273,I0001,1,31.28,L0000510
T0001169,2025-01-01 19:00:00,P00258,P00297,I0005,1,308.18,L0000187
T0001164,2025-01-01 19:00:00,P00216,P00194,I0011,1,465.07,L0000323
T0001171,2025-01-01 19:00:00,P00144,P00200,I0026,1,46.53,L0000557
T0001165,2025-01-01 19:00:00,P00004,P00462,I0004,1,332.93,L0000894
T0001168,2025-01-01 19:00:00,P00201,P00200,I0026,1,46.53,L0000557
T0001167,2025-01-01 19:00:00,P00034,P00113,I0002,1,44.78,L0000096
T0001166,2025-01-01 19:00:00,P00181,P00575,I0024,1,36.86,L0000046
T0001148,2025-01-01 19:00:00,P00501,P00575,I0024,1,36.86,L0000046
T0001163,2025-01-01 19:00:00,P00368,P00504,I0033,1,421.65,L0000478
T0001162,2025-01-01 19:00:00,P00187,P00258,I0031,1,30.8,L0000109
T0001161,2025-01-01 19:00:00,P00276,P00113,I0002,1,44.78,L0000096
T0001160,2025-01-01 19:00:00,P00502,P00444,I0007,1,497.77,L0000629
T0001159,2025-01-01 19:00:00,P00557,P00256,I0022,1,53.33,L0000279
T0001226,2025-01-01 20:00:00,P00333,P00229,I0013,1,27.98,L0000503
T0001219,2025-01-01 20:00:00,P00561,P00139,I0019,1,191.38,L0000268
T0001225,2025-01-01 20:00:00,P00093,P00139,I0019,1,191.38,L0000268
T0001215,2025-01-01 20:00:00,P00269,P00502,I0016,1,25.69,L0000528
T0001216,2025-01-01 20:00:00,P00556,P00328,I0035,1,2523.47,L0000624
T0001214,2025-01-01 20:00:00,P00218,P00389,I0027,1,30.54,L0000427
T0001220,2025-01-01 20:00:00,P00099,P00299,I0010,1,313.82,L0000374
T0001222,2025-01-01 20:00:00,P00580,P00299,I0010,1,313.82,L0000374
T0001223,2025-01-01 20:00:00,P00438,P00155,I0029,1,49.17,L0000103
T0001240,2025-01-01 20:00:00,P00321,P00155,I0029,1,49.17,L0000103
T0001217,2025-01-01 20:00:00,P00434,P00296,I0037,1,34.27,L0000329
T0001228,2025-01-01 20:00:00,P00197,P00313,I0022,1,54.01,L0000713
T0001224,2025-01-01 20:00:00,P00119,P00200,I0026,1,46.53,L0000557
T0001230,2025-01-01 20:00:00,P00198,P00026,I0030,1,39.91,L0000048
T0001231,2025-01-01 20:00:00,P00322,P00504,I0020,1,41.1,L0000435
T0001232,2025-01-01 20:00:00,P00488,P00444,I0007,1,497.77,L0000629
T0001233,2025-01-01 20:00:00,P00490,P00009,I0025,1,316.43,L0000644
T0001234,2025-01-01 20:00:00,P00187,P00113,I0002,1,44.78,L0000096
T0001235,2025-01-01 20:00:00,P00347,P00504,I0033,1,421.65,L0000478
T0001236,2025-01-01 20:00:00,P00271,P00200,I0026,1,46.53,L0000557
T0001237,2025-01-01 20:00:00,P00315,P00200,I0026,1,46.53,L0000557
T0001239,2025-01-01 20:00:00,P00258,P00502,I0016,1,25.69,L0000528
T0001200,2025-01-01 20:00:00,P00593,P00155,I0029,1,49.17,L0000103
T0001218,2025-01-01 20:00:00,P00278,P00229,I0013,1,27.98,L0000503
T0001202,2025-01-01 20:00:00,P00267,P00233,I0003,1,49.87,L0000615
T0001229,2025-01-01 20:00:00,P00185,P00313,I0022,1,54.01,L0000713
T0001221,2025-01-01 20:00:00,P00329,P00139,I0019,1,191.38,L0000268
T0001204,2025-01-01 20:00:00,P00382,P00504,I0020,1,41.1,L0000435
T0001241,2025-01-01 20:00:00,P00376,P00107,I0039,1,53.54,L0000054
T0001199,2025-01-01 20:00:00,P00447,P00273,I0001,1,31.28,L0000510
T0001194,2025-01-01 20:00:00,P00525,P00575,I0024,1,36.86,L0000046
T0001238,2025-01-01 20:00:00,P00071,P00253,I0034,1,38.1,L0000830
T0001213,2025-01-01 20:00:00,P00354,P00075,I0015,1,45.73,L0000210
T0001211,2025-01-01 20:00:00,P00189,P00075,I0015,1,45.73,L0000210
T0001210,2025-01-01 20:00:00,P00505,P00107,I0039,1,53.54,L0000054
T0001212,2025-01-01 20:00:00,P00274,P00168,I0021,1,393.4,L0000493
T0001185,2025-01-01 20:00:00,P00304,P00389,I0027,1,30.54,L0000427
T0001186,2025-01-01 20:00:00,P00414,P00080,I0017,1,48.22,L0000211
T0001187,2025-01-01 20:00:00,P00534,P00194,I0011,1,465.07,L0000323
T0001188,2025-01-01 20:00:00,P00507,P00139,I0019,1,191.38,L0000268
T0001189,2025-01-01 20:00:00,P00331,P00504,I0033,1,421.65,L0000478
T0001190,2025-01-01 20:00:00,P00396,P00200,I0026,1,46.53,L0000557
T0001191,2025-01-01 20:00:00,P00228,P00009,I0025,1,316.43,L0000644
T0001201,2025-01-01 20:00:00,P00590,P00345,I0036,1,37.88,L0000750
T0001193,2025-01-01 20:00:00,P00165,P00107,I0039,1,53.54,L0000054
T0001192,2025-01-01 20:00:00,P00496,P00459,I0028,1,41.45,L0000893
T0001203,2025-01-01 20:00:00,P00519,P00273,I0001,1,31.28,L0000510
T0001209,2025-01-01 20:00:00,P00531,P00107,I0039,1,53.54,L0000054
T0001205,2025-01-01 20:00:00,P00524,P00504,I0033,1,421.65,L0000478
T0001206,2025-01-01 20:00:00,P00011,P00299,I0010,1,313.82,L0000374
T0001207,2025-01-01 20:00:00,P00394,P00168,I0021,1,393.4,L0000493
T0001227,2025-01-01 20:00:00,P00569,P00273,I0001,1,31.28,L0000510
T0001197,2025-01-01 20:00:00,P00483,P00034,I0012,1,31.37,L0000770
T0001198,2025-01-01 20:00:00,P00076,P00171,I0014,1,290.14,L0000360
T0001184,2025-01-01 20:00:00,P00061,P00253,I0034,1,38.1,L0000830
T0001196,2025-01-01 20:00:00,P00538,P00296,I0037,1,34.27,L0000329
T0001195,2025-01-01 20:00:00,P00133,P00462,I0004,1,332.93,L0000894
T0001208,2025-01-01 20:00:00,P00341,P00459,I0028,1,41.45,L0000893
T0001255,2025-01-01 21:00:00,P00410,P00261,I0008,1,35.32,L0000878
T0001263,2025-01-01 21:00:00,P00314,P00200,I0026,1,46.53,L0000557
T0001262,2025-01-01 21:00:00,P00127,P00551,I0007,1,429.46,L0000995
T0001261,2025-01-01 21:00:00,P00528,P00229,I0013,1,27.98,L0000503
T0001260,2025-01-01 21:00:00,P00093,P00229,I0013,1,27.98,L0000503
T0001259,2025-01-01 21:00:00,P00017,P00177,I0023,1,34.0,L0000655
T0001258,2025-01-01 21:00:00,P00384,P00034,I0012,1,31.37,L0000770
T0001257,2025-01-01 21:00:00,P00401,P00261,I0008,1,35.32,L0000878
T0001256,2025-01-01 21:00:00,P00489,P00459,I0028,1,41.45,L0000893
T0001267,2025-01-01 21:00:00,P00515,P00034,I0012,1,31.37,L0000770
T0001247,2025-01-01 21:00:00,P00404,P00034,I0012,1,31.37,L0000770
T0001252,2025-01-01 21:00:00,P00571,P00151,I0006,1,42.61,L0000448
T0001251,2025-01-01 21:00:00,P00206,P00519,I0009,1,35.75,L0000084
T0001250,2025-01-01 21:00:00,P00072,P00080,I0017,1,48.22,L0000211
T0001249,2025-01-01 21:00:00,P00514,P00139,I0019,1,191.38,L0000268
T0001248,2025-01-01 21:00:00,P00203,P00155,I0029,1,49.17,L0000103
T0001246,2025-01-01 21:00:00,P00456,P00273,I0001,1,31.28,L0000510
T0001245,2025-01-01 21:00:00,P00479,P00459,I0028,1,41.45,L0000893
T0001244,2025-01-01 21:00:00,P00546,P00080,I0017,1,48.22,L0000211
T0001242,2025-01-01 21:00:00,P00124,P00190,I0033,1,420.78,L0000966
T0001264,2025-01-01 21:00:00,P00237,P00313,I0022,1,54.01,L0000713
T0001253,2025-01-01 21:00:00,P00586,P00080,I0017,1,48.22,L0000211
T0001254,2025-01-01 21:00:00,P00163,P00155,I0029,1,49.17,L0000103
T0001266,2025-01-01 21:00:00,P00477,P00519,I0009,1,35.75,L0000084
T0001243,2025-01-01 21:00:00,P00461,P00258,I0031,1,30.8,L0000109
T0001268,2025-01-01 21:00:00,P00265,P00107,I0039,1,53.54,L0000054
T0001281,2025-01-01 21:00:00,P00273,P00113,I0002,1,44.78,L0000096
T0001265,2025-01-01 21:00:00,P00403,P00504,I0020,1,41.1,L0000435
T0001292,2025-01-01 21:00:00,P00283,P00171,I0014,1,290.14,L0000360
T0001291,2025-01-01 21:00:00,P00023,P00189,I0000,1,37.58,L0000222
T0001290,2025-01-01 21:00:00,P00094,P00313,I0022,1,54.01,L0000713
T0001289,2025-01-01 21:00:00,P00052,P00165,I0032,1,23.02,L0000606
T0001288,2025-01-01 21:00:00,P00428,P00261,I0008,1,35.32,L0000878
T0001286,2025-01-01 21:00:00,P00169,P00464,I0024,1,35.29,L0000985
T0001285,2025-01-01 21:00:00,P00450,P00389,I0027,1,30.54,L0000427
T0001284,2025-01-01 21:00:00,P00272,P00519,I0009,1,35.75,L0000084
T0001283,2025-01-01 21:00:00,P00466,P00151,I0006,1,42.61,L0000448
T0001282,2025-01-01 21:00:00,P00323,P00519,I0009,1,35.75,L0000084
T0001269,2025-01-01 21:00:00,P00303,P00190,I0033,1,420.78,L0000966
T0001280,2025-01-01 21:00:00,P00115,P00313,I0022,1,54.01,L0000713
T0001287,2025-01-01 21:00:00,P00282,P00139,I0019,1,191.38,L0000268
T0001276,2025-01-01 21:00:00,P00317,P00155,I0029,1,49.17,L0000103
T0001273,2025-01-01 21:00:00,P00266,P00139,I0019,1,191.38,L0000268
T0001277,2025-01-01 21:00:00,P00167,P00054,I0018,1,48.8,L0000911
T0001275,2025-01-01 21:00:00,P00000,P00139,I0019,1,191.38,L0000268
T0001278,2025-01-01 21:00:00,P00517,P00519,I0009,1,35.75,L0000084
T0001272,2025-01-01 21:00:00,P00086,P00075,I0015,1,45.73,L0000210
T0001271,2025-01-01 21:00:00,P00352,P00168,I0021,1,393.4,L0000493
T0001270,2025-01-01 21:00:00,P00459,P00296,I0037,1,34.27,L0000329
T0001279,2025-01-01 21:00:00,P00377,P00171,I0014,1,290.14,L0000360
T0001274,2025-01-01 21:00:00,P00009,P00177,I0023,1,34.0,L0000655
T0001293,2025-01-01 21:00:00,P00289,P00113,I0002,1,44.78,L0000096
T0001311,2025-01-01 22:00:00,P00110,P00261,I0008,1,35.32,L0000878
T0001299,2025-01-01 22:00:00,P00322,P00034,I0012,1,31.37,L0000770
T0001312,2025-01-01 22:00:00,P00225,P00190,I0033,1,420.78,L0000966
T0001313,2025-01-01 22:00:00,P00575,P00459,I0028,1,41.45,L0000893
T0001314,2025-01-01 22:00:00,P00569,P00462,I0004,1,332.93,L0000894
T0001316,2025-01-01 22:00:00,P00062,P00502,I0016,1,25.69,L0000528
T0001318,2025-01-01 22:00:00,P00132,P00080,I0017,1,48.22,L0000211
T0001317,2025-01-01 22:00:00,P00429,P00462,I0004,1,332.93,L0000894
T0001307,2025-01-01 22:00:00,P00068,P00190,I0033,1,420.78,L0000966
T0001306,2025-01-01 22:00:00,P00093,P00464,I0024,1,35.29,L0000985
T0001300,2025-01-01 22:00:00,P00420,P00233,I0003,1,49.87,L0000615
T0001294,2025-01-01 22:00:00,P00214,P00190,I0033,1,420.78,L0000966
T0001305,2025-01-01 22:00:00,P00427,P00113,I0002,1,44.78,L0000096
T0001296,2025-01-01 22:00:00,P00017,P00113,I0002,1,44.78,L0000096
T0001297,2025-01-01 22:00:00,P00054,P00200,I0026,1,46.53,L0000557
T0001295,2025-01-01 22:00:00,P00594,P00229,I0013,1,27.98,L0000503
T0001301,2025-01-01 22:00:00,P00388,P00034,I0012,1,31.37,L0000770
T0001302,2025-01-01 22:00:00,P00407,P00177,I0023,1,34.0,L0000655
T0001303,2025-01-01 22:00:00,P00273,P00233,I0003,1,49.87,L0000615
T0001298,2025-01-01 22:00:00,P00396,P00253,I0034,1,38.1,L0000830
T0001310,2025-01-01 22:00:00,P00067,P00253,I0034,1,38.1,L0000830
T0001304,2025-01-01 22:00:00,P00399,P00113,I0002,1,44.78,L0000096
T0001319,2025-01-01 22:00:00,P00223,P00389,I0027,1,30.54,L0000427
T0001315,2025-01-01 22:00:00,P00114,P00080,I0017,1,48.22,L0000211
T0001323,2025-01-01 22:00:00,P00592,P00551,I0007,1,429.46,L0000995
T0001331,2025-01-01 22:00:00,P00585,P00034,I0012,1,31.37,L0000770
T0001334,2025-01-01 22:00:00,P00150,P00200,I0026,1,46.53,L0000557
T0001309,2025-01-01 22:00:00,P00503,P00551,I0007,1,429.46,L0000995
T0001308,2025-01-01 22:00:00,P00409,P00459,I0028,1,41.45,L0000893
T0001321,2025-01-01 22:00:00,P00416,P00151,I0006,1,42.61,L0000448
T0001345,2025-01-01 22:00:00,P00533,P00519,I0009,1,35.75,L0000084
T0001344,2025-01-01 22:00:00,P00269,P00054,I0018,1,48.8,L0000911
T0001342,2025-01-01 22:00:00,P00144,P00080,I0017,1,48.22,L0000211
T0001341,2025-01-01 22:00:00,P00376,P00080,I0017,1,48.22,L0000211
T0001340,2025-01-01 22:00:00,P00069,P00464,I0024,1,35.29,L0000985
T0001338,2025-01-01 22:00:00,P00544,P00229,I0013,1,27.98,L0000503
T0001337,2025-01-01 22:00:00,P00123,P00034,I0012,1,31.37,L0000770
T0001336,2025-01-01 22:00:00,P00352,P00194,I0011,1,465.07,L0000323
T0001343,2025-01-01 22:00:00,P00577,P00155,I0029,1,49.17,L0000103
T0001339,2025-01-01 22:00:00,P00004,P00387,I0000,1,36.17,L0001046
T0001333,2025-01-01 22:00:00,P00071,P00009,I0025,1,316.43,L0000644
T0001327,2025-01-01 22:00:00,P00588,P00080,I0017,1,48.22,L0000211
T0001332,2025-01-01 22:00:00,P00201,P00296,I0037,1,34.27,L0000329
T0001324,2025-01-01 22:00:00,P00305,P00502,I0016,1,25.69,L0000528
T0001325,2025-01-01 22:00:00,P00299,P00494,I0031,1,31.26,L0000634
T0001320,2025-01-01 22:00:00,P00370,P00464,I0024,1,35.29,L0000985
T0001326,2025-01-01 22:00:00,P00387,P00165,I0032,1,23.02,L0000606
T0001322,2025-01-01 22:00:00,P00083,P00519,I0010,1,312.81,L0001060
T0001330,2025-01-01 22:00:00,P00312,P00519,I0009,1,35.75,L0000084
T0001335,2025-01-01 22:00:00,P00105,P00200,I0026,1,46.53,L0000557
T0001328,2025-01-01 22:00:00,P00213,P00073,I0038,1,437.81,L0000861
T0001329,2025-01-01 22:00:00,P00510,P00034,I0012,1,31.37,L0000770
T0005766,2025-01-01 22:24:00,P00002,P00365,I0007,1,337.61,L0004593
T0005767,2025-01-01 22:30:00,P00038,P00002,I0007,1,472.65,L0004594
T0001390,2025-01-01 23:00:00,P00199,P00519,I0010,1,312.81,L0001060
T0001391,2025-01-01 23:00:00,P00533,P00165,I0032,1,23.02,L0000606
T0001393,2025-01-01 23:00:00,P00454,P00054,I0018,1,48.8,L0000911
T0001394,2025-01-01 23:00:00,P00496,P00190,I0033,1,420.78,L0000966
T0001392,2025-01-01 23:00:00,P00004,P00345,I0036,1,37.88,L0000750
T0001363,2025-01-01 23:00:00,P00313,P00352,I0030,1,46.91,L0000980
T0001373,2025-01-01 23:00:00,P00431,P00459,I0028,1,41.45,L0000893
T0001376,2025-01-01 23:00:00,P00554,P00139,I0019,1,191.38,L0000268
T0001375,2025-01-01 23:00:00,P00598,P00080,I0017,1,48.22,L0000211
T0001374,2025-01-01 23:00:00,P00128,P00236,I0001,1,32.42,L0000456
T0001410,2025-01-01 23:00:00,P00539,P00034,I0012,1,31.37,L0000770
T0001408,2025-01-01 23:00:00,P00536,P00165,I0032,1,23.02,L0000606
T0001362,2025-01-01 23:00:00,P00517,P00155,I0029,1,49.17,L0000103
T0001389,2025-01-01 23:00:00,P00042,P00352,I0030,1,46.91,L0000980
T0001385,2025-01-01 23:00:00,P00010,P00462,I0004,1,332.93,L0000894
T0001395,2025-01-01 23:00:00,P00205,P00519,I0010,1,312.81,L0001060
T0001386,2025-01-01 23:00:00,P00562,P00341,I0022,1,53.96,L0001096
T0001411,2025-01-01 23:00:00,P00380,P00519,I0009,1,35.75,L0000084
T0001412,2025-01-01 23:00:00,P00350,P00519,I0010,1,312.81,L0001060
T0001387,2025-01-01 23:00:00,P00579,P00073,I0038,1,437.81,L0000861
T0001399,2025-01-01 23:00:00,P00059,P00165,I0032,1,23.02,L0000606
T0001409,2025-01-01 23:00:00,P00475,P00389,I0027,1,30.54,L0000427
T0001381,2025-01-01 23:00:00,P00447,P00341,I0022,1,53.96,L0001096
T0001388,2025-01-01 23:00:00,P00502,P00296,I0037,1,34.27,L0000329
T0001396,2025-01-01 23:00:00,P00378,P00462,I0004,1,332.93,L0000894
T0001382,2025-01-01 23:00:00,P00308,P00345,I0036,1,37.88,L0000750
T0001383,2025-01-01 23:00:00,P00490,P00073,I0038,1,437.81,L0000861
T0001397,2025-01-01 23:00:00,P00599,P00519,I0010,1,312.81,L0001060
T0001406,2025-01-01 23:00:00,P00098,P00253,I0034,1,38.1,L0000830
T0001384,2025-01-01 23:00:00,P00551,P00261,I0008,1,35.32,L0000878
T0001407,2025-01-01 23:00:00,P00144,P00251,I0020,1,41.74,L0000278
T0001359,2025-01-01 23:00:00,P00183,P00328,I0035,1,2523.47,L0000624
T0001371,2025-01-01 23:00:00,P00069,P00113,I0002,1,44.78,L0000096
T0001401,2025-01-01 23:00:00,P00262,P00345,I0036,1,37.88,L0000750
T0001413,2025-01-01 23:00:00,P00264,P00389,I0027,1,30.54,L0000427
T0001402,2025-01-01 23:00:00,P00290,P00464,I0024,1,35.29,L0000985
T0001403,2025-01-01 23:00:00,P00546,P00494,I0031,1,31.26,L0000634
T0001404,2025-01-01 23:00:00,P00541,P00551,I0007,1,429.46,L0000995
T0001354,2025-01-01 23:00:00,P00560,P00171,I0014,1,290.14,L0000360
T0001372,2025-01-01 23:00:00,P00442,P00168,I0021,1,393.4,L0000493
T0001364,2025-01-01 23:00:00,P00001,P00251,I0020,1,41.74,L0000278
T0001377,2025-01-01 23:00:00,P00049,P00080,I0017,1,48.22,L0000211
T0001368,2025-01-01 23:00:00,P00139,P00251,I0020,1,41.74,L0000278
T0001370,2025-01-01 23:00:00,P00172,P00345,I0036,1,37.88,L0000750
T0001369,2025-01-01 23:00:00,P00440,P00389,I0027,1,30.54,L0000427
T0001366,2025-01-01 23:00:00,P00373,P00261,I0008,1,35.32,L0000878
T0001367,2025-01-01 23:00:00,P00195,P00194,I0011,1,465.07,L0000323
T0001398,2025-01-01 23:00:00,P00254,P00165,I0032,1,23.02,L0000606
T0001400,2025-01-01 23:00:00,P00029,P00341,I0022,1,53.96,L0001096
T0001405,2025-01-01 23:00:00,P00581,P00236,I0001,1,32.42,L0000456
T0001365,2025-01-01 23:00:00,P00590,P00551,I0007,1,429.46,L0000995
T0001357,2025-01-01 23:00:00,P00543,P00253,I0034,1,38.1,L0000830
T0001380,2025-01-01 23:00:00,P00535,P00054,I0018,1,48.8,L0000911
T0001360,2025-01-01 23:00:00,P00229,P00464,I0024,1,35.29,L0000985
T0001361,2025-01-01 23:00:00,P00250,P00009,I0025,1,316.43,L0000644
T0001356,2025-01-01 23:00:00,P00241,P00168,I0021,1,393.4,L0000493
T0001355,2025-01-01 23:00:00,P00511,P00165,I0032,1,23.02,L0000606
T0001353,2025-01-01 23:00:00,P00255,P00261,I0008,1,35.32,L0000878
T0001352,2025-01-01 23:00:00,P00526,P00080,I0017,1,48.22,L0000211
T0001358,2025-01-01 23:00:00,P00057,P00236,I0001,1,32.42,L0000456
T0001350,2025-01-01 23:00:00,P00506,P00345,I0036,1,37.88,L0000750
T0001349,2025-01-01 23:00:00,P00256,P00080,I0017,1,48.22,L0000211
T0001348,2025-01-01 23:00:00,P00298,P00462,I0004,1,332.93,L0000894
T0001347,2025-01-01 23:00:00,P00389,P00171,I0014,1,290.14,L0000360
T0001346,2025-01-01 23:00:00,P00137,P00171,I0014,1,290.14,L0000360
T0001379,2025-01-01 23:00:00,P00162,P00387,I0000,1,36.17,L0001046
T0001351,2025-01-01 23:00:00,P00033,P00034,I0012,1,31.37,L0000770
T0001378,2025-01-01 23:00:00,P00587,P00341,I0022,1,53.96,L0001096
T0001453,2025-01-02 00:00:00,P00470,P00052,I0004,1,314.59,L0001124
T0001457,2025-01-02 00:00:00,P00125,P00165,I0032,1,23.02,L0000606
T0001458,2025-01-02 00:00:00,P00166,P00165,I0032,1,23.02,L0000606
T0001459,2025-01-02 00:00:00,P00175,P00345,I0036,1,37.88,L0000750
T0001460,2025-01-02 00:00:00,P00162,P00171,I0014,1,290.14,L0000360
T0001445,2025-01-02 00:00:00,P00438,P00261,I0008,1,35.32,L0000878
T0001462,2025-01-02 00:00:00,P00262,P00551,I0007,1,429.46,L0000995
T0001444,2025-01-02 00:00:00,P00294,P00519,I0009,1,35.75,L0000084
T0001442,2025-01-02 00:00:00,P00069,P00229,I0013,1,27.98,L0000503
T0001441,2025-01-02 00:00:00,P00469,P00551,I0007,1,429.46,L0000995
T0001440,2025-01-02 00:00:00,P00056,P00236,I0001,1,32.42,L0000456
T0001461,2025-01-02 00:00:00,P00185,P00171,I0014,1,290.14,L0000360
T0001476,2025-01-02 00:00:00,P00349,P00253,I0034,1,38.1,L0000830
