listing_id,ts,seller_id,region,item_id,qty,list_price,expires_at
L0001010,2025-01-01 22:00:00,P00100,NA,I0001,3,37.32,2025-01-03 00:00:00
L0001007,2025-01-01 22:00:00,P00040,NA,I0013,2,39.99,2025-01-03 06:00:00
L0001037,2025-01-01 22:00:00,P00329,NA,I0004,1,371.86,2025-01-03 06:00:00
L0001004,2025-01-01 22:00:00,P00018,ASIA,I0016,1,37.75,2025-01-02 18:00:00
L0001032,2025-01-01 22:00:00,P00280,EU,I0018,1,58.59,2025-01-03 00:00:00
L0001043,2025-01-01 22:00:00,P00365,EU,I0009,3,42.86,2025-01-02 13:00:00
L0001063,2025-01-01 22:00:00,P00572,EU,I0006,1,60.98,2025-01-02 18:00:00
L0001062,2025-01-01 22:00:00,P00560,NA,I0018,1,79.66,2025-01-03 02:00:00
L0001050,2025-01-01 22:00:00,P00426,NA,I0013,2,51.93,2025-01-02 12:00:00
L0001039,2025-01-01 22:00:00,P00342,NA,I0027,2,44.35,2025-01-02 22:00:00
L0001042,2025-01-01 22:00:00,P00363,NA,I0001,2,35.11,2025-01-03 07:00:00
L0001041,2025-01-01 22:00:00,P00357,EU,I0020,1,49.19,2025-01-03 09:00:00
L0001047,2025-01-01 22:00:00,P00400,ASIA,I0036,1,55.74,2025-01-03 05:00:00
L0001046,2025-01-01 22:00:00,P00387,EU,I0000,1,36.17,2025-01-02 20:00:00
L0001048,2025-01-01 22:00:00,P00404,EU,I0039,2,59.74,2025-01-02 21:00:00
L0001038,2025-01-01 22:00:00,P00341,EU,I0008,2,54.65,2025-01-02 13:00:00
L0001045,2025-01-01 22:00:00,P00380,NA,I0017,1,60.7,2025-01-02 15:00:00
L0001049,2025-01-01 22:00:00,P00406,ASIA,I0019,2,251.07,2025-01-02 10:00:00
L0001021,2025-01-01 22:00:00,P00181,EU,I0013,1,47.72,2025-01-03 09:00:00
L0001026,2025-01-01 22:00:00,P00237,NA,I0008,3,50.0,2025-01-02 21:00:00
L0001003,2025-01-01 22:00:00,P00005,EU,I0039,2,65.42,2025-01-03 07:00:00
L0001034,2025-01-01 22:00:00,P00295,NA,I0006,2,60.14,2025-01-03 02:00:00
L0001033,2025-01-01 22:00:00,P00294,EU,I0029,1,72.52,2025-01-03 07:00:00
L0001044,2025-01-01 22:00:00,P00371,EU,I0037,1,55.58,2025-01-02 21:00:00
L0001035,2025-01-01 22:00:00,P00299,EU,I0015,1,57.91,2025-01-03 06:00:00
L0001051,2025-01-01 22:00:00,P00434,EU,I0030,1,64.07,2025-01-03 07:00:00
L0001066,2025-01-01 22:00:00,P00587,EU,I0003,2,60.57,2025-01-03 06:00:00
L0001065,2025-01-01 22:00:00,P00580,EU,I0026,1,73.91,2025-01-02 23:00:00
L0001064,2025-01-01 22:00:00,P00578,NA,I0005,1,436.89,2025-01-02 10:00:00
L0001036,2025-01-01 22:00:00,P00319,EU,I0009,1,56.51,2025-01-03 06:00:00
L0001061,2025-01-01 22:00:00,P00559,ASIA,I0034,2,49.38,2025-01-02 12:00:00
L0001060,2025-01-01 22:00:00,P00519,NA,I0010,2,312.81,2025-01-03 03:00:00
L0001059,2025-01-01 22:00:00,P00507,EU,I0039,1,70.45,2025-01-02 17:00:00
L0001057,2025-01-01 22:00:00,P00494,NA,I0029,1,83.62,2025-01-03 01:00:00
L0001056,2025-01-01 22:00:00,P00488,NA,I0036,3,54.16,2025-01-03 01:00:00
L0001052,2025-01-01 22:00:00,P00464,EU,I0001,2,33.95,2025-01-03 05:00:00
L0001058,2025-01-01 22:00:00,P00504,NA,I0022,2,63.12,2025-01-02 15:00:00
L0001053,2025-01-01 22:00:00,P00467,ASIA,I0023,1,49.37,2025-01-03 00:00:00
L0001055,2025-01-01 22:00:00,P00471,EU,I0003,2,59.42,2025-01-02 19:00:00
L0001054,2025-01-01 22:00:00,P00469,NA,I0016,1,30.86,2025-01-03 01:00:00
L0004593,2025-01-01 22:23:00,P00365,,I0007,1,337.61,2025-01-02 04:23:00
L0004594,2025-01-01 22:28:00,P00002,,I0007,1,472.65,2025-01-02 04:28:00
L0001098,2025-01-01 23:00:00,P00356,ASIA,I0029,1,68.1,2025-01-03 05:00:00
L0001097,2025-01-01 23:00:00,P00343,EU,I0010,4,448.46,2025-01-03 10:00:00
L0001100,2025-01-01 23:00:00,P00373,ASIA,I0028,5,57.73,2025-01-02 19:00:00
L0001104,2025-01-01 23:00:00,P00421,EU,I0018,1,89.89,2025-01-02 16:00:00
L0001095,2025-01-01 23:00:00,P00340,NA,I0032,1,30.9,2025-01-03 04:00:00
L0001099,2025-01-01 23:00:00,P00370,ASIA,I0034,1,60.39,2025-01-03 03:00:00
L0001094,2025-01-01 23:00:00,P00313,NA,I0017,1,92.11,2025-01-02 16:00:00
L0001105,2025-01-01 23:00:00,P00422,EU,I0024,3,49.75,2025-01-02 21:00:00
L0001107,2025-01-01 23:00:00,P00452,EU,I0027,2,47.98,2025-01-02 22:00:00
L0001117,2025-01-01 23:00:00,P00562,NA,I0002,3,61.49,2025-01-03 09:00:00
L0001109,2025-01-01 23:00:00,P00479,ASIA,I0031,3,47.01,2025-01-02 11:00:00
L0001110,2025-01-01 23:00:00,P00485,EU,I0014,1,333.68,2025-01-03 01:00:00
L0001111,2025-01-01 23:00:00,P00494,NA,I0027,2,56.59,2025-01-02 17:00:00
L0001113,2025-01-01 23:00:00,P00509,EU,I0026,3,67.65,2025-01-02 21:00:00
L0001114,2025-01-01 23:00:00,P00515,EU,I0000,2,52.47,2025-01-03 07:00:00
L0001115,2025-01-01 23:00:00,P00530,ASIA,I0034,2,53.64,2025-01-02 19:00:00
L0001116,2025-01-01 23:00:00,P00558,ASIA,I0021,1,712.81,2025-01-02 20:00:00
L0001112,2025-01-01 23:00:00,P00500,ASIA,I0015,1,70.57,2025-01-03 01:00:00
L0001080,2025-01-01 23:00:00,P00172,NA,I0032,2,31.74,2025-01-03 05:00:00
L0001101,2025-01-01 23:00:00,P00375,NA,I0026,2,56.04,2025-01-03 05:00:00
L0001108,2025-01-01 23:00:00,P00470,EU,I0039,1,59.13,2025-01-03 03:00:00
L0001102,2025-01-01 23:00:00,P00376,NA,I0007,1,559.63,2025-01-02 23:00:00
L0001096,2025-01-01 23:00:00,P00341,EU,I0022,2,53.96,2025-01-03 00:00:00
L0001118,2025-01-01 23:00:00,P00596,ASIA,I0008,1,42.04,2025-01-02 13:00:00
L0001103,2025-01-01 23:00:00,P00411,EU,I0016,1,36.79,2025-01-02 23:00:00
L0001067,2025-01-01 23:00:00,P00000,EU,I0039,2,59.57,2025-01-02 14:00:00
L0001091,2025-01-01 23:00:00,P00274,NA,I0008,3,50.56,2025-01-03 04:00:00
L0001086,2025-01-01 23:00:00,P00231,ASIA,I0009,1,37.96,2025-01-02 19:00:00
L0001093,2025-01-01 23:00:00,P00278,NA,I0024,1,47.81,2025-01-02 19:00:00
L0001090,2025-01-01 23:00:00,P00258,NA,I0009,2,42.34,2025-01-02 17:00:00
L0001092,2025-01-01 23:00:00,P00275,EU,I0026,1,63.96,2025-01-03 03:00:00
L0001070,2025-01-01 23:00:00,P00025,NA,I0023,2,38.26,2025-01-02 19:00:00
L0001071,2025-01-01 23:00:00,P00089,ASIA,I0011,2,555.45,2025-01-02 18:00:00
L0001072,2025-01-01 23:00:00,P00092,EU,I0034,1,58.36,2025-01-03 00:00:00
L0001073,2025-01-01 23:00:00,P00094,NA,I0002,1,56.58,2025-01-02 19:00:00
L0001074,2025-01-01 23:00:00,P00109,ASIA,I0036,1,56.02,2025-01-03 00:00:00
L0001084,2025-01-01 23:00:00,P00211,EU,I0038,1,582.89,2025-01-02 21:00:00
L0001068,2025-01-01 23:00:00,P00019,EU,I0027,1,43.84,2025-01-03 06:00:00
L0001077,2025-01-01 23:00:00,P00153,NA,I0020,2,56.15,2025-01-03 02:00:00
L0001075,2025-01-01 23:00:00,P00116,EU,I0037,1,50.01,2025-01-03 05:00:00
L0001081,2025-01-01 23:00:00,P00182,EU,I0023,2,57.68,2025-01-03 04:00:00
L0001076,2025-01-01 23:00:00,P00129,ASIA,I0024,2,51.38,2025-01-03 01:00:00
L0001106,2025-01-01 23:00:00,P00434,EU,I0016,1,50.26,2025-01-02 11:00:00
L0001083,2025-01-01 23:00:00,P00210,ASIA,I0001,1,47.83,2025-01-03 10:00:00
L0001089,2025-01-01 23:00:00,P00249,NA,I0022,2,61.16,2025-01-03 00:00:00
L0001082,2025-01-01 23:00:00,P00204,NA,I0015,1,58.43,2025-01-03 09:00:00
L0001085,2025-01-01 23:00:00,P00215,NA,I0039,1,58.5,2025-01-02 19:00:00
L0001087,2025-01-01 23:00:00,P00235,NA,I0025,2,442.85,2025-01-03 07:00:00
L0001088,2025-01-01 23:00:00,P00239,NA,I0010,1,334.02,2025-01-02 16:00:00
L0001078,2025-01-01 23:00:00,P00162,ASIA,I0039,3,61.1,2025-01-02 13:00:00
L0001079,2025-01-01 23:00:00,P00166,EU,I0006,1,51.35,2025-01-02 16:00:00
L0001069,2025-01-01 23:00:00,P00023,NA,I0010,2,442.1,2025-01-03 08:00:00
L0001147,2025-01-02 00:00:00,P00464,EU,I0021,1,401.31,2025-01-02 17:00:00
L0001149,2025-01-02 00:00:00,P00469,NA,I0008,3,53.86,2025-01-02 23:00:00
L0001155,2025-01-02 00:00:00,P00535,EU,I0016,1,30.85,2025-01-02 23:00:00
L0001151,2025-01-02 00:00:00,P00502,EU,I0001,1,38.91,2025-01-02 13:00:00
L0001142,2025-01-02 00:00:00,P00359,EU,I0027,1,43.97,2025-01-03 01:00:00
L0001146,2025-01-02 00:00:00,P00461,NA,I0003,2,79.65,2025-01-03 07:00:00
L0001152,2025-01-02 00:00:00,P00508,EU,I0036,1,48.5,2025-01-02 16:00:00
L0001148,2025-01-02 00:00:00,P00465,ASIA,I0003,2,67.0,2025-01-03 07:00:00
L0001156,2025-01-02 00:00:00,P00560,NA,I0023,1,49.14,2025-01-03 06:00:00
L0001157,2025-01-02 00:00:00,P00567,ASIA,I0004,1,414.63,2025-01-02 17:00:00
L0001158,2025-01-02 00:00:00,P00568,NA,I0031,2,39.28,2025-01-02 16:00:00
L0001140,2025-01-02 00:00:00,P00310,EU,I0016,2,43.37,2025-01-02 18:00:00
L0001153,2025-01-02 00:00:00,P00512,EU,I0023,1,36.2,2025-01-02 21:00:00
L0001129,2025-01-02 00:00:00,P00169,ASIA,I0034,1,58.79,2025-01-02 21:00:00
L0001145,2025-01-02 00:00:00,P00410,EU,I0024,2,46.35,2025-01-03 02:00:00
L0001154,2025-01-02 00:00:00,P00525,NA,I0015,5,75.56,2025-01-02 18:00:00
L0001144,2025-01-02 00:00:00,P00377,NA,I0022,2,70.71,2025-01-03 08:00:00
L0001124,2025-01-02 00:00:00,P00052,NA,I0004,2,314.59,2025-01-02 19:00:00
L0001137,2025-01-02 00:00:00,P00289,EU,I0005,1,421.61,2025-01-02 22:00:00
L0001143,2025-01-02 00:00:00,P00375,NA,I0023,1,38.41,2025-01-03 06:00:00
L0001141,2025-01-02 00:00:00,P00316,EU,I0006,2,69.9,2025-01-03 00:00:00
L0001150,2025-01-02 00:00:00,P00491,NA,I0006,2,72.9,2025-01-02 23:00:00
L0001120,2025-01-02 00:00:00,P00009,EU,I0037,1,54.02,2025-01-03 08:00:00
L0001121,2025-01-02 00:00:00,P00031,NA,I0030,4,48.93,2025-01-03 08:00:00
L0001122,2025-01-02 00:00:00,P00036,ASIA,I0013,1,37.84,2025-01-03 07:00:00
L0001123,2025-01-02 00:00:00,P00045,NA,I0001,1,43.93,2025-01-02 12:00:00
L0001125,2025-01-02 00:00:00,P00091,NA,I0002,1,62.81,2025-01-02 22:00:00
L0001126,2025-01-02 00:00:00,P00103,EU,I0027,1,45.08,2025-01-02 16:00:00
L0001139,2025-01-02 00:00:00,P00306,EU,I0013,1,36.3,2025-01-02 20:00:00
L0001127,2025-01-02 00:00:00,P00119,EU,I0028,2,49.77,2025-01-03 03:00:00
L0001130,2025-01-02 00:00:00,P00178,NA,I0034,2,51.66,2025-01-02 15:00:00
L0001131,2025-01-02 00:00:00,P00257,ASIA,I0000,2,43.77,2025-01-03 01:00:00
L0001132,2025-01-02 00:00:00,P00262,ASIA,I0003,1,75.43,2025-01-03 03:00:00
L0001133,2025-01-02 00:00:00,P00264,NA,I0001,3,48.98,2025-01-02 13:00:00
L0001134,2025-01-02 00:00:00,P00265,EU,I0013,1,38.39,2025-01-03 10:00:00
L0001138,2025-01-02 00:00:00,P00301,EU,I0023,2,45.85,2025-01-02 13:00:00
L0001135,2025-01-02 00:00:00,P00266,NA,I0031,1,45.04,2025-01-02 21:00:00
L0001119,2025-01-02 00:00:00,P00003,EU,I0013,1,44.45,2025-01-03 09:00:00
L0001136,2025-01-02 00:00:00,P00272,EU,I0033,2,426.51,2025-01-02 17:00:00
L0001128,2025-01-02 00:00:00,P00126,NA,I0038,1,588.33,2025-01-03 00:00:00
L0004611,2025-01-02 00:25:00,P00208,,I0032,1,18.49,2025-01-02 06:25:00
L0004612,2025-01-02 00:32:00,P00292,,I0032,1,25.89,2025-01-02 06:32:00
L0001165,2025-01-02 01:00:00,P00099,EU,I0007,4,588.15,2025-01-03 10:00:00
L0001197,2025-01-02 01:00:00,P00474,NA,I0037,1,50.33,2025-01-02 16:00:00
L0001200,2025-01-02 01:00:00,P00562,NA,I0006,1,60.32,2025-01-03 00:00:00
L0001198,2025-01-02 01:00:00,P00541,EU,I0006,2,54.77,2025-01-03 10:00:00
L0001170,2025-01-02 01:00:00,P00118,NA,I0000,1,41.22,2025-01-03 09:00:00
L0001178,2025-01-02 01:00:00,P00222,ASIA,I0004,3,382.18,2025-01-02 23:00:00
L0001177,2025-01-02 01:00:00,P00221,NA,I0039,2,69.98,2025-01-02 22:00:00
L0001176,2025-01-02 01:00:00,P00210,ASIA,I0015,2,62.28,2025-01-02 16:00:00
L0001175,2025-01-02 01:00:00,P00169,ASIA,I0038,1,700.48,2025-01-03 10:00:00
L0001174,2025-01-02 01:00:00,P00152,NA,I0012,1,42.27,2025-01-03 08:00:00
L0001196,2025-01-02 01:00:00,P00468,NA,I0027,1,56.95,2025-01-02 22:00:00
L0001173,2025-01-02 01:00:00,P00148,EU,I0018,2,68.04,2025-01-03 11:00:00
L0001179,2025-01-02 01:00:00,P00240,EU,I0000,1,41.05,2025-01-03 10:00:00
L0001163,2025-01-02 01:00:00,P00090,NA,I0003,1,64.02,2025-01-02 13:00:00
L0001192,2025-01-02 01:00:00,P00387,EU,I0027,1,48.94,2025-01-03 08:00:00
L0001201,2025-01-02 01:00:00,P00564,NA,I0039,1,83.09,2025-01-02 21:00:00
L0001191,2025-01-02 01:00:00,P00361,ASIA,I0005,2,506.81,2025-01-02 17:00:00
L0001190,2025-01-02 01:00:00,P00355,ASIA,I0009,1,54.72,2025-01-03 03:00:00
L0001189,2025-01-02 01:00:00,P00350,NA,I0020,1,64.86,2025-01-03 00:00:00
L0001184,2025-01-02 01:00:00,P00292,EU,I0015,2,61.58,2025-01-03 03:00:00
L0001166,2025-01-02 01:00:00,P00101,NA,I0010,1,404.09,2025-01-02 15:00:00
L0001172,2025-01-02 01:00:00,P00142,EU,I0008,1,42.92,2025-01-02 23:00:00
L0001204,2025-01-02 01:00:00,P00594,EU,I0002,2,82.24,2025-01-03 09:00:00
L0001167,2025-01-02 01:00:00,P00102,EU,I0030,2,51.46,2025-01-02 18:00:00
L0001188,2025-01-02 01:00:00,P00320,NA,I0001,1,53.16,2025-01-02 22:00:00
L0001194,2025-01-02 01:00:00,P00400,ASIA,I0001,2,45.59,2025-01-02 18:00:00
L0001181,2025-01-02 01:00:00,P00272,EU,I0030,1,58.17,2025-01-02 23:00:00
L0001159,2025-01-02 01:00:00,P00029,NA,I0031,1,41.32,2025-01-03 10:00:00
L0001160,2025-01-02 01:00:00,P00030,NA,I0029,2,70.56,2025-01-02 21:00:00
L0001161,2025-01-02 01:00:00,P00031,NA,I0030,2,59.91,2025-01-03 07:00:00
L0001162,2025-01-02 01:00:00,P00037,NA,I0027,1,43.92,2025-01-03 02:00:00
L0001199,2025-01-02 01:00:00,P00555,EU,I0028,2,42.84,2025-01-02 20:00:00
L0001185,2025-01-02 01:00:00,P00294,EU,I0032,1,29.58,2025-01-03 07:00:00
L0001182,2025-01-02 01:00:00,P00274,NA,I0018,1,91.9,2025-01-02 16:00:00
L0001195,2025-01-02 01:00:00,P00404,EU,I0015,3,53.11,2025-01-02 16:00:00
L0001180,2025-01-02 01:00:00,P00251,EU,I0032,2,32.04,2025-01-02 13:00:00
L0001183,2025-01-02 01:00:00,P00284,NA,I0036,3,49.0,2025-01-02 21:00:00
L0001203,2025-01-02 01:00:00,P00592,EU,I0023,2,49.73,2025-01-02 21:00:00
L0001202,2025-01-02 01:00:00,P00578,NA,I0016,1,39.96,2025-01-03 01:00:00
L0001168,2025-01-02 01:00:00,P00106,ASIA,I0023,2,46.45,2025-01-02 17:00:00
L0001169,2025-01-02 01:00:00,P00110,NA,I0010,2,440.04,2025-01-03 03:00:00
L0001164,2025-01-02 01:00:00,P00095,NA,I0030,2,50.44,2025-01-02 18:00:00
L0001171,2025-01-02 01:00:00,P00124,ASIA,I0015,1,67.17,2025-01-02 21:00:00
L0001187,2025-01-02 01:00:00,P00317,EU,I0039,3,57.41,2025-01-03 10:00:00
L0001186,2025-01-02 01:00:00,P00302,EU,I0000,1,51.69,2025-01-02 14:00:00
L0001193,2025-01-02 01:00:00,P00394,NA,I0026,1,66.11,2025-01-03 03:00:00
L0001205,2025-01-02 01:00:00,P00597,NA,I0039,1,76.19,2025-01-03 11:00:00
L0004592,2025-01-02 01:56:00,P00488,,I0038,1,109.45,2025-01-02 07:56:00
L0001209,2025-01-02 02:00:00,P00089,ASIA,I0020,1,53.39,2025-01-03 11:00:00
L0001219,2025-01-02 02:00:00,P00198,NA,I0022,1,63.72,2025-01-03 12:00:00
L0001218,2025-01-02 02:00:00,P00183,EU,I0028,3,69.53,2025-01-03 00:00:00
L0001228,2025-01-02 02:00:00,P00269,NA,I0016,3,33.02,2025-01-02 20:00:00
L0001227,2025-01-02 02:00:00,P00260,EU,I0038,1,516.93,2025-01-03 13:00:00
L0001226,2025-01-02 02:00:00,P00252,EU,I0023,3,35.93,2025-01-02 19:00:00
L0001225,2025-01-02 02:00:00,P00241,ASIA,I0032,1,31.06,2025-01-02 18:00:00
L0001217,2025-01-02 02:00:00,P00164,EU,I0012,2,47.08,2025-01-03 13:00:00
L0001229,2025-01-02 02:00:00,P00277,EU,I0039,1,64.38,2025-01-03 12:00:00
L0001216,2025-01-02 02:00:00,P00146,EU,I0015,1,64.32,2025-01-03 07:00:00
L0001210,2025-01-02 02:00:00,P00096,EU,I0008,2,44.77,2025-01-02 19:00:00
L0001214,2025-01-02 02:00:00,P00124,ASIA,I0016,2,43.06,2025-01-03 07:00:00
L0001213,2025-01-02 02:00:00,P00120,NA,I0028,1,61.78,2025-01-03 05:00:00
L0001212,2025-01-02 02:00:00,P00112,EU,I0039,1,68.24,2025-01-02 16:00:00
L0001211,2025-01-02 02:00:00,P00102,EU,I0016,2,41.81,2025-01-03 13:00:00
L0001231,2025-01-02 02:00:00,P00300,NA,I0017,1,67.97,2025-01-02 18:00:00
L0001208,2025-01-02 02:00:00,P00071,EU,I0020,1,67.44,2025-01-03 01:00:00
L0001241,2025-01-02 02:00:00,P00422,EU,I0014,1,347.46,2025-01-03 03:00:00
L0001242,2025-01-02 02:00:00,P00425,EU,I0036,4,41.92,2025-01-03 06:00:00
L0001223,2025-01-02 02:00:00,P00216,EU,I0039,2,60.61,2025-01-03 01:00:00
L0001215,2025-01-02 02:00:00,P00133,EU,I0004,3,436.46,2025-01-03 09:00:00
L0001222,2025-01-02 02:00:00,P00215,NA,I0001,2,43.21,2025-01-02 17:00:00
L0001221,2025-01-02 02:00:00,P00208,NA,I0032,1,31.93,2025-01-03 00:00:00
L0001220,2025-01-02 02:00:00,P00200,EU,I0030,1,55.68,2025-01-02 15:00:00
L0001207,2025-01-02 02:00:00,P00039,ASIA,I0030,2,42.19,2025-01-02 22:00:00
L0001246,2025-01-02 02:00:00,P00495,EU,I0027,2,37.37,2025-01-03 04:00:00
L0001233,2025-01-02 02:00:00,P00308,NA,I0015,1,74.67,2025-01-02 22:00:00
L0001257,2025-01-02 02:00:00,P00590,EU,I0033,2,422.89,2025-01-03 09:00:00
L0001255,2025-01-02 02:00:00,P00554,NA,I0020,1,55.63,2025-01-02 23:00:00
L0001254,2025-01-02 02:00:00,P00550,EU,I0038,2,532.98,2025-01-03 03:00:00
L0001253,2025-01-02 02:00:00,P00525,NA,I0017,2,68.44,2025-01-02 14:00:00
L0001251,2025-01-02 02:00:00,P00512,EU,I0024,3,37.37,2025-01-03 12:00:00
L0001250,2025-01-02 02:00:00,P00509,EU,I0028,1,58.84,2025-01-03 10:00:00
L0001249,2025-01-02 02:00:00,P00508,EU,I0018,1,66.58,2025-01-03 01:00:00
L0001232,2025-01-02 02:00:00,P00305,EU,I0029,2,84.84,2025-01-02 23:00:00
L0001248,2025-01-02 02:00:00,P00507,EU,I0014,1,328.69,2025-01-03 03:00:00
L0001256,2025-01-02 02:00:00,P00583,ASIA,I0011,1,491.72,2025-01-03 05:00:00
L0001252,2025-01-02 02:00:00,P00513,ASIA,I0022,2,52.19,2025-01-03 11:00:00
L0001238,2025-01-02 02:00:00,P00379,NA,I0029,1,69.96,2025-01-03 12:00:00
L0001245,2025-01-02 02:00:00,P00483,ASIA,I0030,3,64.87,2025-01-03 06:00:00
L0001224,2025-01-02 02:00:00,P00234,ASIA,I0003,1,64.13,2025-01-02 21:00:00
L0001206,2025-01-02 02:00:00,P00011,EU,I0020,1,56.82,2025-01-02 18:00:00
L0001230,2025-01-02 02:00:00,P00293,EU,I0019,2,256.83,2025-01-02 19:00:00
L0001243,2025-01-02 02:00:00,P00446,NA,I0012,1,55.04,2025-01-02 14:00:00
L0001240,2025-01-02 02:00:00,P00393,ASIA,I0000,1,51.7,2025-01-02 15:00:00
L0001247,2025-01-02 02:00:00,P00499,EU,I0029,2,73.15,2025-01-03 07:00:00
L0001235,2025-01-02 02:00:00,P00339,NA,I0023,2,43.21,2025-01-03 05:00:00
L0001237,2025-01-02 02:00:00,P00373,ASIA,I0034,2,47.08,2025-01-03 11:00:00
L0001236,2025-01-02 02:00:00,P00360,ASIA,I0017,1,79.11,2025-01-02 14:00:00
L0001234,2025-01-02 02:00:00,P00324,ASIA,I0023,1,36.47,2025-01-02 21:00:00
L0001244,2025-01-02 02:00:00,P00460,NA,I0037,1,53.29,2025-01-03 08:00:00
L0001239,2025-01-02 02:00:00,P00389,ASIA,I0027,1,42.08,2025-01-03 09:00:00
L0001287,2025-01-02 03:00:00,P00494,NA,I0022,3,65.05,2025-01-02 18:00:00
L0001290,2025-01-02 03:00:00,P00522,ASIA,I0024,4,41.35,2025-01-03 03:00:00
L0001293,2025-01-02 03:00:00,P00552,EU,I0031,2,48.14,2025-01-02 23:00:00
L0001289,2025-01-02 03:00:00,P00519,NA,I0017,3,70.98,2025-01-03 01:00:00
L0001275,2025-01-02 03:00:00,P00322,NA,I0028,1,58.15,2025-01-02 17:00:00
L0001292,2025-01-02 03:00:00,P00536,EU,I0027,2,39.88,2025-01-02 16:00:00
L0001258,2025-01-02 03:00:00,P00014,ASIA,I0024,2,44.64,2025-01-03 00:00:00
L0001295,2025-01-02 03:00:00,P00570,NA,I0013,2,42.71,2025-01-03 08:00:00
L0001279,2025-01-02 03:00:00,P00391,NA,I0009,1,58.62,2025-01-02 20:00:00
L0001288,2025-01-02 03:00:00,P00505,NA,I0027,1,37.31,2025-01-03 14:00:00
L0001277,2025-01-02 03:00:00,P00326,EU,I0001,1,40.28,2025-01-03 14:00:00
L0001291,2025-01-02 03:00:00,P00528,EU,I0009,2,46.62,2025-01-02 21:00:00
L0001285,2025-01-02 03:00:00,P00461,NA,I0010,2,328.41,2025-01-02 15:00:00
L0001294,2025-01-02 03:00:00,P00554,NA,I0032,3,34.17,2025-01-03 12:00:00
L0001284,2025-01-02 03:00:00,P00447,ASIA,I0002,1,64.22,2025-01-03 07:00:00
L0001281,2025-01-02 03:00:00,P00407,NA,I0020,2,46.67,2025-01-03 05:00:00
L0001278,2025-01-02 03:00:00,P00328,NA,I0022,1,60.07,2025-01-03 00:00:00
L0001283,2025-01-02 03:00:00,P00437,EU,I0015,1,69.58,2025-01-02 21:00:00
L0001280,2025-01-02 03:00:00,P00403,NA,I0001,2,37.81,2025-01-03 04:00:00
L0001261,2025-01-02 03:00:00,P00065,NA,I0027,1,43.29,2025-01-02 17:00:00
L0001274,2025-01-02 03:00:00,P00311,EU,I0004,1,419.5,2025-01-02 15:00:00
L0001273,2025-01-02 03:00:00,P00261,NA,I0018,1,79.45,2025-01-02 19:00:00
L0001272,2025-01-02 03:00:00,P00256,NA,I0030,2,55.16,2025-01-02 23:00:00
L0001271,2025-01-02 03:00:00,P00243,ASIA,I0032,1,31.75,2025-01-02 20:00:00
L0001270,2025-01-02 03:00:00,P00238,EU,I0003,1,72.91,2025-01-03 14:00:00
L0001269,2025-01-02 03:00:00,P00232,EU,I0037,2,47.26,2025-01-02 16:00:00
L0001267,2025-01-02 03:00:00,P00160,NA,I0021,2,422.63,2025-01-03 01:00:00
L0001286,2025-01-02 03:00:00,P00484,NA,I0037,2,56.75,2025-01-03 13:00:00
L0001266,2025-01-02 03:00:00,P00157,EU,I0026,2,61.92,2025-01-02 21:00:00
L0001268,2025-01-02 03:00:00,P00182,EU,I0013,1,44.46,2025-01-03 02:00:00
L0001259,2025-01-02 03:00:00,P00038,ASIA,I0015,2,80.75,2025-01-02 22:00:00
L0001282,2025-01-02 03:00:00,P00421,EU,I0037,1,43.64,2025-01-03 12:00:00
L0001260,2025-01-02 03:00:00,P00064,ASIA,I0037,2,61.85,2025-01-02 15:00:00
L0001276,2025-01-02 03:00:00,P00324,ASIA,I0022,3,60.8,2025-01-02 20:00:00
L0001262,2025-01-02 03:00:00,P00082,EU,I0022,2,60.07,2025-01-03 07:00:00
L0001263,2025-01-02 03:00:00,P00089,ASIA,I0017,2,56.58,2025-01-03 14:00:00
L0001264,2025-01-02 03:00:00,P00092,EU,I0006,1,52.97,2025-01-03 03:00:00
L0001265,2025-01-02 03:00:00,P00104,EU,I0037,1,45.53,2025-01-02 15:00:00
L0004597,2025-01-02 03:04:00,P00429,,I0011,1,333.98,2025-01-02 09:04:00
L0004598,2025-01-02 03:11:00,P00579,,I0011,1,467.57,2025-01-02 09:11:00
L0001337,2025-01-02 04:00:00,P00475,EU,I0017,1,63.15,2025-01-03 05:00:00
L0001324,2025-01-02 04:00:00,P00376,NA,I0001,2,47.59,2025-01-03 00:00:00
L0001307,2025-01-02 04:00:00,P00162,ASIA,I0001,2,49.68,2025-01-03 08:00:00
L0001305,2025-01-02 04:00:00,P00120,NA,I0024,1,45.53,2025-01-03 10:00:00
L0001304,2025-01-02 04:00:00,P00110,NA,I0003,1,65.57,2025-01-03 02:00:00
L0001346,2025-01-02 04:00:00,P00550,EU,I0023,2,36.51,2025-01-02 23:00:00
L0001348,2025-01-02 04:00:00,P00574,EU,I0030,1,64.29,2025-01-03 06:00:00
L0001349,2025-01-02 04:00:00,P00586,ASIA,I0019,2,246.55,2025-01-03 07:00:00
L0001323,2025-01-02 04:00:00,P00330,ASIA,I0027,1,63.58,2025-01-03 15:00:00
L0001301,2025-01-02 04:00:00,P00061,EU,I0032,1,31.29,2025-01-02 17:00:00
L0001321,2025-01-02 04:00:00,P00280,EU,I0001,3,54.95,2025-01-02 20:00:00
L0001297,2025-01-02 04:00:00,P00027,NA,I0000,1,43.2,2025-01-03 05:00:00
